utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765785792238,2630.021,0.0814,-0.0313,0.0573,0.1808,0.0677,0.9812,1765785800137,20251215T071853Z_bcb7c3e
1765785792252,2630.036,0.0802,-0.0313,0.0568,0.1791,0.0678,0.9815,1765785800137,20251215T071853Z_bcb7c3e
1765785792267,2630.051,0.079,-0.0315,0.0563,0.1775,0.0679,0.9818,1765785800137,20251215T071853Z_bcb7c3e
1765785792283,2630.067,0.078,-0.0316,0.0558,0.1764,0.0676,0.982,1765785800137,20251215T071853Z_bcb7c3e
1765785792303,2630.087,0.0768,-0.0316,0.0553,0.1755,0.0672,0.9822,1765785800137,20251215T071853Z_bcb7c3e
1765785792317,2630.101,0.0758,-0.0316,0.0548,0.1751,0.0669,0.9823,1765785800137,20251215T071853Z_bcb7c3e
1765785792335,2630.119,0.0746,-0.0316,0.0544,0.1748,0.0667,0.9823,1765785800137,20251215T071853Z_bcb7c3e
1765785792350,2630.134,0.0735,-0.0316,0.0537,0.1744,0.0665,0.9824,1765785800137,20251215T071853Z_bcb7c3e
1765785792369,2630.153,0.0723,-0.0315,0.0532,0.1738,0.0661,0.9826,1765785800137,20251215T071853Z_bcb7c3e
1765785792384,2630.168,0.0711,-0.0315,0.0526,0.173,0.0659,0.9827,1765785800137,20251215T071853Z_bcb7c3e
1765785792401,2630.184,0.0699,-0.0316,0.0521,0.1718,0.0656,0.9829,1765785800137,20251215T071853Z_bcb7c3e
1765785792417,2630.201,0.0687,-0.0315,0.0515,0.17,0.0654,0.9833,1765785800137,20251215T071853Z_bcb7c3e
1765785792434,2630.218,0.0676,-0.0312,0.0509,0.1684,0.0657,0.9835,1765785800137,20251215T071853Z_bcb7c3e
1765785792451,2630.235,0.0664,-0.031,0.0503,0.1667,0.0661,0.9838,1765785800137,20251215T071853Z_bcb7c3e
1765785792470,2630.254,0.065,-0.0311,0.0497,0.1649,0.0664,0.9841,1765785800137,20251215T071853Z_bcb7c3e
1765785792488,2630.271,0.0636,-0.0313,0.0491,0.1626,0.0653,0.9845,1765785800137,20251215T071853Z_bcb7c3e
1765785792506,2630.29,0.0623,-0.0312,0.0485,0.1603,0.0648,0.9849,1765785800137,20251215T071853Z_bcb7c3e
1765785792522,2630.306,0.061,-0.0311,0.0478,0.1577,0.0647,0.9854,1765785800137,20251215T071853Z_bcb7c3e
1765785792537,2630.321,0.0596,-0.031,0.0472,0.155,0.065,0.9858,1765785800137,20251215T071853Z_bcb7c3e
1765785792551,2630.335,0.0583,-0.031,0.0466,0.1523,0.065,0.9862,1765785800137,20251215T071853Z_bcb7c3e
1765785792566,2630.35,0.0569,-0.0311,0.0461,0.1493,0.0649,0.9867,1765785800137,20251215T071853Z_bcb7c3e
1765785792584,2630.368,0.0554,-0.0311,0.0454,0.1463,0.0651,0.9871,1765785800137,20251215T071853Z_bcb7c3e
1765785792613,2630.397,0.0539,-0.0313,0.0449,0.1428,0.0649,0.9876,1765785800137,20251215T071853Z_bcb7c3e
1765785792629,2630.413,0.0525,-0.0314,0.0445,0.1387,0.0645,0.9882,1765785800137,20251215T071853Z_bcb7c3e
1765785792642,2630.426,0.051,-0.0314,0.0439,0.135,0.0643,0.9888,1765785800137,20251215T071853Z_bcb7c3e
1765785792654,2630.438,0.0496,-0.0316,0.0434,0.1313,0.0638,0.9893,1765785800137,20251215T071853Z_bcb7c3e
1765785792666,2630.45,0.048,-0.0317,0.0428,0.1273,0.0627,0.9899,1765785800137,20251215T071853Z_bcb7c3e
1765785792683,2630.467,0.0465,-0.0318,0.0423,0.1231,0.0622,0.9904,1765785800137,20251215T071853Z_bcb7c3e
1765785792698,2630.482,0.045,-0.0317,0.0418,0.1186,0.062,0.991,1765785800137,20251215T071853Z_bcb7c3e
1765785792716,2630.5,0.0435,-0.032,0.0414,0.1144,0.062,0.9915,1765785800137,20251215T071853Z_bcb7c3e
1765785792734,2630.518,0.042,-0.0322,0.041,0.11,0.0612,0.9921,1765785800137,20251215T071853Z_bcb7c3e
1765785792750,2630.534,0.0405,-0.0323,0.0405,0.1055,0.0605,0.9926,1765785800137,20251215T071853Z_bcb7c3e
1765785792766,2630.55,0.0392,-0.0324,0.0401,0.1018,0.0597,0.993,1765785800137,20251215T071853Z_bcb7c3e
1765785792783,2630.567,0.0378,-0.0323,0.0397,0.0988,0.0599,0.9933,1765785800137,20251215T071853Z_bcb7c3e
1765785792799,2630.583,0.0365,-0.0326,0.0394,0.0965,0.0604,0.9935,1765785800137,20251215T071853Z_bcb7c3e
1765785792815,2630.599,0.0353,-0.0328,0.0389,0.0946,0.0605,0.9937,1765785800137,20251215T071853Z_bcb7c3e
1765785792832,2630.616,0.0341,-0.0329,0.0386,0.0933,0.0603,0.9938,1765785800137,20251215T071853Z_bcb7c3e
1765785792849,2630.633,0.0329,-0.033,0.0381,0.0925,0.06,0.9939,1765785800137,20251215T071853Z_bcb7c3e
1765785792866,2630.65,0.0317,-0.0332,0.0377,0.0919,0.0594,0.994,1765785800137,20251215T071853Z_bcb7c3e
1765785792883,2630.667,0.0304,-0.0334,0.0373,0.0911,0.0586,0.9941,1765785800137,20251215T071853Z_bcb7c3e
1765785792898,2630.682,0.0291,-0.0335,0.0369,0.0896,0.0578,0.9943,1765785800137,20251215T071853Z_bcb7c3e
1765785792915,2630.699,0.028,-0.0338,0.0365,0.0884,0.0571,0.9944,1765785800137,20251215T071853Z_bcb7c3e
1765785792932,2630.716,0.0268,-0.034,0.0361,0.0873,0.0557,0.9946,1765785800137,20251215T071853Z_bcb7c3e
1765785792949,2630.733,0.0256,-0.0342,0.0358,0.0859,0.0547,0.9948,1765785800137,20251215T071853Z_bcb7c3e
1765785792966,2630.75,0.0245,-0.0344,0.0355,0.084,0.0535,0.995,1765785800137,20251215T071853Z_bcb7c3e
1765785792984,2630.768,0.0234,-0.0345,0.0353,0.082,0.0523,0.9953,1765785800137,20251215T071853Z_bcb7c3e
1765785793000,2630.784,0.0224,-0.0346,0.0349,0.08,0.0509,0.9955,1765785800137,20251215T071853Z_bcb7c3e
1765785793017,2630.801,0.0212,-0.0347,0.0346,0.0782,0.0493,0.9957,1765785800137,20251215T071853Z_bcb7c3e
1765785793035,2630.818,0.0201,-0.0349,0.0343,0.0761,0.0473,0.996,1765785800137,20251215T071853Z_bcb7c3e
1765785793051,2630.835,0.0191,-0.035,0.034,0.0742,0.0453,0.9962,1765785800137,20251215T071853Z_bcb7c3e
1765785793067,2630.851,0.018,-0.0351,0.0336,0.0722,0.0434,0.9964,1765785800137,20251215T071853Z_bcb7c3e
1765785793086,2630.87,0.017,-0.0352,0.0333,0.0702,0.0419,0.9966,1765785800137,20251215T071853Z_bcb7c3e
1765785793103,2630.887,0.0161,-0.0355,0.033,0.0686,0.0404,0.9968,1765785800137,20251215T071853Z_bcb7c3e
1765785793119,2630.903,0.0151,-0.0356,0.0327,0.0677,0.0391,0.9969,1765785800137,20251215T071853Z_bcb7c3e
1765785793137,2630.921,0.0141,-0.0356,0.0324,0.0665,0.0385,0.997,1765785800137,20251215T071853Z_bcb7c3e
1765785793153,2630.937,0.0132,-0.0356,0.0321,0.065,0.0386,0.9971,1765785800137,20251215T071853Z_bcb7c3e
1765785793171,2630.955,0.0124,-0.0356,0.0318,0.0636,0.0402,0.9972,1765785800137,20251215T071853Z_bcb7c3e
1765785793185,2630.969,0.0116,-0.0358,0.0316,0.0625,0.0416,0.9972,1765785800137,20251215T071853Z_bcb7c3e
1765785793200,2630.984,0.0106,-0.0361,0.0315,0.0617,0.0418,0.9972,1765785800137,20251215T071853Z_bcb7c3e
1765785793218,2631.002,0.0095,-0.0364,0.0313,0.0602,0.0407,0.9974,1765785800137,20251215T071853Z_bcb7c3e
1765785793236,2631.02,0.0084,-0.0365,0.0311,0.0575,0.0392,0.9976,1765785800137,20251215T071853Z_bcb7c3e
1765785793254,2631.038,0.0073,-0.0366,0.031,0.0533,0.0386,0.9978,1765785800137,20251215T071853Z_bcb7c3e
1765785793267,2631.051,0.0064,-0.0368,0.0309,0.0496,0.0373,0.9981,1765785800137,20251215T071853Z_bcb7c3e
1765785793283,2631.067,0.0056,-0.037,0.0309,0.046,0.0353,0.9983,1765785800137,20251215T071853Z_bcb7c3e
1765785793298,2631.082,0.0047,-0.037,0.0308,0.0428,0.0331,0.9985,1765785800137,20251215T071853Z_bcb7c3e
1765785793315,2631.099,0.0038,-0.0372,0.0306,0.0395,0.031,0.9987,1765785800137,20251215T071853Z_bcb7c3e
1765785793332,2631.116,0.0028,-0.0375,0.0304,0.0358,0.0282,0.999,1765785800137,20251215T071853Z_bcb7c3e
1765785793348,2631.132,0.002,-0.0377,0.0303,0.0323,0.0261,0.9991,1765785800137,20251215T071853Z_bcb7c3e
1765785793365,2631.149,0.0013,-0.0377,0.0302,0.0291,0.0242,0.9993,1765785800137,20251215T071853Z_bcb7c3e
1765785793383,2631.167,0.0007,-0.0378,0.0302,0.0266,0.0232,0.9994,1765785800137,20251215T071853Z_bcb7c3e
1765785793401,2631.184,0,-0.038,0.0302,0.0245,0.0223,0.9995,1765785800137,20251215T071853Z_bcb7c3e
1765785793417,2631.201,-0.0006,-0.0383,0.0301,0.0226,0.0212,0.9995,1765785800137,20251215T071853Z_bcb7c3e
1765785793434,2631.218,-0.0013,-0.0383,0.03,0.0209,0.02,0.9996,1765785800137,20251215T071853Z_bcb7c3e
1765785793451,2631.235,-0.0019,-0.0384,0.0299,0.019,0.0196,0.9996,1765785800137,20251215T071853Z_bcb7c3e
1765785793468,2631.252,-0.0024,-0.0383,0.0298,0.0172,0.0196,0.9997,1765785800137,20251215T071853Z_bcb7c3e
1765785793486,2631.27,-0.003,-0.0388,0.0299,0.0154,0.0199,0.9997,1765785800137,20251215T071853Z_bcb7c3e
1765785793500,2631.284,-0.0036,-0.0385,0.0299,0.0134,0.0195,0.9997,1765785800137,20251215T071853Z_bcb7c3e
1765785793517,2631.301,-0.0041,-0.0387,0.03,0.0113,0.0192,0.9998,1765785800137,20251215T071853Z_bcb7c3e
1765785793535,2631.318,-0.0046,-0.0388,0.03,0.0092,0.0183,0.9998,1765785800137,20251215T071853Z_bcb7c3e
1765785793550,2631.334,-0.0052,-0.0388,0.03,0.0072,0.0174,0.9998,1765785800137,20251215T071853Z_bcb7c3e
1765785793568,2631.352,-0.0055,-0.0387,0.03,0.0051,0.0172,0.9998,1765785800137,20251215T071853Z_bcb7c3e
1765785793584,2631.368,-0.0059,-0.0388,0.03,0.0033,0.0177,0.9998,1765785800137,20251215T071853Z_bcb7c3e
1765785793602,2631.385,-0.0062,-0.0388,0.03,0.0019,0.0178,0.9998,1765785800137,20251215T071853Z_bcb7c3e
1765785793618,2631.402,-0.0065,-0.039,0.0302,0.0012,0.017,0.9999,1765785800137,20251215T071853Z_bcb7c3e
1765785793633,2631.417,-0.0068,-0.039,0.0302,0.0009,0.0168,0.9999,1765785800137,20251215T071853Z_bcb7c3e
1765785793649,2631.433,-0.0069,-0.039,0.0302,0.001,0.0172,0.9999,1765785800137,20251215T071853Z_bcb7c3e
