t,ox,oy,oz,dx,dy,dz
123.878,0.6055,-0.5233,0.1148,0.5222,-0.0421,-0.8518
123.895,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
123.911,0.6056,-0.5233,0.1148,0.5222,-0.0421,-0.8518
123.929,0.6056,-0.5233,0.1148,0.5222,-0.042,-0.8518
123.946,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
123.962,0.6056,-0.5233,0.1148,0.5222,-0.0421,-0.8518
123.986,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.012,0.6056,-0.5233,0.1148,0.5222,-0.0421,-0.8518
124.027,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.045,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.061,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.077,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.094,0.6056,-0.5233,0.1148,0.5222,-0.042,-0.8518
124.115,0.6056,-0.5233,0.1148,0.5222,-0.0421,-0.8518
124.131,0.6056,-0.5233,0.1148,0.5222,-0.0421,-0.8518
124.149,0.6056,-0.5233,0.1148,0.5222,-0.0421,-0.8518
124.165,0.6056,-0.5233,0.1147,0.5221,-0.042,-0.8518
124.18,0.6056,-0.5233,0.1147,0.5221,-0.0421,-0.8518
124.194,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.21,0.6056,-0.5233,0.1148,0.5221,-0.042,-0.8518
124.227,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8519
124.243,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.26,0.6056,-0.5234,0.1148,0.5222,-0.042,-0.8518
124.277,0.6056,-0.5233,0.1148,0.5221,-0.042,-0.8518
124.293,0.6056,-0.5233,0.1148,0.5221,-0.042,-0.8518
124.31,0.6056,-0.5234,0.1148,0.5221,-0.0421,-0.8518
124.327,0.6056,-0.5233,0.1148,0.5221,-0.0421,-0.8518
124.343,0.6056,-0.5233,0.1148,0.5221,-0.042,-0.8518
124.36,0.6056,-0.5234,0.1148,0.5222,-0.042,-0.8518
