utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8363.753,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.769,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.787,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.803,0.0008,-0.0013,0.0002,0.4742,-0.0568,0.8786,1769582290874,no_session
,8363.82,0.0008,-0.0013,0.0002,0.4743,-0.0569,0.8785,1769582290874,no_session
,8363.837,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.854,0.0008,-0.0013,0.0003,0.4742,-0.057,0.8786,1769582290874,no_session
,8363.87,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.888,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.905,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.922,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.938,0.0007,-0.0013,0.0001,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.953,0.0008,-0.0014,0.0002,0.4742,-0.0568,0.8786,1769582290874,no_session
,8363.971,0.0008,-0.0013,0.0002,0.4742,-0.0569,0.8786,1769582290874,no_session
,8363.986,0.0008,-0.0013,0.0002,0.4742,-0.057,0.8786,1769582290874,no_session
,8364.003,0.0008,-0.0013,0.0002,0.4743,-0.057,0.8785,1769582290874,no_session
,8364.02,0.0007,-0.0013,0.0001,0.4742,-0.0569,0.8786,1769582290874,no_session
,8364.037,0.0008,-0.0013,0.0002,0.4742,-0.0567,0.8786,1769582290874,no_session
,8364.055,0.0008,-0.0014,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.071,0.0008,-0.0013,0.0001,0.4743,-0.0569,0.8785,1769582290874,no_session
,8364.088,0.0008,-0.0014,0.0001,0.4743,-0.0568,0.8785,1769582290874,no_session
,8364.104,0.0008,-0.0014,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.122,0.0008,-0.0013,0.0001,0.4743,-0.0569,0.8785,1769582290874,no_session
,8364.139,0.0008,-0.0013,0.0001,0.4742,-0.0569,0.8786,1769582290874,no_session
,8364.153,0.0008,-0.0013,0.0001,0.4743,-0.0569,0.8785,1769582290874,no_session
,8364.17,0.0008,-0.0013,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.187,0.0008,-0.0013,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.203,0.0008,-0.0013,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.22,0.0008,-0.0013,0.0001,0.4742,-0.0569,0.8786,1769582290874,no_session
,8364.237,0.0008,-0.0014,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.255,0.0008,-0.0014,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.271,0.0008,-0.0013,0.0001,0.4742,-0.0569,0.8786,1769582290874,no_session
,8364.288,0.0008,-0.0013,0.0001,0.4742,-0.0569,0.8786,1769582290874,no_session
,8364.306,0.0008,-0.0014,0.0001,0.4743,-0.0568,0.8786,1769582290874,no_session
,8364.322,0.0008,-0.0013,0.0002,0.4743,-0.0569,0.8785,1769582290874,no_session
,8364.338,0.0008,-0.0014,0.0001,0.4743,-0.0569,0.8785,1769582290874,no_session
,8364.354,0.0008,-0.0014,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
,8364.369,0.0008,-0.0013,0.0001,0.4743,-0.0569,0.8785,1769582290874,no_session
,8364.387,0.0008,-0.0014,0.0001,0.4742,-0.0568,0.8786,1769582290874,no_session
