utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8183.754,0.0008,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.77,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.787,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.804,0.0007,-0.0015,0.0002,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.82,0.0007,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.837,0.0007,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.854,0.0008,-0.0014,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.871,0.0008,-0.0015,0.0002,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.889,0.0008,-0.0015,0.0002,0.4741,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.906,0.0008,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.923,0.0008,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.938,0.0008,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.954,0.0008,-0.0015,0.0002,0.4741,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.969,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8183.986,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.003,0.0008,-0.0015,0.0003,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.02,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.037,0.0007,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.054,0.0008,-0.0015,0.0003,0.4741,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.071,0.0008,-0.0014,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.089,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.106,0.0008,-0.0015,0.0003,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.124,0.0008,-0.0015,0.0003,0.4741,-0.0563,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.141,0.0008,-0.0015,0.0003,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.153,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.17,0.0008,-0.0015,0.0003,0.4742,-0.0566,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.187,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.203,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.22,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.237,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.254,0.0007,-0.0015,0.0003,0.4741,-0.0564,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.271,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.289,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.306,0.0008,-0.0015,0.0003,0.4741,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.323,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.339,0.0007,-0.0015,0.0003,0.4741,-0.0562,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.354,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.369,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.386,0.0007,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.402,0.0007,-0.0015,0.0003,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.42,0.0007,-0.0015,0.0002,0.4741,-0.0563,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.437,0.0007,-0.0015,0.0002,0.4742,-0.0561,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.454,0.0008,-0.0015,0.0003,0.4743,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.471,0.0008,-0.0015,0.0003,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.489,0.0007,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.506,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.524,0.0008,-0.0015,0.0003,0.4742,-0.0562,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.539,0.0008,-0.0015,0.0003,0.4742,-0.0565,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.553,0.0007,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.57,0.0008,-0.0015,0.0003,0.4743,-0.0562,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.587,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.604,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.621,0.0007,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.637,0.0007,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.654,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.672,0.0008,-0.0015,0.0002,0.4742,-0.0562,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.69,0.0008,-0.0015,0.0002,0.4742,-0.0562,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.707,0.0007,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.722,0.0007,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.738,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.752,0.0008,-0.0015,0.0003,0.4743,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.77,0.0008,-0.0015,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.786,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.803,0.0007,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.82,0.0008,-0.0015,0.0003,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.837,0.0007,-0.0015,0.0002,0.4741,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.854,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.872,0.0008,-0.0015,0.0002,0.4741,-0.0564,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.889,0.0008,-0.0015,0.0002,0.4741,-0.0563,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.906,0.0008,-0.0014,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.923,0.0008,-0.0015,0.0002,0.4741,-0.0563,0.8787,1769582114873,20260128T063513Z_bb30cee
,8184.939,0.0008,-0.0015,0.0003,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.954,0.0007,-0.0015,0.0002,0.4741,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.969,0.0008,-0.0015,0.0002,0.4742,-0.0562,0.8786,1769582114873,20260128T063513Z_bb30cee
,8184.986,0.0008,-0.0015,0.0002,0.4742,-0.0563,0.8786,1769582114873,20260128T063513Z_bb30cee
,8185.002,0.0008,-0.0014,0.0003,0.4743,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
,8185.02,0.0008,-0.0014,0.0002,0.4742,-0.0564,0.8786,1769582114873,20260128T063513Z_bb30cee
