utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765786072251,2910.034,0.0154,-0.0018,0.0149,0.1758,0.3248,0.9293,1765786080116,20251215T071853Z_bcb7c3e
1765786072267,2910.051,0.0153,-0.0018,0.0149,0.1754,0.3251,0.9293,1765786080116,20251215T071853Z_bcb7c3e
1765786072283,2910.067,0.0153,-0.0017,0.0148,0.1751,0.3256,0.9292,1765786080116,20251215T071853Z_bcb7c3e
1765786072299,2910.083,0.0152,-0.0018,0.0148,0.1747,0.326,0.9291,1765786080116,20251215T071853Z_bcb7c3e
1765786072318,2910.101,0.0152,-0.0017,0.0147,0.1745,0.3264,0.929,1765786080116,20251215T071853Z_bcb7c3e
1765786072334,2910.117,0.015,-0.0015,0.0147,0.1743,0.3273,0.9287,1765786080116,20251215T071853Z_bcb7c3e
1765786072352,2910.135,0.0149,-0.0017,0.0147,0.174,0.3278,0.9286,1765786080116,20251215T071853Z_bcb7c3e
1765786072369,2910.153,0.0147,-0.0017,0.0146,0.1733,0.3279,0.9287,1765786080116,20251215T071853Z_bcb7c3e
1765786072387,2910.171,0.0146,-0.0017,0.0146,0.1727,0.3275,0.9289,1765786080116,20251215T071853Z_bcb7c3e
1765786072403,2910.186,0.0145,-0.0017,0.0147,0.1721,0.3271,0.9292,1765786080116,20251215T071853Z_bcb7c3e
1765786072419,2910.203,0.0144,-0.0017,0.0146,0.1713,0.3266,0.9295,1765786080116,20251215T071853Z_bcb7c3e
1765786072436,2910.22,0.0141,-0.0018,0.0147,0.1701,0.3264,0.9298,1765786080116,20251215T071853Z_bcb7c3e
1765786072452,2910.236,0.014,-0.0018,0.0146,0.1686,0.3258,0.9303,1765786080116,20251215T071853Z_bcb7c3e
1765786072470,2910.253,0.0139,-0.0017,0.0148,0.1676,0.3261,0.9304,1765786080116,20251215T071853Z_bcb7c3e
1765786072486,2910.27,0.0138,-0.0018,0.0147,0.1666,0.3262,0.9305,1765786080116,20251215T071853Z_bcb7c3e
1765786072503,2910.287,0.0135,-0.0019,0.0149,0.1658,0.3253,0.931,1765786080116,20251215T071853Z_bcb7c3e
1765786072519,2910.303,0.0132,-0.0019,0.0149,0.1649,0.3248,0.9313,1765786080116,20251215T071853Z_bcb7c3e
1765786072539,2910.322,0.0129,-0.0019,0.0149,0.1634,0.3248,0.9316,1765786080116,20251215T071853Z_bcb7c3e
1765786072555,2910.338,0.0127,-0.0019,0.0149,0.1619,0.325,0.9318,1765786080116,20251215T071853Z_bcb7c3e
1765786072570,2910.354,0.0125,-0.002,0.015,0.1609,0.3253,0.9318,1765786080116,20251215T071853Z_bcb7c3e
1765786072586,2910.37,0.0123,-0.002,0.015,0.16,0.325,0.9321,1765786080116,20251215T071853Z_bcb7c3e
1765786072604,2910.387,0.0121,-0.002,0.0151,0.1597,0.3247,0.9322,1765786080116,20251215T071853Z_bcb7c3e
1765786072618,2910.402,0.0118,-0.0021,0.015,0.1592,0.3245,0.9324,1765786080116,20251215T071853Z_bcb7c3e
1765786072637,2910.421,0.0116,-0.0021,0.0151,0.159,0.3244,0.9325,1765786080116,20251215T071853Z_bcb7c3e
1765786072653,2910.436,0.0113,-0.0021,0.0151,0.1584,0.3244,0.9326,1765786080116,20251215T071853Z_bcb7c3e
