utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,11183.76,0.0008,-0.0013,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11183.78,0.0008,-0.0014,-0.0001,0.4726,-0.0569,0.8795,1769585107913,no_2
,11183.79,0.0008,-0.0013,-0.0001,0.4726,-0.057,0.8794,1769585107913,no_2
,11183.81,0.0008,-0.0014,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11183.83,0.0008,-0.0013,-0.0001,0.4726,-0.0569,0.8795,1769585107913,no_2
,11183.84,0.0008,-0.0014,-0.0001,0.4725,-0.0569,0.8795,1769585107913,no_2
,11183.86,0.0008,-0.0013,-0.0001,0.4726,-0.0568,0.8795,1769585107913,no_2
,11183.88,0.0008,-0.0013,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11183.89,0.0008,-0.0013,-0.0001,0.4725,-0.0569,0.8795,1769585107913,no_2
,11183.91,0.0008,-0.0013,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11183.93,0.0008,-0.0013,-0.0001,0.4726,-0.0569,0.8795,1769585107913,no_2
,11183.94,0.0008,-0.0013,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11183.96,0.0008,-0.0013,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11183.98,0.0008,-0.0014,-0.0001,0.4725,-0.0569,0.8795,1769585107913,no_2
,11183.99,0.0008,-0.0014,-0.0001,0.4725,-0.0569,0.8795,1769585107913,no_2
,11184.01,0.0008,-0.0014,-0.0001,0.4725,-0.0569,0.8795,1769585107913,no_2
,11184.03,0.0008,-0.0013,-0.0002,0.4725,-0.057,0.8795,1769585107913,no_2
,11184.04,0.0008,-0.0014,-0.0001,0.4726,-0.057,0.8795,1769585107913,no_2
,11184.06,0.0008,-0.0013,-0.0001,0.4725,-0.057,0.8795,1769585107913,no_2
,11184.08,0.0008,-0.0014,-0.0002,0.4725,-0.0569,0.8795,1769585107913,no_2
