utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,11193.76,0.0008,-0.0013,0,0.4725,-0.0567,0.8795,1769585117906,no_3
,11193.78,0.0008,-0.0013,0,0.4725,-0.0568,0.8795,1769585117906,no_3
,11193.79,0.0008,-0.0013,0,0.4725,-0.0567,0.8795,1769585117906,no_3
,11193.81,0.0008,-0.0013,0,0.4726,-0.0566,0.8795,1769585117906,no_3
,11193.83,0.0008,-0.0014,0,0.4725,-0.0567,0.8795,1769585117906,no_3
,11193.84,0.0008,-0.0014,0,0.4725,-0.0568,0.8795,1769585117906,no_3
,11193.86,0.0008,-0.0013,0,0.4725,-0.0568,0.8795,1769585117906,no_3
,11193.88,0.0008,-0.0013,0,0.4725,-0.0567,0.8795,1769585117906,no_3
,11193.89,0.0008,-0.0014,0,0.4726,-0.0566,0.8795,1769585117906,no_3
,11193.91,0.0008,-0.0014,0,0.4725,-0.0567,0.8795,1769585117906,no_3
,11193.93,0.0008,-0.0013,0,0.4726,-0.0566,0.8795,1769585117906,no_3
,11193.94,0.0008,-0.0013,0,0.4726,-0.0567,0.8795,1769585117906,no_3
,11193.96,0.0008,-0.0013,0,0.4726,-0.0567,0.8795,1769585117906,no_3
,11193.98,0.0008,-0.0013,0,0.4726,-0.0567,0.8794,1769585117906,no_3
,11193.99,0.0008,-0.0013,0,0.4726,-0.0567,0.8794,1769585117906,no_3
,11194.01,0.0008,-0.0013,0,0.4726,-0.0567,0.8795,1769585117906,no_3
,11194.03,0.0008,-0.0013,0,0.4725,-0.0567,0.8795,1769585117906,no_3
,11194.04,0.0008,-0.0013,0,0.4726,-0.0568,0.8795,1769585117906,no_3
,11194.06,0.0008,-0.0013,0,0.4726,-0.0567,0.8794,1769585117906,no_3
,11194.08,0.0008,-0.0013,0,0.4727,-0.0566,0.8794,1769585117906,no_3
,11194.09,0.0008,-0.0013,0,0.4726,-0.0567,0.8794,1769585117906,no_3
,11194.11,0.0008,-0.0013,0,0.4726,-0.0567,0.8795,1769585117906,no_3
,11194.13,0.0008,-0.0013,0,0.4726,-0.0567,0.8795,1769585117906,no_3
,11194.14,0.0008,-0.0013,0,0.4726,-0.0566,0.8795,1769585117906,no_3
,11194.16,0.0008,-0.0013,0,0.4726,-0.0567,0.8794,1769585117906,no_3
,11194.18,0.0007,-0.0013,0,0.4726,-0.0567,0.8795,1769585117906,no_3
