utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8773.756,0.0008,-0.0015,-0.0001,0.4739,-0.0567,0.8787,1769582697884,no_session
,8773.771,0.0008,-0.0015,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8773.787,0.0009,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582697884,no_session
,8773.805,0.0009,-0.0014,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8773.822,0.0009,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8773.839,0.0008,-0.0015,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8773.855,0.0008,-0.0015,0,0.4739,-0.0567,0.8788,1769582697884,no_session
,8773.872,0.0008,-0.0015,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8773.89,0.0008,-0.0015,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8773.907,0.0008,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8773.925,0.0009,-0.0014,0,0.4741,-0.0567,0.8787,1769582697884,no_session
,8773.942,0.0009,-0.0014,0,0.4739,-0.0568,0.8787,1769582697884,no_session
,8773.955,0.0009,-0.0015,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8773.972,0.0009,-0.0015,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8773.987,0.0008,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.004,0.0008,-0.0015,-0.0001,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.021,0.0009,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.038,0.0008,-0.0015,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.056,0.0008,-0.0014,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.072,0.0008,-0.0014,-0.0001,0.4739,-0.0566,0.8787,1769582697884,no_session
,8774.089,0.0008,-0.0015,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.105,0.0008,-0.0015,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.123,0.0008,-0.0015,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.142,0.0008,-0.0014,0,0.4739,-0.0567,0.8787,1769582697884,no_session
,8774.155,0.0009,-0.0014,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.171,0.0008,-0.0014,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.188,0.0007,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.204,0.0007,-0.0015,-0.0001,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.221,0.0008,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.237,0.0008,-0.0014,0,0.4739,-0.057,0.8787,1769582697884,no_session
,8774.254,0.0008,-0.0014,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.271,0.0008,-0.0014,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.288,0.0008,-0.0015,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.306,0.0008,-0.0015,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.322,0.0008,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.339,0.0007,-0.0015,0,0.474,-0.0568,0.8787,1769582697884,no_session
,8774.354,0.0007,-0.0015,-0.0001,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.371,0.0007,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.388,0.0007,-0.0015,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.403,0.0007,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.421,0.0007,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.438,0.0007,-0.0015,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.454,0.0007,-0.0014,0,0.4741,-0.0566,0.8787,1769582697884,no_session
,8774.471,0.0008,-0.0014,0,0.4741,-0.0566,0.8787,1769582697884,no_session
,8774.488,0.0007,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.505,0.0007,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.522,0.0007,-0.0014,0,0.4741,-0.0567,0.8787,1769582697884,no_session
,8774.54,0.0007,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769582697884,no_session
,8774.554,0.0007,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769582697884,no_session
,8774.57,0.0007,-0.0014,0,0.4741,-0.0567,0.8787,1769582697884,no_session
,8774.588,0.0007,-0.0014,0,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.604,0.0007,-0.0014,0.0001,0.474,-0.0566,0.8787,1769582697884,no_session
,8774.62,0.0007,-0.0014,0.0001,0.474,-0.0567,0.8787,1769582697884,no_session
,8774.639,0.0007,-0.0014,0,0.474,-0.0567,0.8787,1769582697884,no_session
