utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,5983.564,0.1688,-0.3267,0.5228,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.581,0.1687,-0.3267,0.5228,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.597,0.1688,-0.3267,0.5228,0.9998,0.0204,-0.0011,1769493367437,no_session
,5983.613,0.1688,-0.3267,0.5228,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.631,0.1688,-0.3267,0.5228,0.9998,0.0204,-0.0011,1769493367437,no_session
,5983.647,0.1687,-0.3267,0.5228,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.665,0.1688,-0.3266,0.5228,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.682,0.1688,-0.3266,0.5228,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.699,0.1688,-0.3267,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.716,0.1688,-0.3267,0.5228,0.9998,0.0202,-0.0011,1769493367437,no_session
,5983.731,0.1687,-0.3267,0.5227,0.9998,0.0204,-0.0011,1769493367437,no_session
,5983.747,0.1687,-0.3267,0.5227,0.9998,0.0203,-0.0012,1769493367437,no_session
,5983.765,0.1688,-0.3267,0.5227,0.9998,0.0202,-0.0012,1769493367437,no_session
,5983.781,0.1688,-0.3267,0.5227,0.9998,0.0202,-0.0011,1769493367437,no_session
,5983.798,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.815,0.1688,-0.3267,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.832,0.1688,-0.3267,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.849,0.1688,-0.3266,0.5227,0.9998,0.0204,-0.0012,1769493367437,no_session
,5983.866,0.1688,-0.3267,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.883,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.9,0.1688,-0.3267,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.917,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.932,0.1687,-0.3266,0.5227,0.9998,0.0202,-0.0011,1769493367437,no_session
,5983.948,0.1687,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.964,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.981,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5983.998,0.1687,-0.3266,0.5227,0.9998,0.0203,-0.001,1769493367437,no_session
,5984.014,0.1687,-0.3266,0.5227,0.9998,0.0204,-0.0011,1769493367437,no_session
,5984.031,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.0011,1769493367437,no_session
,5984.048,0.1688,-0.3266,0.5227,0.9998,0.0203,-0.001,1769493367437,no_session
,5984.066,0.1688,-0.3266,0.5227,0.9998,0.0202,-0.001,1769493367437,no_session
