t_lsl,t_rel,ox,oy,oz,dx,dy,dz
1908498.296178,3.191937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.313178,3.208937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.329178,3.224937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908498.347178,3.242937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908498.364178,3.259937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.379178,3.274937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.394178,3.289937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908498.412178,3.307937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.428178,3.323937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.446178,3.341937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.463178,3.358937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.480178,3.375937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.497178,3.392937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908498.513178,3.408937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.530178,3.425937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908498.548178,3.443937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.562178,3.457937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908498.579178,3.474937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908498.594178,3.489937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908498.611178,3.506937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908498.627178,3.522937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908498.645178,3.540937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908498.659178,3.554937,0.0075,-0.0025,-0.0332,0.5083,0.0205,-0.8609
1908498.677178,3.572937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908498.693178,3.588937,0.0075,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908498.710178,3.605937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908498.727178,3.622937,0.0075,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908498.743178,3.638937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908498.760178,3.655937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908498.777178,3.672937,0.0075,-0.0025,-0.0332,0.5083,0.0205,-0.8609
1908498.792178,3.687937,0.0075,-0.0025,-0.0332,0.5083,0.0203,-0.8609
1908498.809178,3.704937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.8609
1908498.826178,3.721937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908498.843178,3.738937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.861
1908498.860178,3.755937,0.0075,-0.0025,-0.0332,0.5083,0.0204,-0.861
1908498.876178,3.771937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.894178,3.789937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.861
1908498.912178,3.807937,0.0075,-0.0024,-0.0332,0.5082,0.0204,-0.861
1908498.928178,3.823937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.945178,3.840937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908498.961178,3.856937,0.0075,-0.0024,-0.0331,0.5083,0.0202,-0.8609
1908498.979178,3.874937,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908498.996178,3.891937,0.0075,-0.0024,-0.0331,0.5083,0.0205,-0.8609
1908499.013178,3.908937,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908499.030178,3.925937,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908499.046178,3.941937,0.0075,-0.0024,-0.0331,0.5083,0.0204,-0.8609
1908499.063178,3.958937,0.0075,-0.0023,-0.0331,0.5083,0.0205,-0.8609
1908499.080178,3.975937,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908499.097178,3.992937,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908499.113178,4.008937,0.0075,-0.0023,-0.0331,0.5083,0.0204,-0.8609
1908499.130178,4.025937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908499.146178,4.041937,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908499.162178,4.057937,0.0074,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908499.180178,4.075937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.198178,4.093937,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908499.214178,4.109937,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908499.228178,4.123937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908499.245178,4.140937,0.0074,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908499.261178,4.156937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.279178,4.174937,0.0074,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908499.299178,4.194937,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908499.317178,4.212937,0.0074,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908499.332178,4.227937,0.0074,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908499.344178,4.239937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.360178,4.255937,0.0074,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908499.377178,4.272937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.393178,4.288937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.411178,4.306937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.428178,4.323937,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908499.444178,4.339937,0.0074,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908499.461178,4.356937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.478178,4.373937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.496178,4.391937,0.0074,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908499.513178,4.408937,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908499.530178,4.425937,0.0074,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908499.547178,4.442937,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.563178,4.458937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.579178,4.474937,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908499.596178,4.491937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908499.613178,4.508937,0.0074,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908499.629178,4.524937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.646178,4.541937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908499.663178,4.558937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.678178,4.573937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.695178,4.590937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908499.711178,4.606937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908499.729178,4.624937,0.0074,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908499.746178,4.641937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908499.763178,4.658937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908499.779178,4.674937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908499.797178,4.692937,0.0074,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908499.814178,4.709937,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908499.830178,4.725937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908499.847178,4.742937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908499.863178,4.758937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908499.881178,4.776937,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908499.896178,4.791937,0.0075,-0.0024,-0.0332,0.5083,0.0201,-0.8609
1908499.912178,4.807937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908499.930178,4.825937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908499.947178,4.842937,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908499.964178,4.859937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908499.980178,4.875937,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908499.997178,4.892937,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.012178,4.907937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.030178,4.925937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.047178,4.942937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.063178,4.958937,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.079178,4.974937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.097178,4.992937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.112178,5.007937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.129178,5.024937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908500.147178,5.042937,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908500.162178,5.057937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.180178,5.075937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.198178,5.093937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.214178,5.109937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908500.230178,5.125937,0.0075,-0.0023,-0.0332,0.5085,0.0201,-0.8608
1908500.245178,5.140937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.261178,5.156937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908500.278178,5.173937,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908500.295178,5.190937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908500.313178,5.208937,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908500.330178,5.225937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908500.347178,5.242937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908500.363178,5.258937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908500.380178,5.275937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.396178,5.291937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.412178,5.307937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908500.430178,5.325937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908500.447178,5.342937,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908500.463178,5.358937,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908500.480178,5.375937,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908500.496178,5.391937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908500.513178,5.408937,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.530178,5.425937,0.0075,-0.0024,-0.0333,0.5083,0.0203,-0.8609
1908500.548178,5.443937,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908500.561178,5.456937,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908500.577178,5.472937,0.0075,-0.0024,-0.0333,0.5084,0.0201,-0.8609
1908500.593178,5.488937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908500.610178,5.505937,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908500.628178,5.523937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908500.646178,5.541937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908500.660178,5.555937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.676178,5.571937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908500.693178,5.588937,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908500.709178,5.604937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908500.726178,5.621937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908500.744178,5.639937,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908500.762178,5.657937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908500.778178,5.673937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.794178,5.689937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.812178,5.707937,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908500.828178,5.723937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908500.846178,5.741937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.863178,5.758937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.880178,5.775937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.897178,5.792937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.912178,5.807937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.930178,5.825937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908500.947178,5.842937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.963178,5.858937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.979178,5.874937,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908500.996178,5.891937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908501.013178,5.908937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.030178,5.925937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.047178,5.942937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908501.063178,5.958937,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908501.080178,5.975937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.096178,5.991937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.113178,6.008937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.129178,6.024937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.146178,6.041937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908501.163178,6.058937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.184178,6.079937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.201178,6.096937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.217178,6.112937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.229178,6.124937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.244178,6.139937,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908501.260178,6.155937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.276178,6.171937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.294178,6.189937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.311178,6.206937,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.328178,6.223937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.345178,6.240937,0.0075,-0.0022,-0.0332,0.5084,0.0202,-0.8609
1908501.363178,6.258937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.380178,6.275937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.396178,6.291937,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.412178,6.307937,0.0074,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.429178,6.324937,0.0074,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.446178,6.341937,0.0074,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.463178,6.358937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.479178,6.374937,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.496178,6.391937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.513178,6.408937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.530178,6.425937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.546178,6.441937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.563178,6.458937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908501.579178,6.474937,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.596178,6.491937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.614178,6.509937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908501.629178,6.524937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908501.644178,6.539937,0.0075,-0.0023,-0.0332,0.5085,0.0201,-0.8609
1908501.660178,6.555937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.677178,6.572937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.693178,6.588937,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908501.710178,6.605937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.727178,6.622937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.744178,6.639937,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908501.760178,6.655937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908501.777178,6.672937,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908501.793178,6.688937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.810178,6.705937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.827178,6.722937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.844178,6.739937,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.861178,6.756937,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908501.878178,6.773937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908501.894178,6.789937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.912178,6.807937,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908501.930178,6.825937,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908501.948178,6.843937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.963178,6.858937,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.980178,6.875937,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
