t_lsl,t_rel,ox,oy,oz,dx,dy,dz
1908497.089812,1.985570,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908497.106812,2.002570,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908497.122812,2.018570,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908497.140812,2.036570,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908497.156812,2.052570,0.0075,-0.0024,-0.0333,0.5085,0.0204,-0.8608
1908497.173812,2.069570,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908497.190812,2.086570,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908497.205812,2.101570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908497.222812,2.118570,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908497.240812,2.136570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908497.256812,2.152570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.273812,2.169570,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908497.290812,2.186570,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908497.306812,2.202570,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908497.323812,2.219570,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908497.341812,2.237570,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908497.357812,2.253570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908497.374812,2.270570,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908497.388812,2.284570,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908497.405812,2.301570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.421812,2.317570,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908497.438812,2.334570,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908497.456812,2.352570,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908497.472812,2.368570,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908497.488812,2.384570,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908497.505812,2.401570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.521812,2.417570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.537812,2.433570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.555812,2.451570,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908497.573812,2.469570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908497.590812,2.486570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908497.606812,2.502570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908497.622812,2.518570,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908497.639812,2.535570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908497.656812,2.552570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.673812,2.569570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.692812,2.588570,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908497.706812,2.602570,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908497.721812,2.617570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.736812,2.632570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908497.753812,2.649570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908497.770812,2.666570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908497.786812,2.682570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908497.802812,2.698570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908497.819812,2.715570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.836812,2.732570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.852812,2.748570,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908497.869812,2.765570,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.861
1908497.886812,2.782570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908497.904812,2.800570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908497.920812,2.816570,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908497.938812,2.834570,0.0075,-0.0024,-0.0331,0.5085,0.0203,-0.8608
1908497.955812,2.851570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908497.971812,2.867570,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908497.988812,2.884570,0.0075,-0.0024,-0.0331,0.5084,0.0202,-0.8609
1908498.004812,2.900570,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908498.021812,2.917570,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908498.037812,2.933570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908498.054812,2.950570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908498.071812,2.967570,0.0075,-0.0024,-0.0331,0.5083,0.0204,-0.8609
1908498.088812,2.984570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908498.104812,3.000570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908498.121812,3.017570,0.0075,-0.0024,-0.0331,0.5083,0.0202,-0.8609
1908498.138812,3.034570,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908498.155812,3.051570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.171812,3.067570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908498.186812,3.082570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.203812,3.099570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.220812,3.116570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.236812,3.132570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.253812,3.149570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.270812,3.166570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.287812,3.183570,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908498.304812,3.200570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.320812,3.216570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908498.338812,3.234570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.356812,3.252570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908498.372812,3.268570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.388812,3.284570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908498.404812,3.300570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.421812,3.317570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.439812,3.335570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.455812,3.351570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.472812,3.368570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.490812,3.386570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.506812,3.402570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.523812,3.419570,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908498.539812,3.435570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.556812,3.452570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.573812,3.469570,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8609
1908498.589812,3.485570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.606812,3.502570,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908498.623812,3.519570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.639812,3.535570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.656812,3.552570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.673812,3.569570,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908498.690812,3.586570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.706812,3.602570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908498.723812,3.619570,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908498.740812,3.636570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.758812,3.654570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.772812,3.668570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.786812,3.682570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.804812,3.700570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.820812,3.716570,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908498.837812,3.733570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.853812,3.749570,0.0074,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908498.870812,3.766570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.885812,3.781570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.902812,3.798570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.919812,3.815570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.936812,3.832570,0.0074,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908498.952812,3.848570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908498.971812,3.867570,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908498.987812,3.883570,0.0074,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.004812,3.900570,0.0074,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908499.020812,3.916570,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.038812,3.934570,0.0074,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908499.054812,3.950570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.071812,3.967570,0.0074,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908499.088812,3.984570,0.0074,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908499.105812,4.001570,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.122812,4.018570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.139812,4.035570,0.0074,-0.0024,-0.0331,0.5085,0.0202,-0.8608
1908499.156812,4.052570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.173812,4.069570,0.0074,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908499.190812,4.086570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.206812,4.102570,0.0074,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.223812,4.119570,0.0074,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908499.240812,4.136570,0.0074,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908499.256812,4.152570,0.0074,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908499.273812,4.169570,0.0074,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.289812,4.185570,0.0074,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.306812,4.202570,0.0074,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908499.323812,4.219570,0.0074,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908499.341812,4.237570,0.0074,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908499.358812,4.254570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.371812,4.267570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.388812,4.284570,0.0075,-0.0023,-0.0331,0.5084,0.0204,-0.8609
1908499.404812,4.300570,0.0075,-0.0023,-0.0331,0.5084,0.0203,-0.8609
1908499.422812,4.318570,0.0075,-0.0023,-0.0331,0.5084,0.0201,-0.8609
1908499.440812,4.336570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908499.458812,4.354570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.473812,4.369570,0.0075,-0.0024,-0.0331,0.5084,0.0202,-0.8609
1908499.487812,4.383570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.503812,4.399570,0.0075,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908499.519812,4.415570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.537812,4.433570,0.0075,-0.0023,-0.0331,0.5084,0.0201,-0.8609
1908499.554812,4.450570,0.0075,-0.0024,-0.0331,0.5083,0.0201,-0.8609
1908499.570812,4.466570,0.0075,-0.0023,-0.0331,0.5083,0.0203,-0.8609
1908499.588812,4.484570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.604812,4.500570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.620812,4.516570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.637812,4.533570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.654812,4.550570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908499.673812,4.569570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.690812,4.586570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908499.706812,4.602570,0.0075,-0.0023,-0.0331,0.5084,0.0202,-0.8609
1908499.723812,4.619570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908499.740812,4.636570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908499.756812,4.652570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908499.773812,4.669570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908499.789812,4.685570,0.0075,-0.0023,-0.0331,0.5085,0.0202,-0.8608
1908499.806812,4.702570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.823812,4.719570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.861
1908499.840812,4.736570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908499.856812,4.752570,0.0075,-0.0022,-0.0332,0.5084,0.0202,-0.8609
1908499.873812,4.769570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908499.890812,4.786570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.906812,4.802570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908499.922812,4.818570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.939812,4.835570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.957812,4.853570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908499.972812,4.868570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908499.990812,4.886570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.006812,4.902570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.023812,4.919570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.040812,4.936570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.056812,4.952570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.073812,4.969570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.089812,4.985570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.106812,5.002570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.123812,5.019570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.139812,5.035570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.156812,5.052570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.173812,5.069570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.190812,5.086570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.206812,5.102570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.223812,5.119570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.240812,5.136570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.257812,5.153570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.273812,5.169570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.290812,5.186570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.305812,5.201570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.323812,5.219570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.340812,5.236570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.355812,5.251570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.371812,5.267570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.388812,5.284570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.404812,5.300570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.422812,5.318570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.439812,5.335570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.455812,5.351570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.472812,5.368570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.861
1908500.489812,5.385570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.506812,5.402570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.523812,5.419570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.540812,5.436570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.556812,5.452570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.573812,5.469570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.861
1908500.590812,5.486570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908500.605812,5.501570,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908500.621812,5.517570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.638812,5.534570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.654812,5.550570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.671812,5.567570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908500.690812,5.586570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908500.705812,5.601570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908500.720812,5.616570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.736812,5.632570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.753812,5.649570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.770812,5.666570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.788812,5.684570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908500.803812,5.699570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.820812,5.716570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.861
1908500.836812,5.732570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.861
1908500.852812,5.748570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.869812,5.765570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.887812,5.783570,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908500.904812,5.800570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.861
1908500.921812,5.817570,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908500.938812,5.834570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908500.954812,5.850570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908500.971812,5.867570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908500.989812,5.885570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908501.006812,5.902570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908501.023812,5.919570,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908501.040812,5.936570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.057812,5.953570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.073812,5.969570,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908501.091812,5.987570,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908501.107812,6.003570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908501.123812,6.019570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.139812,6.035570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908501.157812,6.053570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908501.173812,6.069570,0.0075,-0.0023,-0.0333,0.5083,0.0203,-0.8609
1908501.190812,6.086570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.205812,6.101570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.223812,6.119570,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908501.240812,6.136570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.256812,6.152570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.273812,6.169570,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908501.290812,6.186570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.306812,6.202570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.323812,6.219570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.341812,6.237570,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.8609
1908501.357812,6.253570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908501.372812,6.268570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.388812,6.284570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.404812,6.300570,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908501.421812,6.317570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.439812,6.335570,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908501.456812,6.352570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.473812,6.369570,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908501.490812,6.386570,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908501.506812,6.402570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.523812,6.419570,0.0075,-0.0023,-0.0332,0.5083,0.0202,-0.8609
1908501.539812,6.435570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.556812,6.452570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.573812,6.469570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.590812,6.486570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.605812,6.501570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.623812,6.519570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.640812,6.536570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.656812,6.552570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.673812,6.569570,0.0075,-0.0023,-0.0332,0.5083,0.0201,-0.8609
1908501.690812,6.586570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.705812,6.601570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.723812,6.619570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.741812,6.637570,0.0075,-0.0023,-0.0332,0.5085,0.0201,-0.8608
1908501.759812,6.655570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.772812,6.668570,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908501.787812,6.683570,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908501.803812,6.699570,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908501.820812,6.716570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.836812,6.732570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.853812,6.749570,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908501.870812,6.766570,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908501.887812,6.783570,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908501.905812,6.801570,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908501.923812,6.819570,0.0075,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908501.936812,6.832570,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908501.952812,6.848570,0.0075,-0.0024,-0.0333,0.5083,0.0202,-0.8609
1908501.970812,6.866570,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908501.986812,6.882570,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
