utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,6233.568,0.1684,-0.3264,0.5226,0.9998,0.0214,-0.0012,1769493617427,no_session
,6233.585,0.1684,-0.3264,0.5227,0.9998,0.0214,-0.0014,1769493617427,no_session
,6233.601,0.1683,-0.3265,0.5228,0.9998,0.0219,-0.0012,1769493617427,no_session
,6233.618,0.1683,-0.3265,0.5227,0.9998,0.0219,-0.0011,1769493617427,no_session
,6233.635,0.1684,-0.3265,0.5226,0.9998,0.0216,-0.0011,1769493617427,no_session
,6233.651,0.1684,-0.3264,0.5226,0.9998,0.0214,-0.0012,1769493617427,no_session
,6233.668,0.1683,-0.3264,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6233.685,0.1684,-0.3264,0.5227,0.9998,0.0219,-0.0013,1769493617427,no_session
,6233.702,0.1684,-0.3265,0.5227,0.9998,0.0218,-0.0013,1769493617427,no_session
,6233.717,0.1684,-0.3265,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6233.732,0.1683,-0.3264,0.5226,0.9998,0.0214,-0.0012,1769493617427,no_session
,6233.749,0.1683,-0.3264,0.5227,0.9998,0.0217,-0.0013,1769493617427,no_session
,6233.765,0.1684,-0.3265,0.5227,0.9998,0.0217,-0.0013,1769493617427,no_session
,6233.781,0.1684,-0.3265,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6233.799,0.1683,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6233.814,0.1683,-0.3264,0.5226,0.9998,0.0217,-0.0012,1769493617427,no_session
,6233.831,0.1684,-0.3265,0.5226,0.9998,0.0218,-0.0012,1769493617427,no_session
,6233.848,0.1684,-0.3265,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6233.865,0.1684,-0.3265,0.5227,0.9998,0.0214,-0.0012,1769493617427,no_session
,6233.881,0.1683,-0.3265,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6233.898,0.1684,-0.3266,0.5226,0.9998,0.0219,-0.0012,1769493617427,no_session
,6233.915,0.1683,-0.3265,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6233.932,0.1683,-0.3265,0.5227,0.9998,0.0214,-0.0013,1769493617427,no_session
,6233.948,0.1683,-0.3265,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6233.965,0.1684,-0.3265,0.5226,0.9998,0.0217,-0.0013,1769493617427,no_session
,6233.981,0.1684,-0.3265,0.5226,0.9998,0.0217,-0.0012,1769493617427,no_session
,6233.998,0.1684,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.016,0.1683,-0.3266,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.032,0.1684,-0.3266,0.5226,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.049,0.1684,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.066,0.1684,-0.3266,0.5226,0.9998,0.0218,-0.0012,1769493617427,no_session
,6234.083,0.1684,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.101,0.1684,-0.3266,0.5226,0.9998,0.0214,-0.0013,1769493617427,no_session
,6234.119,0.1683,-0.3266,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.135,0.1684,-0.3266,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.148,0.1684,-0.3266,0.5227,0.9998,0.0217,-0.0013,1769493617427,no_session
,6234.164,0.1685,-0.3266,0.5226,0.9998,0.0217,-0.0012,1769493617427,no_session
,6234.181,0.1685,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.198,0.1683,-0.3266,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.214,0.1684,-0.3266,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.231,0.1684,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.249,0.1684,-0.3267,0.5226,0.9998,0.0216,-0.0011,1769493617427,no_session
,6234.266,0.1684,-0.3266,0.5226,0.9998,0.0214,-0.0012,1769493617427,no_session
,6234.283,0.1684,-0.3266,0.5227,0.9998,0.0215,-0.0013,1769493617427,no_session
,6234.3,0.1684,-0.3267,0.5227,0.9998,0.0217,-0.0012,1769493617427,no_session
,6234.317,0.1684,-0.3267,0.5227,0.9998,0.0217,-0.0012,1769493617427,no_session
,6234.333,0.1684,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.348,0.1684,-0.3266,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.365,0.1685,-0.3266,0.5226,0.9998,0.0215,-0.0013,1769493617427,no_session
,6234.381,0.1685,-0.3266,0.5227,0.9998,0.0217,-0.0013,1769493617427,no_session
,6234.398,0.1684,-0.3266,0.5227,0.9998,0.0217,-0.0012,1769493617427,no_session
,6234.416,0.1684,-0.3267,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.433,0.1685,-0.3266,0.5226,0.9998,0.0215,-0.0013,1769493617427,no_session
,6234.45,0.1685,-0.3267,0.5227,0.9998,0.0217,-0.0013,1769493617427,no_session
,6234.466,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.484,0.1685,-0.3267,0.5227,0.9998,0.0214,-0.0013,1769493617427,no_session
,6234.501,0.1685,-0.3267,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.518,0.1685,-0.3266,0.5227,0.9998,0.0217,-0.0013,1769493617427,no_session
,6234.533,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.548,0.1685,-0.3267,0.5228,0.9998,0.0215,-0.0013,1769493617427,no_session
,6234.564,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.582,0.1685,-0.3267,0.5227,0.9998,0.0215,-0.0014,1769493617427,no_session
,6234.599,0.1685,-0.3266,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.616,0.1685,-0.3266,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.633,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.649,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.667,0.1685,-0.3266,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.683,0.1685,-0.3266,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.701,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.717,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.732,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0012,1769493617427,no_session
,6234.748,0.1685,-0.3266,0.5227,0.9998,0.0215,-0.0013,1769493617427,no_session
,6234.765,0.1685,-0.3266,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.781,0.1686,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.798,0.1686,-0.3266,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.815,0.1686,-0.3267,0.5227,0.9998,0.0214,-0.0014,1769493617427,no_session
,6234.833,0.1685,-0.3267,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.85,0.1685,-0.3266,0.5226,0.9998,0.0217,-0.0013,1769493617427,no_session
,6234.867,0.1685,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.883,0.1685,-0.3267,0.5227,0.9998,0.0214,-0.0013,1769493617427,no_session
,6234.9,0.1685,-0.3266,0.5227,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.919,0.1686,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6234.932,0.1686,-0.3266,0.5226,0.9998,0.0215,-0.0013,1769493617427,no_session
,6234.949,0.1685,-0.3267,0.5226,0.9998,0.0214,-0.0012,1769493617427,no_session
,6234.964,0.1686,-0.3266,0.5226,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.981,0.1686,-0.3266,0.5226,0.9998,0.0216,-0.0013,1769493617427,no_session
,6234.998,0.1685,-0.3267,0.5227,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.015,0.1685,-0.3267,0.5226,0.9998,0.0214,-0.0012,1769493617427,no_session
,6235.031,0.1685,-0.3266,0.5226,0.9998,0.0215,-0.0013,1769493617427,no_session
,6235.048,0.1685,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.066,0.1686,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.083,0.1685,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.1,0.1685,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.117,0.1685,-0.3266,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.133,0.1685,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.148,0.1686,-0.3267,0.5225,0.9998,0.0216,-0.0013,1769493617427,no_session
,6235.165,0.1685,-0.3267,0.5225,0.9998,0.0215,-0.0011,1769493617427,no_session
,6235.181,0.1685,-0.3267,0.5226,0.9998,0.0215,-0.0013,1769493617427,no_session
,6235.199,0.1685,-0.3267,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.216,0.1685,-0.3266,0.5225,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.233,0.1685,-0.3267,0.5225,0.9998,0.0216,-0.0011,1769493617427,no_session
,6235.249,0.1686,-0.3266,0.5225,0.9998,0.0214,-0.0012,1769493617427,no_session
,6235.267,0.1685,-0.3266,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.282,0.1685,-0.3266,0.5226,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.301,0.1685,-0.3267,0.5225,0.9998,0.0217,-0.0013,1769493617427,no_session
,6235.319,0.1686,-0.3266,0.5225,0.9998,0.0216,-0.0013,1769493617427,no_session
,6235.336,0.1685,-0.3267,0.5225,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.349,0.1685,-0.3266,0.5225,0.9998,0.0215,-0.0013,1769493617427,no_session
,6235.364,0.1685,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.381,0.1685,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.398,0.1686,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.416,0.1685,-0.3267,0.5225,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.433,0.1685,-0.3266,0.5225,0.9998,0.0215,-0.0012,1769493617427,no_session
,6235.45,0.1685,-0.3266,0.5226,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.466,0.1686,-0.3267,0.5226,0.9998,0.0217,-0.0012,1769493617427,no_session
,6235.483,0.1686,-0.3267,0.5225,0.9998,0.0216,-0.0012,1769493617427,no_session
,6235.5,0.1686,-0.3266,0.5225,0.9998,0.0214,-0.0013,1769493617427,no_session
,6235.518,0.1684,-0.3266,0.5225,0.9998,0.0215,-0.0012,1769493617427,no_session
