t,ox,oy,oz,dx,dy,dz
8124.661,-0.6729,0.4882,-0.0383,-0.0237,0.2978,0.9543
8124.678,-0.6724,0.4882,-0.0381,-0.0205,0.2986,0.9541
8124.695,-0.6719,0.488,-0.038,-0.0174,0.2981,0.9544
8124.712,-0.6714,0.4881,-0.0379,-0.0143,0.2969,0.9548
8124.728,-0.671,0.4881,-0.0379,-0.0119,0.2967,0.9549
8124.745,-0.6705,0.4881,-0.0378,-0.0097,0.2964,0.955
8124.761,-0.67,0.4881,-0.0377,-0.0075,0.2964,0.955
8124.778,-0.6695,0.4881,-0.0376,-0.0049,0.2967,0.955
8124.795,-0.669,0.4881,-0.0376,-0.0024,0.2969,0.9549
8124.811,-0.6687,0.488,-0.0375,0,0.2972,0.9548
8124.828,-0.6683,0.4881,-0.0374,0.0019,0.2979,0.9546
8124.845,-0.6679,0.488,-0.0373,0.0037,0.2978,0.9546
8124.861,-0.6674,0.488,-0.0373,0.0054,0.2978,0.9546
8124.878,-0.667,0.4881,-0.0372,0.0073,0.2982,0.9545
8124.896,-0.6667,0.4881,-0.0371,0.0092,0.2992,0.9542
8124.912,-0.6664,0.488,-0.037,0.0107,0.2989,0.9542
8124.928,-0.6661,0.4881,-0.037,0.0118,0.2986,0.9543
8124.944,-0.6658,0.488,-0.0369,0.0126,0.2993,0.9541
8124.961,-0.6655,0.4881,-0.0369,0.0133,0.2992,0.9541
8124.978,-0.6652,0.488,-0.0368,0.0141,0.2991,0.9541
8124.994,-0.665,0.488,-0.0366,0.0147,0.2995,0.954
8125.011,-0.6648,0.488,-0.0365,0.015,0.2997,0.9539
8125.027,-0.6646,0.4879,-0.0365,0.0151,0.2998,0.9539
8125.045,-0.6645,0.4879,-0.0364,0.0151,0.2996,0.9539
8125.062,-0.6643,0.4879,-0.0363,0.015,0.2992,0.9541
8125.078,-0.6642,0.4879,-0.0362,0.0151,0.2992,0.9541
8125.095,-0.664,0.4879,-0.0361,0.0154,0.2994,0.954
8125.112,-0.6639,0.4878,-0.0361,0.0155,0.2995,0.954
8125.128,-0.6639,0.4878,-0.0361,0.0157,0.2993,0.954
8125.145,-0.6638,0.4878,-0.0361,0.0158,0.2992,0.954
8125.162,-0.6638,0.4878,-0.036,0.0161,0.2992,0.9541
8125.179,-0.6638,0.4878,-0.0361,0.0161,0.2991,0.9541
8125.195,-0.6638,0.4878,-0.036,0.0161,0.2992,0.9541
8125.21,-0.6638,0.4879,-0.0361,0.0157,0.2994,0.954
8125.228,-0.6639,0.4878,-0.036,0.0154,0.2996,0.9539
8125.245,-0.6639,0.4878,-0.036,0.0148,0.2997,0.9539
8125.26,-0.664,0.4878,-0.0361,0.0143,0.2997,0.9539
8125.276,-0.6641,0.4878,-0.0361,0.014,0.2997,0.9539
8125.293,-0.6642,0.4878,-0.0361,0.0135,0.2998,0.9539
8125.31,-0.6643,0.4877,-0.0362,0.0128,0.2997,0.954
8125.327,-0.6644,0.4878,-0.0362,0.0119,0.2997,0.954
8125.344,-0.6646,0.4878,-0.0363,0.011,0.2999,0.9539
8125.361,-0.6647,0.4878,-0.0363,0.0103,0.3,0.9539
8125.378,-0.6648,0.4879,-0.0364,0.0095,0.3002,0.9538
8125.394,-0.6649,0.4879,-0.0364,0.0091,0.3005,0.9537
8125.412,-0.6651,0.488,-0.0365,0.0088,0.3007,0.9537
8125.428,-0.6652,0.488,-0.0366,0.0083,0.3009,0.9536
8125.445,-0.6654,0.488,-0.0367,0.0078,0.3014,0.9535
8125.461,-0.6656,0.488,-0.0368,0.0072,0.3017,0.9534
8125.478,-0.6658,0.4881,-0.0369,0.0067,0.3021,0.9532
8125.495,-0.666,0.488,-0.0369,0.006,0.3028,0.953
8125.511,-0.6661,0.488,-0.037,0.0051,0.3023,0.9532
8125.528,-0.6662,0.4881,-0.037,0.0043,0.3025,0.9531
8125.544,-0.6663,0.4881,-0.037,0.0037,0.3033,0.9529
8125.561,-0.6665,0.488,-0.0371,0.0036,0.3023,0.9532
8125.578,-0.6667,0.4881,-0.0372,0.0033,0.3014,0.9535
8125.595,-0.6668,0.4881,-0.0372,0.0028,0.3022,0.9532
8125.611,-0.6669,0.4881,-0.0373,0.0023,0.3023,0.9532
8125.628,-0.667,0.4881,-0.0374,0.0021,0.3019,0.9533
8125.645,-0.6671,0.4881,-0.0375,0.002,0.3019,0.9534
8125.661,-0.6672,0.4882,-0.0376,0.0016,0.302,0.9533
8125.679,-0.6674,0.4881,-0.0376,0.0012,0.3026,0.9531
8125.695,-0.6675,0.4882,-0.0377,0.0008,0.3034,0.9529
8125.711,-0.6675,0.4882,-0.0377,0.0003,0.3036,0.9528
8125.728,-0.6676,0.4882,-0.0377,0,0.3037,0.9528
8125.745,-0.6677,0.4883,-0.0378,-0.0004,0.3037,0.9528
8125.761,-0.6677,0.4883,-0.0379,-0.0009,0.3036,0.9528
8125.777,-0.6678,0.4883,-0.0379,-0.0012,0.3037,0.9528
8125.794,-0.6679,0.4884,-0.038,-0.0018,0.3037,0.9528
8125.811,-0.668,0.4884,-0.038,-0.0022,0.3047,0.9524
8125.828,-0.668,0.4884,-0.038,-0.0024,0.3052,0.9523
8125.845,-0.668,0.4883,-0.0379,-0.0026,0.3046,0.9525
8125.861,-0.668,0.4883,-0.0379,-0.0027,0.3042,0.9526
8125.878,-0.6681,0.4884,-0.038,-0.003,0.3045,0.9525
8125.896,-0.668,0.4884,-0.0379,-0.0031,0.3046,0.9525
8125.913,-0.668,0.4883,-0.038,-0.0031,0.3042,0.9526
8125.928,-0.668,0.4883,-0.0379,-0.0029,0.3039,0.9527
8125.945,-0.668,0.4884,-0.038,-0.0027,0.3038,0.9527
8125.96,-0.6679,0.4883,-0.038,-0.0024,0.3039,0.9527
8125.978,-0.668,0.4883,-0.038,-0.0022,0.3037,0.9528
8125.996,-0.668,0.4884,-0.038,-0.0019,0.304,0.9527
8126.012,-0.668,0.4884,-0.038,-0.0019,0.3043,0.9526
8126.029,-0.668,0.4884,-0.038,-0.002,0.3043,0.9526
8126.043,-0.668,0.4883,-0.038,-0.0019,0.3042,0.9526
8126.061,-0.668,0.4884,-0.038,-0.0018,0.3041,0.9526
8126.078,-0.668,0.4884,-0.038,-0.0017,0.3043,0.9526
8126.094,-0.668,0.4883,-0.0381,-0.0018,0.3047,0.9524
8126.112,-0.668,0.4883,-0.038,-0.0019,0.3047,0.9524
8126.128,-0.668,0.4883,-0.038,-0.0021,0.3046,0.9525
8126.144,-0.668,0.4882,-0.038,-0.0021,0.3045,0.9525
8126.161,-0.668,0.4883,-0.038,-0.0021,0.3044,0.9525
8126.178,-0.668,0.4883,-0.038,-0.0021,0.3044,0.9526
8126.193,-0.6679,0.4883,-0.038,-0.002,0.3043,0.9526
8126.209,-0.6679,0.4884,-0.038,-0.0017,0.3045,0.9525
8126.225,-0.6679,0.4883,-0.038,-0.0015,0.3046,0.9525
8126.243,-0.6679,0.4884,-0.038,-0.0013,0.3046,0.9525
8126.26,-0.6679,0.4883,-0.038,-0.0012,0.3043,0.9526
8126.277,-0.6679,0.4884,-0.0381,-0.0011,0.3042,0.9526
8126.293,-0.6678,0.4884,-0.0381,-0.0009,0.3042,0.9526
8126.311,-0.6678,0.4883,-0.0381,-0.0009,0.3041,0.9527
8126.329,-0.6678,0.4884,-0.0382,-0.0008,0.3042,0.9526
8126.345,-0.6677,0.4885,-0.0381,-0.0006,0.3046,0.9525
8126.361,-0.6677,0.4884,-0.0381,-0.0001,0.3047,0.9524
8126.378,-0.6678,0.4883,-0.0381,0,0.3045,0.9525
8126.395,-0.6678,0.4882,-0.0381,-0.0002,0.3041,0.9526
8126.412,-0.6678,0.4884,-0.038,-0.0004,0.3037,0.9528
8126.428,-0.6678,0.4883,-0.0379,-0.0005,0.3043,0.9526
8126.444,-0.6678,0.4883,-0.0379,-0.0002,0.3036,0.9528
8126.461,-0.6679,0.4882,-0.038,-0.0003,0.302,0.9533
8126.479,-0.668,0.4884,-0.038,-0.0008,0.3021,0.9533
8126.495,-0.668,0.4883,-0.038,-0.0015,0.3025,0.9531
8126.511,-0.668,0.4883,-0.0379,-0.0018,0.3021,0.9533
8126.528,-0.668,0.4882,-0.038,-0.0019,0.3019,0.9533
8126.544,-0.6681,0.4882,-0.038,-0.0019,0.302,0.9533
8126.561,-0.6681,0.4882,-0.038,-0.0021,0.3019,0.9533
8126.578,-0.6681,0.4881,-0.038,-0.0022,0.3021,0.9533
8126.595,-0.6682,0.4881,-0.038,-0.0024,0.302,0.9533
8126.611,-0.6682,0.4882,-0.038,-0.0025,0.3016,0.9534
8126.628,-0.6682,0.4882,-0.038,-0.0027,0.3016,0.9534
8126.645,-0.6683,0.4882,-0.0381,-0.003,0.3015,0.9535
8126.661,-0.6683,0.4882,-0.0381,-0.0035,0.3019,0.9533
8126.678,-0.6684,0.4881,-0.0382,-0.0042,0.3014,0.9535
8126.695,-0.6684,0.4882,-0.0382,-0.0047,0.3016,0.9534
8126.711,-0.6684,0.4882,-0.0382,-0.0053,0.3021,0.9533
8126.728,-0.6684,0.4881,-0.0381,-0.0053,0.302,0.9533
8126.744,-0.6685,0.4881,-0.0382,-0.0056,0.3015,0.9534
8126.761,-0.6685,0.4882,-0.0382,-0.006,0.3017,0.9534
8126.778,-0.6685,0.4881,-0.0382,-0.0064,0.3019,0.9533
8126.794,-0.6685,0.4881,-0.0382,-0.0065,0.3015,0.9535
8126.812,-0.6685,0.4881,-0.0382,-0.0065,0.3014,0.9535
8126.828,-0.6685,0.4881,-0.0382,-0.0063,0.3012,0.9535
8126.845,-0.6686,0.4881,-0.0382,-0.0064,0.301,0.9536
8126.861,-0.6686,0.488,-0.0382,-0.0064,0.301,0.9536
8126.878,-0.6686,0.4881,-0.0382,-0.0064,0.3009,0.9536
8126.895,-0.6687,0.4881,-0.0383,-0.0066,0.3008,0.9536
8126.912,-0.6687,0.4881,-0.0383,-0.0068,0.3009,0.9536
8126.928,-0.6688,0.4881,-0.0384,-0.0069,0.3012,0.9535
8126.945,-0.6688,0.4881,-0.0384,-0.007,0.3012,0.9535
8126.961,-0.6689,0.4881,-0.0385,-0.0072,0.3011,0.9536
8126.978,-0.669,0.4882,-0.0385,-0.0073,0.3012,0.9535
8126.994,-0.6691,0.4882,-0.0386,-0.0076,0.3015,0.9534
8127.011,-0.6691,0.4882,-0.0386,-0.0081,0.3016,0.9534
8127.028,-0.6692,0.4882,-0.0386,-0.0085,0.302,0.9533
8127.045,-0.6692,0.4881,-0.0386,-0.009,0.3021,0.9532
8127.061,-0.6693,0.4882,-0.0387,-0.0094,0.3018,0.9533
8127.078,-0.6693,0.4882,-0.0387,-0.0097,0.3019,0.9533
8127.094,-0.6693,0.4883,-0.0387,-0.0098,0.3024,0.9531
8127.112,-0.6694,0.4883,-0.0387,-0.0097,0.3025,0.9531
8127.128,-0.6694,0.4883,-0.0388,-0.0098,0.3026,0.9531
8127.145,-0.6694,0.4883,-0.0388,-0.0097,0.3029,0.953
8127.161,-0.6694,0.4883,-0.0388,-0.0095,0.3033,0.9528
8127.178,-0.6695,0.4883,-0.0388,-0.0092,0.3034,0.9528
8127.195,-0.6696,0.4882,-0.0388,-0.0091,0.3032,0.9529
8127.211,-0.6696,0.4882,-0.0389,-0.0094,0.3033,0.9528
8127.228,-0.6696,0.4883,-0.0388,-0.0094,0.3033,0.9528
8127.245,-0.6696,0.4883,-0.0388,-0.0092,0.3039,0.9526
8127.261,-0.6696,0.4881,-0.0388,-0.0089,0.3032,0.9529
8127.278,-0.6697,0.4881,-0.0389,-0.0091,0.3016,0.9534
8127.295,-0.6698,0.4883,-0.0389,-0.0097,0.3018,0.9533
8127.311,-0.6698,0.4883,-0.0389,-0.0103,0.3024,0.9531
8127.328,-0.6698,0.4882,-0.0389,-0.0105,0.3021,0.9532
8127.343,-0.6698,0.4882,-0.0388,-0.0105,0.3019,0.9533
8127.36,-0.6699,0.4881,-0.0389,-0.0106,0.3021,0.9532
8127.377,-0.6699,0.4881,-0.0388,-0.0106,0.3021,0.9532
8127.394,-0.6699,0.4881,-0.0388,-0.0105,0.3024,0.9531
8127.41,-0.6699,0.4881,-0.0388,-0.0102,0.3026,0.9531
8127.426,-0.6699,0.4881,-0.0389,-0.0101,0.3022,0.9532
8127.443,-0.67,0.4882,-0.0388,-0.0098,0.3022,0.9532
8127.459,-0.6701,0.488,-0.0388,-0.0097,0.3022,0.9532
8127.477,-0.6701,0.4881,-0.0389,-0.0101,0.3015,0.9534
8127.493,-0.6701,0.4881,-0.0387,-0.0104,0.3025,0.9531
8127.51,-0.6701,0.4882,-0.0388,-0.0106,0.3027,0.953
8127.527,-0.6701,0.488,-0.0387,-0.0106,0.3017,0.9533
8127.544,-0.6702,0.4882,-0.0386,-0.0106,0.302,0.9532
8127.562,-0.6703,0.488,-0.0388,-0.0109,0.3023,0.9531
8127.578,-0.6703,0.488,-0.0387,-0.011,0.302,0.9533
8127.595,-0.6703,0.488,-0.0387,-0.011,0.3019,0.9533
8127.612,-0.6703,0.4879,-0.0387,-0.0112,0.3016,0.9534
8127.627,-0.6704,0.488,-0.0387,-0.0112,0.3016,0.9534
8127.644,-0.6704,0.488,-0.0387,-0.0113,0.3016,0.9534
8127.661,-0.6705,0.4879,-0.0387,-0.0115,0.3016,0.9534
8127.678,-0.6705,0.488,-0.0387,-0.0116,0.3016,0.9534
8127.694,-0.6705,0.4881,-0.0387,-0.0116,0.3018,0.9533
8127.712,-0.6706,0.4881,-0.0387,-0.0114,0.3019,0.9533
8127.728,-0.6707,0.4881,-0.0388,-0.0115,0.3021,0.9532
8127.745,-0.6708,0.4881,-0.0387,-0.0116,0.3023,0.9531
8127.761,-0.6708,0.488,-0.0387,-0.0119,0.3025,0.9531
8127.778,-0.6709,0.488,-0.0387,-0.0121,0.3026,0.953
8127.794,-0.671,0.488,-0.0387,-0.0123,0.3025,0.9531
8127.811,-0.671,0.488,-0.0387,-0.0124,0.3024,0.9531
8127.828,-0.6711,0.488,-0.0387,-0.0127,0.3023,0.9531
8127.844,-0.6712,0.488,-0.0387,-0.013,0.3022,0.9532
8127.861,-0.6713,0.488,-0.0388,-0.0134,0.3021,0.9532
8127.878,-0.6713,0.488,-0.0387,-0.0137,0.3021,0.9532
8127.896,-0.6714,0.488,-0.0387,-0.0139,0.3022,0.9531
8127.913,-0.6715,0.488,-0.0388,-0.0142,0.3023,0.9531
8127.928,-0.6716,0.4881,-0.0388,-0.0144,0.3023,0.9531
8127.945,-0.6716,0.4881,-0.0388,-0.0148,0.3028,0.953
8127.961,-0.6717,0.4881,-0.0388,-0.0149,0.3029,0.9529
8127.978,-0.6718,0.4881,-0.0388,-0.015,0.3032,0.9528
8127.996,-0.6719,0.488,-0.0388,-0.0154,0.3035,0.9527
8128.012,-0.6719,0.4881,-0.0388,-0.0158,0.3029,0.9529
8128.028,-0.6719,0.4882,-0.0387,-0.0159,0.3032,0.9528
8128.044,-0.6719,0.4881,-0.0387,-0.016,0.304,0.9525
8128.061,-0.672,0.488,-0.0387,-0.0158,0.3029,0.9529
8128.078,-0.6721,0.4881,-0.0387,-0.0159,0.3019,0.9532
8128.094,-0.6723,0.4881,-0.0387,-0.0164,0.3024,0.953
8128.111,-0.6723,0.488,-0.0387,-0.0169,0.3023,0.9531
8128.128,-0.6723,0.4881,-0.0387,-0.0171,0.3018,0.9532
8128.145,-0.6723,0.4881,-0.0387,-0.0172,0.302,0.9531
8128.164,-0.6724,0.488,-0.0388,-0.0174,0.3022,0.9531
8128.181,-0.6724,0.4881,-0.0388,-0.0176,0.3025,0.953
8128.194,-0.6725,0.488,-0.0387,-0.0177,0.3029,0.9529
8128.21,-0.6725,0.4881,-0.0388,-0.018,0.3029,0.9528
8128.227,-0.6725,0.488,-0.0388,-0.0182,0.3029,0.9528
8128.244,-0.6725,0.4881,-0.0387,-0.0182,0.303,0.9528
8128.26,-0.6726,0.488,-0.0387,-0.0184,0.3031,0.9528
8128.276,-0.6726,0.4881,-0.0388,-0.0186,0.3033,0.9527
8128.293,-0.6727,0.4881,-0.0389,-0.0192,0.3026,0.9529
8128.31,-0.6727,0.4881,-0.0388,-0.0198,0.3038,0.9525
8128.327,-0.6727,0.488,-0.0387,-0.02,0.3039,0.9525
8128.345,-0.6727,0.488,-0.0386,-0.0199,0.3033,0.9527
8128.361,-0.6728,0.488,-0.0386,-0.02,0.3032,0.9527
8128.379,-0.6728,0.4879,-0.0386,-0.0204,0.3033,0.9527
8128.395,-0.6727,0.4879,-0.0385,-0.0206,0.3033,0.9527
8128.412,-0.6727,0.4879,-0.0386,-0.0206,0.3028,0.9528
8128.428,-0.6726,0.4879,-0.0385,-0.0203,0.3023,0.953
8128.445,-0.6726,0.4879,-0.0385,-0.0202,0.3024,0.953
8128.461,-0.6726,0.4879,-0.0385,-0.0199,0.3024,0.953
8128.479,-0.6726,0.4879,-0.0385,-0.0198,0.3024,0.953
8128.495,-0.6726,0.4878,-0.0385,-0.0198,0.3023,0.953
8128.511,-0.6726,0.4879,-0.0384,-0.0197,0.3021,0.9531
8128.528,-0.6726,0.4879,-0.0384,-0.0194,0.3023,0.953
8128.544,-0.6726,0.4879,-0.0383,-0.0192,0.3023,0.953
8128.561,-0.6727,0.4878,-0.0384,-0.0193,0.3023,0.953
8128.578,-0.6727,0.4879,-0.0383,-0.0193,0.3023,0.953
8128.594,-0.6727,0.4879,-0.0383,-0.0192,0.3024,0.953
8128.612,-0.6727,0.4878,-0.0383,-0.0193,0.3022,0.953
8128.628,-0.6727,0.4878,-0.0382,-0.0193,0.3021,0.9531
8128.645,-0.6727,0.4878,-0.0382,-0.0194,0.3018,0.9532
8128.661,-0.6727,0.4878,-0.0381,-0.0195,0.3018,0.9532
8128.678,-0.6727,0.4877,-0.0381,-0.0195,0.3017,0.9532
8128.695,-0.6727,0.4877,-0.0381,-0.0197,0.3015,0.9533
8128.711,-0.6727,0.4877,-0.0381,-0.0196,0.3015,0.9533
8128.729,-0.6727,0.4877,-0.0382,-0.0198,0.3014,0.9533
8128.745,-0.6727,0.4878,-0.0382,-0.0198,0.3015,0.9533
8128.761,-0.6727,0.4877,-0.0382,-0.0197,0.3016,0.9532
8128.779,-0.6727,0.4877,-0.0382,-0.0196,0.3016,0.9532
8128.795,-0.6727,0.4878,-0.0382,-0.0195,0.3017,0.9532
8128.812,-0.6727,0.4878,-0.0382,-0.0195,0.302,0.9531
8128.828,-0.6727,0.4878,-0.0382,-0.0191,0.3023,0.953
8128.845,-0.6728,0.4878,-0.0382,-0.019,0.3027,0.9529
8128.861,-0.6728,0.4876,-0.0382,-0.0193,0.3026,0.9529
8128.878,-0.6727,0.4877,-0.0382,-0.0196,0.3021,0.9531
8128.895,-0.6727,0.4878,-0.038,-0.0195,0.3029,0.9528
8128.913,-0.6727,0.4876,-0.0381,-0.0192,0.3022,0.9531
8128.928,-0.6728,0.4876,-0.0381,-0.0188,0.3004,0.9536
8128.946,-0.6728,0.4878,-0.0381,-0.0188,0.3008,0.9535
8128.963,-0.6729,0.4877,-0.0381,-0.0192,0.3013,0.9533
8128.979,-0.6728,0.4877,-0.0381,-0.0194,0.3011,0.9534
8128.994,-0.6729,0.4877,-0.0381,-0.0192,0.3011,0.9534
8129.01,-0.6729,0.4877,-0.0382,-0.0192,0.301,0.9534
8129.026,-0.673,0.4877,-0.0382,-0.0194,0.3014,0.9533
8129.043,-0.673,0.4876,-0.0382,-0.0197,0.3018,0.9532
8129.06,-0.673,0.4876,-0.0382,-0.0201,0.3019,0.9531
8129.077,-0.673,0.4877,-0.0381,-0.0201,0.3017,0.9532
8129.095,-0.673,0.4877,-0.0382,-0.0203,0.3015,0.9533
8129.111,-0.673,0.4878,-0.0381,-0.0204,0.3014,0.9533
8129.128,-0.673,0.4877,-0.0382,-0.0207,0.3017,0.9532
8129.145,-0.673,0.4877,-0.0382,-0.0211,0.3012,0.9533
8129.162,-0.673,0.4878,-0.0382,-0.0213,0.3016,0.9532
8129.18,-0.673,0.4878,-0.0381,-0.0216,0.3024,0.9529
8129.195,-0.673,0.4876,-0.0381,-0.0217,0.302,0.9531
8129.211,-0.6731,0.4877,-0.0381,-0.0219,0.3015,0.9532
8129.228,-0.6732,0.4877,-0.0381,-0.0223,0.3018,0.9531
8129.245,-0.6731,0.4877,-0.038,-0.0227,0.3019,0.9531
8129.262,-0.6732,0.4877,-0.038,-0.0232,0.3017,0.9531
8129.278,-0.6731,0.4877,-0.038,-0.0237,0.301,0.9533
8129.294,-0.6732,0.4877,-0.0381,-0.0241,0.3007,0.9534
8129.312,-0.6733,0.4877,-0.0382,-0.0247,0.3006,0.9534
8129.33,-0.6734,0.4877,-0.0382,-0.0256,0.3004,0.9535
8129.344,-0.6736,0.4877,-0.0382,-0.027,0.3001,0.9535
8129.36,-0.6739,0.4877,-0.0383,-0.0291,0.3,0.9535
8129.377,-0.6741,0.4877,-0.0383,-0.0312,0.3001,0.9534
8129.394,-0.6744,0.4877,-0.0384,-0.0349,0.3002,0.9532
8129.41,-0.6747,0.4877,-0.0383,-0.0387,0.2996,0.9533
8129.427,-0.6752,0.4877,-0.0384,-0.0429,0.2994,0.9532
8129.443,-0.6756,0.4877,-0.0384,-0.048,0.2996,0.9529
8129.46,-0.676,0.4876,-0.0384,-0.0535,0.2991,0.9527
8129.477,-0.6765,0.4877,-0.0383,-0.0595,0.2987,0.9525
8129.495,-0.677,0.4877,-0.0384,-0.0654,0.2989,0.952
8129.511,-0.6775,0.4876,-0.0384,-0.0716,0.2986,0.9517
8129.527,-0.678,0.4876,-0.0385,-0.0778,0.2982,0.9513
8129.543,-0.6785,0.4876,-0.0385,-0.0837,0.2978,0.951
8129.56,-0.6789,0.4875,-0.0386,-0.0896,0.2978,0.9504
8129.577,-0.6794,0.4875,-0.0387,-0.0951,0.2972,0.9501
8129.594,-0.6798,0.4875,-0.0387,-0.1004,0.2969,0.9496
8129.61,-0.6804,0.4877,-0.0389,-0.106,0.2967,0.9491
8129.627,-0.6809,0.4876,-0.0389,-0.1117,0.2968,0.9484
8129.645,-0.6814,0.4877,-0.039,-0.1173,0.2966,0.9478
8129.662,-0.6819,0.4875,-0.039,-0.1229,0.2961,0.9472
8129.678,-0.6824,0.4876,-0.0392,-0.1283,0.296,0.9465
8129.695,-0.6828,0.4876,-0.0392,-0.1333,0.2965,0.9457
8129.712,-0.6832,0.4876,-0.0393,-0.1378,0.2969,0.9449
8129.728,-0.6837,0.4874,-0.0394,-0.1422,0.2967,0.9443
8129.745,-0.684,0.4875,-0.0394,-0.1464,0.2962,0.9439
8129.762,-0.6844,0.4877,-0.0395,-0.1502,0.2969,0.943
8129.778,-0.6848,0.4878,-0.0395,-0.1533,0.2974,0.9423
8129.794,-0.6851,0.4877,-0.0396,-0.1562,0.2971,0.942
8129.812,-0.6855,0.4877,-0.0397,-0.1591,0.2964,0.9417
8129.828,-0.6859,0.4878,-0.0398,-0.1622,0.2964,0.9412
8129.844,-0.6861,0.4877,-0.0399,-0.165,0.2968,0.9406
8129.861,-0.6864,0.4877,-0.04,-0.1673,0.2966,0.9402
8129.878,-0.6866,0.4878,-0.04,-0.1692,0.2969,0.9398
8129.896,-0.6869,0.4877,-0.0401,-0.171,0.2971,0.9394
8129.914,-0.6872,0.4877,-0.0402,-0.1728,0.2969,0.9391
8129.929,-0.6874,0.4878,-0.0403,-0.1748,0.297,0.9388
8129.945,-0.6876,0.4877,-0.0404,-0.1765,0.2973,0.9383
8129.962,-0.6878,0.4878,-0.0405,-0.178,0.2972,0.9381
8129.979,-0.688,0.4879,-0.0406,-0.1793,0.2973,0.9378
8129.995,-0.6882,0.4879,-0.0407,-0.1804,0.2977,0.9374
8130.012,-0.6883,0.4877,-0.0408,-0.1814,0.2974,0.9374
8130.028,-0.6885,0.488,-0.0409,-0.1824,0.2972,0.9372
8130.044,-0.6887,0.488,-0.0409,-0.1833,0.2984,0.9367
8130.061,-0.6888,0.4881,-0.0411,-0.184,0.2989,0.9364
8130.079,-0.689,0.4881,-0.0411,-0.1849,0.2993,0.9361
8130.095,-0.6891,0.4882,-0.0412,-0.1858,0.3,0.9357
8130.111,-0.6892,0.4882,-0.0413,-0.1869,0.3006,0.9353
8130.127,-0.6893,0.4882,-0.0412,-0.1878,0.3009,0.935
