utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8193.753,0.0007,-0.0014,0.0002,0.4741,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.77,0.0007,-0.0013,0.0002,0.474,-0.0564,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.787,0.0008,-0.0013,0.0002,0.4741,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.803,0.0008,-0.0013,0.0003,0.4741,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.82,0.0008,-0.0013,0.0002,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.836,0.0008,-0.0013,0.0003,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.853,0.0008,-0.0014,0.0002,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.87,0.0008,-0.0014,0.0002,0.4741,-0.0564,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.887,0.0009,-0.0013,0.0003,0.474,-0.0564,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.903,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.921,0.0008,-0.0013,0.0002,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.937,0.0008,-0.0014,0.0002,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.953,0.0009,-0.0013,0.0003,0.474,-0.0564,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.969,0.0008,-0.0013,0.0003,0.4741,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8193.985,0.0008,-0.0014,0.0003,0.474,-0.0567,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.002,0.0009,-0.0013,0.0003,0.4741,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.02,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.036,0.0009,-0.0013,0.0002,0.474,-0.0564,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.053,0.0009,-0.0013,0.0003,0.4741,-0.0566,0.8786,1769582117852,20260128T063513Z_bb30cee
,8194.069,0.0009,-0.0014,0.0003,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.086,0.0009,-0.0014,0.0003,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.104,0.0009,-0.0014,0.0003,0.4741,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.121,0.0009,-0.0014,0.0003,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.137,0.001,-0.0013,0.0003,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.152,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.17,0.0009,-0.0014,0.0003,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.187,0.0009,-0.0013,0.0002,0.474,-0.0564,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.203,0.0009,-0.0013,0.0003,0.474,-0.0566,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.22,0.0008,-0.0014,0.0002,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
,8194.237,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769582117852,20260128T063513Z_bb30cee
