utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8483.755,0.0008,-0.0014,0.0002,0.4741,-0.0567,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8483.77,0.0008,-0.0014,0.0002,0.474,-0.0567,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.786,0.0009,-0.0014,0.0002,0.4741,-0.0567,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8483.804,0.0008,-0.0013,0.0002,0.474,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.82,0.0008,-0.0014,0.0002,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.837,0.0009,-0.0013,0.0002,0.4741,-0.0567,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8483.854,0.0009,-0.0013,0.0002,0.4741,-0.0567,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8483.871,0.0009,-0.0013,0.0002,0.4741,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.888,0.0009,-0.0013,0.0002,0.4741,-0.0567,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8483.904,0.0009,-0.0013,0.0001,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.923,0.0009,-0.0013,0.0002,0.474,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.938,0.0009,-0.0013,0.0002,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.953,0.0009,-0.0013,0.0001,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.971,0.0009,-0.0014,0.0002,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8483.987,0.001,-0.0013,0.0002,0.4741,-0.0569,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.004,0.001,-0.0013,0.0002,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.021,0.001,-0.0013,0.0002,0.4741,-0.0569,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.038,0.001,-0.0013,0.0002,0.474,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.055,0.001,-0.0013,0.0002,0.4741,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.071,0.001,-0.0013,0.0002,0.4741,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.088,0.001,-0.0014,0.0002,0.4741,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.104,0.0009,-0.0013,0.0002,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.122,0.001,-0.0013,0.0002,0.4741,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.139,0.001,-0.0013,0.0002,0.4741,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.153,0.0009,-0.0014,0.0002,0.4741,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.17,0.0009,-0.0013,0.0001,0.474,-0.057,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.187,0.0009,-0.0014,0.0002,0.4741,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.203,0.001,-0.0014,0.0002,0.4742,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.22,0.0009,-0.0014,0.0002,0.4741,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.237,0.0009,-0.0014,0.0002,0.474,-0.0569,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.255,0.0009,-0.0013,0.0002,0.4741,-0.0569,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.272,0.0009,-0.0014,0.0002,0.4741,-0.0568,0.8786,1769582407868,20260128T063942Z_f2cb7f2
,8484.288,0.0009,-0.0013,0.0002,0.4741,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
,8484.305,0.0009,-0.0014,0.0002,0.4741,-0.0568,0.8787,1769582407868,20260128T063942Z_f2cb7f2
