utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8163.753,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8163.77,0.0008,-0.0014,0.0002,0.4737,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8163.786,0.0008,-0.0015,0.0003,0.4739,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8163.803,0.0009,-0.0015,0.0003,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8163.82,0.0008,-0.0015,0.0002,0.4737,-0.0563,0.8789,1769582087851,20260128T063435Z_80333da
,8163.837,0.0008,-0.0015,0.0002,0.4739,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8163.854,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8163.871,0.0008,-0.0015,0.0003,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8163.888,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8163.905,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8163.922,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8163.937,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8163.953,0.0008,-0.0015,0.0002,0.4738,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8163.969,0.0008,-0.0015,0.0002,0.4738,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8163.986,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.004,0.0008,-0.0014,0.0002,0.4739,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.021,0.0007,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.038,0.0008,-0.0015,0.0002,0.4739,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.054,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8164.07,0.0008,-0.0015,0.0002,0.4739,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8164.087,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.104,0.0007,-0.0015,0.0002,0.4738,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8164.122,0.0008,-0.0015,0.0002,0.4739,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.137,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.153,0.0008,-0.0015,0.0002,0.4739,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.169,0.0007,-0.0014,0.0002,0.4738,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8164.186,0.0008,-0.0015,0.0002,0.4738,-0.0561,0.8788,1769582087851,20260128T063435Z_80333da
,8164.203,0.0008,-0.0015,0.0002,0.4739,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.219,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8164.237,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.254,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8164.271,0.0008,-0.0016,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.288,0.0008,-0.0015,0.0002,0.4737,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8164.305,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.322,0.0008,-0.0015,0.0002,0.4738,-0.0564,0.8788,1769582087851,20260128T063435Z_80333da
,8164.338,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.353,0.0008,-0.0015,0.0002,0.4738,-0.0561,0.8789,1769582087851,20260128T063435Z_80333da
,8164.369,0.0008,-0.0015,0.0002,0.4737,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8164.386,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.403,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.42,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.438,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.454,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.471,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.488,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.506,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.523,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.539,0.0009,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.554,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.569,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.587,0.0008,-0.0015,0.0001,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.604,0.0008,-0.0015,0.0002,0.4738,-0.0562,0.8789,1769582087851,20260128T063435Z_80333da
,8164.621,0.0008,-0.0015,0.0001,0.4738,-0.0562,0.8788,1769582087851,20260128T063435Z_80333da
,8164.638,0.0008,-0.0015,0.0002,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.654,0.0008,-0.0015,0.0001,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.67,0.0008,-0.0015,0.0001,0.4738,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
,8164.688,0.0008,-0.0015,0.0001,0.4739,-0.0563,0.8788,1769582087851,20260128T063435Z_80333da
