utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765787832239,4670.022,-0.0002,0.0013,-0.0002,0.99,-0.055,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832254,4670.037,-0.0002,0.0013,-0.0002,0.99,-0.0547,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832272,4670.056,-0.0002,0.0013,-0.0002,0.99,-0.0547,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832289,4670.072,-0.0002,0.0013,-0.0002,0.99,-0.055,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832306,4670.089,-0.0003,0.0013,-0.0002,0.99,-0.0549,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832322,4670.106,-0.0003,0.0013,-0.0002,0.99,-0.0545,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832335,4670.119,-0.0002,0.0013,-0.0002,0.99,-0.0547,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832352,4670.135,-0.0001,0.0013,-0.0002,0.99,-0.0548,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832370,4670.153,-0.0003,0.0013,-0.0002,0.99,-0.0551,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832385,4670.169,-0.0004,0.0013,-0.0001,0.99,-0.0547,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832405,4670.188,-0.0002,0.0013,-0.0002,0.99,-0.0545,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832420,4670.203,-0.0001,0.0013,-0.0002,0.99,-0.0547,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832437,4670.22,-0.0003,0.0013,-0.0002,0.99,-0.0551,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832455,4670.238,-0.0004,0.0013,-0.0002,0.99,-0.0549,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832470,4670.254,-0.0003,0.0013,-0.0001,0.99,-0.0545,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832487,4670.271,-0.0003,0.0013,-0.0001,0.99,-0.0546,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832507,4670.29,-0.0002,0.0013,-0.0001,0.99,-0.055,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832519,4670.303,-0.0003,0.0013,-0.0001,0.99,-0.0551,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832536,4670.319,-0.0004,0.0014,-0.0002,0.99,-0.0548,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832552,4670.335,-0.0003,0.0013,-0.0002,0.99,-0.0545,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832570,4670.353,-0.0002,0.0014,-0.0002,0.99,-0.0547,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832588,4670.371,-0.0002,0.0013,-0.0002,0.99,-0.0551,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832604,4670.388,-0.0004,0.0013,-0.0002,0.99,-0.0549,-0.13,1765787840150,20251215T071853Z_bcb7c3e
1765787832620,4670.403,-0.0004,0.0013,-0.0002,0.99,-0.0546,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832639,4670.423,-0.0002,0.0013,-0.0002,0.99,-0.0547,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832655,4670.438,-0.0002,0.0013,-0.0002,0.99,-0.0549,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832671,4670.455,-0.0003,0.0013,-0.0002,0.99,-0.0549,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832690,4670.473,-0.0003,0.0014,-0.0002,0.99,-0.0548,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832705,4670.489,-0.0001,0.0016,-0.0003,0.99,-0.0547,-0.13,1765787840150,20251215T071853Z_bcb7c3e
1765787832719,4670.502,-0.0001,0.0013,-0.0003,0.99,-0.0549,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832735,4670.518,-0.0002,0.0014,-0.0002,0.99,-0.0549,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832751,4670.535,-0.0003,0.0014,-0.0002,0.99,-0.0548,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832768,4670.551,-0.0003,0.0014,-0.0002,0.99,-0.0547,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832785,4670.568,-0.0002,0.0012,-0.0002,0.99,-0.0547,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832802,4670.585,-0.0003,0.0011,-0.0001,0.99,-0.0548,-0.1302,1765787840150,20251215T071853Z_bcb7c3e
1765787832818,4670.602,-0.0003,0.0012,-0.0001,0.99,-0.0549,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832835,4670.619,-0.0003,0.0013,-0.0001,0.99,-0.0548,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832853,4670.637,-0.0003,0.0013,-0.0001,0.99,-0.0548,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832870,4670.653,-0.0002,0.0012,-0.0002,0.99,-0.0546,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832887,4670.67,-0.0002,0.0012,-0.0002,0.99,-0.0548,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832905,4670.688,-0.0002,0.0012,-0.0002,0.99,-0.0552,-0.13,1765787840150,20251215T071853Z_bcb7c3e
1765787832920,4670.703,-0.0003,0.0013,-0.0002,0.99,-0.055,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832934,4670.718,-0.0003,0.0013,-0.0002,0.99,-0.0546,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
1765787832951,4670.734,-0.0002,0.0013,-0.0002,0.99,-0.0544,-0.1301,1765787840150,20251215T071853Z_bcb7c3e
