t,ox,oy,oz,dx,dy,dz
7793.878,-0.7398,0.5285,0.0439,-0.4934,0.2627,0.8292
7793.895,-0.7394,0.5286,0.0441,-0.4912,0.2635,0.8302
7793.911,-0.739,0.5286,0.0445,-0.4889,0.2639,0.8314
7793.927,-0.7387,0.5286,0.0447,-0.4872,0.2634,0.8326
7793.945,-0.7384,0.5286,0.045,-0.4856,0.2634,0.8336
7793.961,-0.7381,0.5286,0.0452,-0.4844,0.2635,0.8342
7793.976,-0.7378,0.5285,0.0454,-0.4832,0.2635,0.8349
7793.993,-0.7377,0.5285,0.0457,-0.4826,0.2637,0.8352
7794.011,-0.7376,0.5284,0.0459,-0.4823,0.2639,0.8353
7794.026,-0.7375,0.5284,0.0461,-0.4822,0.2637,0.8354
7794.044,-0.7373,0.5283,0.0464,-0.4824,0.2638,0.8352
7794.059,-0.7372,0.5283,0.0465,-0.4827,0.2638,0.8351
7794.076,-0.7372,0.5283,0.0468,-0.4833,0.2633,0.8349
7794.093,-0.7372,0.5283,0.0469,-0.4835,0.2636,0.8347
7794.108,-0.7371,0.5281,0.0471,-0.4841,0.263,0.8345
7794.125,-0.7372,0.5282,0.0473,-0.4847,0.2627,0.8343
7794.141,-0.7372,0.5281,0.0474,-0.4855,0.2628,0.8338
7794.158,-0.7372,0.528,0.0476,-0.4861,0.2618,0.8338
7794.176,-0.7372,0.528,0.0477,-0.4867,0.2615,0.8335
7794.192,-0.7373,0.528,0.0478,-0.4871,0.2614,0.8333
7794.209,-0.7372,0.5279,0.0479,-0.4875,0.2615,0.833
7794.226,-0.7372,0.528,0.048,-0.4877,0.2615,0.8329
7794.243,-0.7371,0.5279,0.0481,-0.4874,0.2616,0.8331
7794.26,-0.737,0.5278,0.0482,-0.4867,0.2616,0.8335
7794.276,-0.737,0.5278,0.0483,-0.4861,0.2614,0.8339
7794.293,-0.737,0.5278,0.0484,-0.4855,0.2614,0.8343
7794.309,-0.7369,0.5278,0.0484,-0.4848,0.2615,0.8346
7794.326,-0.737,0.5277,0.0485,-0.4842,0.2614,0.835
7794.343,-0.7369,0.5277,0.0484,-0.4837,0.2614,0.8353
7794.361,-0.7369,0.5277,0.0484,-0.4835,0.2613,0.8355
7794.377,-0.737,0.5277,0.0483,-0.4835,0.2615,0.8354
7794.394,-0.7371,0.5277,0.0483,-0.4837,0.2621,0.8351
7794.411,-0.7373,0.5277,0.0483,-0.4843,0.2625,0.8346
7794.427,-0.7374,0.5277,0.0483,-0.4852,0.2628,0.8339
7794.444,-0.7375,0.5276,0.0482,-0.4864,0.2632,0.8332
7794.461,-0.7377,0.5276,0.0482,-0.4876,0.2633,0.8324
7794.477,-0.7379,0.5276,0.0482,-0.4886,0.2632,0.8318
7794.494,-0.738,0.5275,0.0483,-0.4897,0.2629,0.8313
7794.511,-0.7382,0.5274,0.0482,-0.4909,0.2624,0.8308
7794.528,-0.7383,0.5273,0.0482,-0.492,0.2619,0.8303
7794.544,-0.7384,0.5274,0.0481,-0.493,0.2616,0.8298
7794.561,-0.7386,0.5274,0.0482,-0.4936,0.2617,0.8294
7794.577,-0.7388,0.5272,0.0481,-0.4943,0.2619,0.8289
7794.594,-0.7389,0.5273,0.048,-0.4954,0.2612,0.8285
7794.611,-0.739,0.5275,0.0481,-0.4963,0.2617,0.8278
7794.627,-0.7391,0.5274,0.0481,-0.4969,0.2625,0.8271
7794.644,-0.7393,0.5273,0.048,-0.4978,0.2613,0.827
7794.661,-0.7396,0.5274,0.048,-0.4987,0.2616,0.8264
7794.678,-0.7399,0.5273,0.0479,-0.5,0.2622,0.8253
7794.694,-0.7401,0.5273,0.0478,-0.502,0.2619,0.8243
7794.711,-0.7403,0.5272,0.0477,-0.5039,0.2618,0.8231
7794.727,-0.7406,0.5272,0.0477,-0.5057,0.2615,0.8221
7794.744,-0.7409,0.5272,0.0475,-0.508,0.2614,0.8208
7794.76,-0.7413,0.5273,0.0473,-0.5109,0.2616,0.8188
7794.777,-0.7418,0.5273,0.0471,-0.5147,0.2623,0.8162
7794.794,-0.7422,0.5274,0.047,-0.5189,0.263,0.8134
7794.811,-0.7426,0.5274,0.0468,-0.5233,0.2631,0.8105
7794.828,-0.7431,0.5273,0.0467,-0.5275,0.2636,0.8076
7794.844,-0.7436,0.5273,0.0463,-0.5324,0.2633,0.8045
7794.861,-0.744,0.5276,0.046,-0.5375,0.2641,0.8009
