t,ox,oy,oz,dx,dy,dz
7823.878,-0.7363,0.53,0.0446,-0.5294,0.2925,0.7964
7823.898,-0.7364,0.5299,0.0446,-0.5296,0.292,0.7964
7823.909,-0.7364,0.5298,0.0447,-0.5298,0.2913,0.7965
7823.926,-0.7365,0.5296,0.0447,-0.5302,0.2902,0.7966
7823.943,-0.7364,0.5295,0.0447,-0.5307,0.2881,0.7971
7823.96,-0.7363,0.5296,0.0445,-0.5312,0.2857,0.7976
7823.977,-0.7362,0.5296,0.0444,-0.5314,0.2841,0.798
7823.995,-0.7361,0.5295,0.0443,-0.5317,0.283,0.7982
7824.01,-0.736,0.5296,0.0441,-0.5319,0.2818,0.7985
7824.026,-0.7358,0.5295,0.044,-0.532,0.2816,0.7985
7824.043,-0.7356,0.5296,0.0439,-0.5318,0.2814,0.7987
7824.061,-0.7355,0.5295,0.0438,-0.5313,0.281,0.7992
7824.076,-0.7353,0.5296,0.0436,-0.5308,0.2808,0.7996
7824.092,-0.7351,0.5295,0.0435,-0.5304,0.2807,0.7999
7824.108,-0.7349,0.5295,0.0433,-0.53,0.2797,0.8005
7824.125,-0.7346,0.5295,0.043,-0.5298,0.2784,0.8012
7824.142,-0.7343,0.5296,0.0428,-0.5291,0.2784,0.8016
7824.159,-0.734,0.5297,0.0426,-0.5281,0.2784,0.8022
7824.176,-0.7336,0.5298,0.0423,-0.5268,0.2788,0.803
7824.192,-0.7331,0.5299,0.0422,-0.5249,0.2791,0.8041
7824.21,-0.7324,0.5301,0.0421,-0.5205,0.2804,0.8065
7824.226,-0.7318,0.53,0.0419,-0.5167,0.2812,0.8087
7824.244,-0.7311,0.5304,0.0416,-0.5115,0.2819,0.8118
7824.261,-0.7304,0.5306,0.0414,-0.5064,0.284,0.8142
7824.277,-0.7297,0.5307,0.0413,-0.5009,0.2857,0.817
7824.294,-0.7288,0.5309,0.0412,-0.4948,0.287,0.8202
7824.311,-0.7279,0.5311,0.041,-0.4877,0.2894,0.8236
7824.327,-0.7271,0.5312,0.0409,-0.48,0.2913,0.8275
7824.344,-0.726,0.5315,0.0407,-0.4721,0.2929,0.8315
7824.36,-0.7249,0.5318,0.0407,-0.4631,0.2953,0.8356
7824.377,-0.7237,0.5319,0.0407,-0.453,0.2981,0.8402
7824.394,-0.7225,0.5322,0.0405,-0.4421,0.3005,0.8451
7824.412,-0.7212,0.5325,0.0404,-0.4304,0.3038,0.85
7824.429,-0.72,0.5326,0.0404,-0.4179,0.3071,0.855
7824.445,-0.7187,0.5327,0.0401,-0.4054,0.3094,0.8602
7824.461,-0.7174,0.5329,0.04,-0.3928,0.3117,0.8652
7824.478,-0.7161,0.533,0.0398,-0.3796,0.3141,0.8702
7824.494,-0.7149,0.5332,0.0397,-0.3668,0.3161,0.875
7824.511,-0.7138,0.5333,0.0394,-0.3548,0.3178,0.8793
7824.528,-0.7126,0.5337,0.0392,-0.3438,0.32,0.8829
7824.544,-0.7114,0.534,0.039,-0.333,0.3227,0.886
7824.561,-0.7102,0.5342,0.0388,-0.3223,0.3251,0.8891
7824.577,-0.709,0.5344,0.0387,-0.3112,0.3279,0.892
7824.594,-0.7079,0.5346,0.0384,-0.3006,0.3309,0.8945
7824.611,-0.7069,0.5349,0.0382,-0.2913,0.3335,0.8966
7824.628,-0.706,0.535,0.038,-0.2831,0.3358,0.8984
7824.645,-0.7048,0.5351,0.0377,-0.2752,0.3387,0.8998
7824.661,-0.7037,0.5354,0.0375,-0.2671,0.3411,0.9013
7824.679,-0.7028,0.5355,0.0374,-0.2596,0.3436,0.9025
7824.695,-0.7019,0.5357,0.0372,-0.2531,0.3457,0.9036
7824.726,-0.701,0.5359,0.0371,-0.2488,0.3465,0.9044
7824.743,-0.6991,0.5362,0.0366,-0.2359,0.3508,0.9063
7824.759,-0.698,0.5363,0.0365,-0.2296,0.3526,0.9072
7824.776,-0.6971,0.5365,0.0364,-0.2232,0.3538,0.9083
7824.792,-0.6962,0.5366,0.0361,-0.2173,0.3563,0.9087
7824.809,-0.6953,0.5367,0.036,-0.2118,0.3578,0.9095
7824.826,-0.6943,0.5368,0.0359,-0.2061,0.3584,0.9105
7824.844,-0.6935,0.537,0.0358,-0.2,0.3596,0.9114
7824.859,-0.6926,0.5371,0.0357,-0.1938,0.3612,0.9121
7824.878,-0.6918,0.5371,0.0357,-0.1883,0.3617,0.9131
7824.894,-0.691,0.5371,0.0356,-0.1831,0.3621,0.914
7824.911,-0.6903,0.537,0.0355,-0.1784,0.3622,0.9149
7824.927,-0.6896,0.5371,0.0354,-0.1741,0.3618,0.9159
7824.944,-0.6889,0.537,0.0353,-0.1698,0.3619,0.9166
7824.96,-0.6881,0.5372,0.0352,-0.1652,0.3624,0.9173
7824.978,-0.6875,0.5372,0.0351,-0.1608,0.3636,0.9176
7824.994,-0.6869,0.5372,0.0351,-0.1568,0.364,0.9181
7825.011,-0.6864,0.5372,0.035,-0.1537,0.364,0.9186
7825.027,-0.6857,0.5374,0.035,-0.1503,0.3651,0.9188
7825.044,-0.685,0.5374,0.035,-0.1467,0.3662,0.9189
7825.062,-0.6843,0.5375,0.035,-0.1425,0.3672,0.9192
7825.078,-0.6837,0.5376,0.035,-0.1381,0.3687,0.9192
7825.094,-0.6831,0.5375,0.035,-0.1341,0.3692,0.9196
7825.111,-0.6826,0.5376,0.035,-0.1306,0.3694,0.9201
7825.127,-0.6821,0.5376,0.035,-0.1274,0.3699,0.9203
7825.145,-0.6816,0.5376,0.0351,-0.1244,0.3703,0.9205
7825.161,-0.6812,0.5375,0.0351,-0.1216,0.3707,0.9208
7825.178,-0.6808,0.5374,0.0353,-0.1193,0.3702,0.9213
7825.194,-0.6805,0.5373,0.0354,-0.1177,0.3693,0.9218
