utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765787402236,4240.019,0.0001,0.0011,-0.0003,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402251,4240.035,0,0.0011,-0.0002,0.99,-0.0549,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402269,4240.053,-0.0001,0.001,-0.0002,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402287,4240.071,0,0.0011,-0.0002,0.99,-0.0544,-0.1303,1765787417183,20251215T071853Z_bcb7c3e
1765787402304,4240.088,0.0001,0.001,-0.0003,0.99,-0.0544,-0.1303,1765787417183,20251215T071853Z_bcb7c3e
1765787402318,4240.102,0.0001,0.001,-0.0003,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402335,4240.118,0,0.0011,-0.0002,0.99,-0.0547,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402351,4240.135,0,0.001,-0.0002,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402367,4240.151,0,0.001,-0.0002,0.99,-0.0545,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402385,4240.169,0,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402402,4240.186,0.0001,0.001,-0.0003,0.99,-0.0546,-0.1303,1765787417183,20251215T071853Z_bcb7c3e
1765787402420,4240.204,0,0.001,-0.0002,0.99,-0.0545,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402437,4240.22,0,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402452,4240.236,0,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402471,4240.255,0,0.001,-0.0002,0.99,-0.0546,-0.1303,1765787417183,20251215T071853Z_bcb7c3e
1765787402489,4240.273,0,0.001,-0.0002,0.99,-0.0544,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402506,4240.29,0.0001,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402519,4240.303,0,0.001,-0.0002,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402534,4240.318,0,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402551,4240.335,-0.0001,0.001,-0.0002,0.99,-0.0544,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402568,4240.352,0,0.001,-0.0002,0.99,-0.0544,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402585,4240.368,0.0001,0.001,-0.0002,0.99,-0.0545,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402601,4240.385,0,0.001,-0.0002,0.99,-0.0547,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402618,4240.402,0,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402635,4240.419,-0.0001,0.001,-0.0001,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402652,4240.436,-0.0001,0.001,-0.0002,0.99,-0.0545,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402670,4240.454,0,0.001,-0.0002,0.99,-0.0544,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402688,4240.472,0,0.001,-0.0002,0.99,-0.0546,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402705,4240.489,0,0.001,-0.0002,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402719,4240.502,-0.0001,0.001,-0.0002,0.99,-0.0546,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402736,4240.519,-0.0002,0.001,-0.0001,0.99,-0.0545,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402750,4240.534,-0.0001,0.0009,-0.0002,0.99,-0.0543,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402769,4240.553,-0.0001,0.001,-0.0002,0.99,-0.0545,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402786,4240.57,-0.0001,0.001,-0.0002,0.99,-0.0547,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
1765787402803,4240.586,-0.0002,0.001,-0.0002,0.99,-0.0546,-0.1301,1765787417183,20251215T071853Z_bcb7c3e
1765787402819,4240.603,-0.0002,0.001,-0.0002,0.99,-0.0544,-0.1302,1765787417183,20251215T071853Z_bcb7c3e
