t,ox,oy,oz,dx,dy,dz
8087.395,-0.7744,0.495,-0.0603,-0.5601,0.3297,0.76
8087.412,-0.7744,0.495,-0.0603,-0.5601,0.3295,0.7601
8087.426,-0.7744,0.4951,-0.0603,-0.5601,0.3293,0.7601
8087.443,-0.7744,0.4951,-0.0603,-0.56,0.3294,0.7602
8087.46,-0.7744,0.495,-0.0604,-0.5602,0.3295,0.76
8087.476,-0.7745,0.4951,-0.0603,-0.5602,0.3298,0.7599
8087.493,-0.7745,0.495,-0.0603,-0.5602,0.3298,0.7599
8087.51,-0.7744,0.4951,-0.0602,-0.5599,0.3299,0.76
8087.526,-0.7744,0.4951,-0.0603,-0.5597,0.3298,0.7603
8087.543,-0.7744,0.4951,-0.0602,-0.5595,0.3298,0.7604
8087.56,-0.7744,0.4951,-0.0603,-0.5593,0.3297,0.7606
8087.577,-0.7744,0.4951,-0.0603,-0.5592,0.3296,0.7607
8087.594,-0.7745,0.4951,-0.0603,-0.5591,0.3299,0.7606
8087.61,-0.7745,0.495,-0.0604,-0.5592,0.3298,0.7606
8087.626,-0.7745,0.495,-0.0604,-0.5594,0.3298,0.7605
8087.644,-0.7745,0.4951,-0.0603,-0.5592,0.3297,0.7606
8087.66,-0.7745,0.4949,-0.0603,-0.5592,0.3299,0.7606
8087.677,-0.7745,0.495,-0.0604,-0.5597,0.3295,0.7604
8087.693,-0.7744,0.4951,-0.0603,-0.5597,0.3298,0.7602
8087.71,-0.7743,0.4951,-0.0602,-0.5596,0.3299,0.7603
8087.727,-0.7743,0.4951,-0.0602,-0.559,0.3294,0.761
8087.744,-0.7743,0.4951,-0.0602,-0.5584,0.3296,0.7613
8087.761,-0.7744,0.4951,-0.0602,-0.5584,0.3297,0.7612
8087.777,-0.7743,0.495,-0.0603,-0.5585,0.3295,0.7612
8087.793,-0.7743,0.495,-0.0602,-0.5585,0.3292,0.7614
8087.812,-0.7743,0.4951,-0.0602,-0.5584,0.3292,0.7615
8087.828,-0.7742,0.495,-0.0602,-0.5585,0.3291,0.7614
8087.845,-0.7741,0.4949,-0.0602,-0.5585,0.3292,0.7614
8087.86,-0.774,0.4951,-0.0601,-0.5583,0.3292,0.7615
8087.877,-0.774,0.4951,-0.0601,-0.558,0.3294,0.7616
8087.895,-0.7739,0.4951,-0.0601,-0.5578,0.3295,0.7617
8087.911,-0.7739,0.495,-0.0601,-0.5579,0.3295,0.7617
8087.929,-0.7739,0.4951,-0.0601,-0.5578,0.3297,0.7617
8087.944,-0.7739,0.495,-0.0601,-0.5578,0.3294,0.7618
8087.96,-0.7739,0.495,-0.0602,-0.5582,0.3294,0.7615
8087.978,-0.7739,0.4949,-0.0601,-0.5586,0.3296,0.7611
8087.995,-0.7739,0.495,-0.06,-0.5587,0.3294,0.7611
8088.011,-0.774,0.4949,-0.06,-0.5586,0.3294,0.7612
8088.027,-0.774,0.4949,-0.06,-0.5586,0.3291,0.7613
8088.045,-0.774,0.4949,-0.06,-0.5587,0.3288,0.7614
8088.061,-0.7739,0.4949,-0.06,-0.5587,0.3284,0.7616
8088.079,-0.7739,0.4949,-0.06,-0.5585,0.328,0.7619
8088.094,-0.7738,0.4949,-0.0599,-0.5583,0.3278,0.7622
8088.111,-0.7737,0.495,-0.0599,-0.5578,0.3279,0.7625
8088.129,-0.7737,0.495,-0.0599,-0.5571,0.3283,0.7628
8088.145,-0.7738,0.495,-0.0599,-0.5567,0.3285,0.763
8088.16,-0.7737,0.495,-0.06,-0.5566,0.3287,0.763
8088.176,-0.7738,0.4949,-0.06,-0.5567,0.3289,0.7628
8088.193,-0.7739,0.4949,-0.0599,-0.5567,0.3287,0.7629
8088.21,-0.7739,0.4948,-0.0599,-0.5569,0.3285,0.7629
8088.227,-0.7738,0.4948,-0.0599,-0.557,0.3283,0.7629
8088.244,-0.7738,0.4947,-0.0599,-0.5569,0.3281,0.763
8088.26,-0.7738,0.4948,-0.0598,-0.5566,0.328,0.7633
8088.276,-0.7739,0.4948,-0.0599,-0.5564,0.3281,0.7634
8088.293,-0.7739,0.4948,-0.0599,-0.5562,0.328,0.7636
8088.31,-0.7739,0.4948,-0.06,-0.5562,0.3278,0.7637
8088.326,-0.7739,0.4947,-0.06,-0.5564,0.3276,0.7636
8088.343,-0.7739,0.4948,-0.06,-0.5564,0.3275,0.7636
8088.361,-0.7738,0.4948,-0.0601,-0.5565,0.3276,0.7635
8088.379,-0.7738,0.4948,-0.06,-0.5563,0.3278,0.7636
8088.395,-0.7739,0.4948,-0.06,-0.5563,0.3279,0.7635
8088.414,-0.7739,0.4948,-0.06,-0.5564,0.328,0.7634
8088.428,-0.7738,0.4948,-0.0601,-0.5564,0.3281,0.7634
8088.445,-0.7738,0.4947,-0.0601,-0.5564,0.3281,0.7634
8088.461,-0.7739,0.4948,-0.0601,-0.5564,0.3281,0.7634
8088.478,-0.7738,0.4947,-0.0601,-0.5566,0.328,0.7633
8088.494,-0.7738,0.4948,-0.0601,-0.5566,0.3281,0.7633
8088.511,-0.7737,0.4948,-0.06,-0.5566,0.3282,0.7632
8088.528,-0.7737,0.4946,-0.06,-0.5567,0.328,0.7632
8088.544,-0.7737,0.4946,-0.0599,-0.5569,0.3277,0.7632
8088.561,-0.7735,0.4947,-0.0598,-0.557,0.3273,0.7633
8088.578,-0.7735,0.4948,-0.0597,-0.5564,0.3275,0.7637
8088.596,-0.7734,0.4946,-0.0597,-0.556,0.3268,0.7642
8088.611,-0.7735,0.4946,-0.0597,-0.5556,0.3263,0.7647
8088.627,-0.7734,0.4946,-0.0597,-0.5559,0.3261,0.7646
8088.644,-0.7733,0.4946,-0.0596,-0.556,0.3258,0.7647
8088.661,-0.7732,0.4945,-0.0595,-0.5556,0.3257,0.765
8088.679,-0.7732,0.4945,-0.0595,-0.5553,0.3257,0.7652
8088.695,-0.7731,0.4945,-0.0594,-0.555,0.3259,0.7654
8088.712,-0.773,0.4944,-0.0594,-0.5549,0.3258,0.7655
8088.728,-0.773,0.4944,-0.0594,-0.5548,0.3259,0.7655
8088.745,-0.773,0.4944,-0.0593,-0.555,0.3257,0.7655
8088.761,-0.7729,0.4944,-0.0592,-0.5549,0.3255,0.7656
8088.778,-0.7729,0.4945,-0.0592,-0.5548,0.3252,0.7658
8088.794,-0.7729,0.4944,-0.0592,-0.5547,0.3253,0.7658
8088.811,-0.7729,0.4944,-0.0592,-0.5551,0.3249,0.7657
8088.828,-0.7728,0.4944,-0.0592,-0.5552,0.3252,0.7655
8088.845,-0.7728,0.4944,-0.0591,-0.5551,0.3252,0.7656
8088.861,-0.7728,0.4944,-0.0591,-0.5549,0.3253,0.7656
8088.877,-0.7728,0.4944,-0.0591,-0.5549,0.3255,0.7656
8088.895,-0.7728,0.4943,-0.0591,-0.5552,0.3256,0.7653
8088.912,-0.7728,0.4944,-0.0589,-0.5553,0.3255,0.7653
8088.928,-0.7728,0.4943,-0.0589,-0.5552,0.3253,0.7655
8088.944,-0.7727,0.4943,-0.0588,-0.555,0.3251,0.7657
8088.96,-0.7727,0.4944,-0.0588,-0.5548,0.325,0.7659
8088.978,-0.7727,0.4943,-0.0588,-0.5547,0.3251,0.7659
8088.993,-0.7726,0.4943,-0.0588,-0.5546,0.3252,0.766
8089.01,-0.7726,0.4943,-0.0588,-0.5545,0.3252,0.766
8089.026,-0.7726,0.4943,-0.0588,-0.5543,0.3254,0.7661
8089.044,-0.7726,0.4943,-0.0588,-0.5541,0.3255,0.7662
8089.06,-0.7726,0.4943,-0.0588,-0.554,0.3255,0.7663
8089.078,-0.7726,0.4943,-0.0587,-0.5538,0.3256,0.7664
8089.094,-0.7727,0.4942,-0.0588,-0.5538,0.3255,0.7664
8089.111,-0.7727,0.4943,-0.0588,-0.5538,0.3255,0.7664
8089.128,-0.7728,0.4942,-0.0588,-0.554,0.3254,0.7662
8089.145,-0.7727,0.4943,-0.0588,-0.5542,0.3254,0.7661
8089.162,-0.7728,0.4942,-0.0588,-0.5544,0.3254,0.766
8089.177,-0.7728,0.4942,-0.0588,-0.5544,0.3255,0.7659
8089.194,-0.7728,0.4942,-0.0588,-0.5545,0.3256,0.7658
8089.211,-0.7727,0.4942,-0.0588,-0.5545,0.3258,0.7658
8089.228,-0.7727,0.4942,-0.0588,-0.5545,0.3259,0.7657
8089.245,-0.7727,0.4943,-0.0587,-0.5543,0.326,0.7658
8089.261,-0.7727,0.4943,-0.0587,-0.554,0.3259,0.7661
8089.278,-0.7726,0.4942,-0.0588,-0.5537,0.3259,0.7663
8089.294,-0.7727,0.4941,-0.0587,-0.5534,0.3261,0.7664
8089.311,-0.7727,0.4942,-0.0587,-0.5533,0.3261,0.7665
8089.328,-0.7727,0.4942,-0.0586,-0.553,0.3265,0.7666
8089.344,-0.7727,0.494,-0.0586,-0.5529,0.3264,0.7666
8089.36,-0.7726,0.494,-0.0585,-0.5533,0.3261,0.7665
8089.377,-0.7725,0.4942,-0.0584,-0.5534,0.3261,0.7665
8089.394,-0.7724,0.4942,-0.0583,-0.5529,0.3266,0.7666
8089.411,-0.7723,0.4941,-0.0582,-0.5525,0.3261,0.7671
8089.427,-0.7724,0.4941,-0.0582,-0.5518,0.326,0.7676
8089.444,-0.7724,0.494,-0.0583,-0.5518,0.3256,0.7678
8089.461,-0.7724,0.4939,-0.0582,-0.5521,0.3252,0.7678
8089.477,-0.7723,0.4941,-0.0582,-0.5519,0.3251,0.7679
8089.494,-0.7722,0.494,-0.0582,-0.5522,0.3248,0.7678
8089.511,-0.7722,0.4941,-0.0582,-0.5519,0.3251,0.7679
8089.528,-0.7722,0.494,-0.0582,-0.552,0.3254,0.7678
8089.544,-0.7721,0.4941,-0.0581,-0.552,0.3259,0.7675
8089.561,-0.772,0.4941,-0.0581,-0.5521,0.326,0.7674
8089.577,-0.772,0.494,-0.058,-0.552,0.326,0.7675
8089.594,-0.772,0.494,-0.058,-0.5519,0.3258,0.7676
8089.611,-0.772,0.4941,-0.058,-0.5517,0.3257,0.7678
8089.627,-0.772,0.4939,-0.058,-0.5518,0.3255,0.7678
8089.645,-0.772,0.494,-0.058,-0.5521,0.3252,0.7677
8089.661,-0.772,0.494,-0.058,-0.5524,0.3255,0.7674
8089.68,-0.7719,0.494,-0.058,-0.5527,0.3253,0.7673
8089.695,-0.7719,0.494,-0.058,-0.5525,0.3254,0.7674
8089.709,-0.772,0.494,-0.0579,-0.5524,0.3255,0.7674
8089.727,-0.772,0.4939,-0.058,-0.5528,0.3256,0.7671
8089.745,-0.7719,0.4939,-0.0579,-0.553,0.3257,0.7669
8089.761,-0.7719,0.4939,-0.0579,-0.5529,0.3256,0.767
8089.777,-0.7719,0.4939,-0.0578,-0.5528,0.3255,0.7671
8089.794,-0.7719,0.494,-0.0578,-0.5526,0.3254,0.7673
8089.811,-0.7719,0.494,-0.0578,-0.5524,0.3254,0.7674
8089.827,-0.7719,0.4939,-0.0579,-0.5525,0.3256,0.7673
8089.845,-0.7718,0.494,-0.0579,-0.5526,0.3256,0.7672
8089.861,-0.7719,0.494,-0.0579,-0.5526,0.3255,0.7672
8089.877,-0.772,0.494,-0.0578,-0.5525,0.3256,0.7673
8089.894,-0.772,0.494,-0.0578,-0.5524,0.3258,0.7673
8089.911,-0.7721,0.4939,-0.0579,-0.5525,0.3258,0.7672
8089.928,-0.7722,0.4939,-0.0578,-0.5527,0.3259,0.7671
8089.944,-0.7722,0.494,-0.0579,-0.553,0.3258,0.7668
8089.96,-0.7722,0.494,-0.0578,-0.5531,0.3259,0.7667
8089.978,-0.7723,0.494,-0.0578,-0.5532,0.3258,0.7667
8089.996,-0.7723,0.4939,-0.0579,-0.5534,0.3256,0.7666
8090.011,-0.7723,0.4939,-0.0579,-0.5534,0.3256,0.7666
8090.028,-0.7722,0.494,-0.058,-0.5535,0.3255,0.7666
8090.044,-0.7722,0.494,-0.0581,-0.5534,0.3257,0.7666
8090.061,-0.7722,0.494,-0.0581,-0.5534,0.3259,0.7665
8090.079,-0.7722,0.494,-0.0581,-0.5536,0.3262,0.7663
