t_lsl,t_rel,ox,oy,oz,dx,dy,dz
1908511.969578,16.865336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908511.984578,16.880336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.000578,16.896336,0.0075,-0.0025,-0.0332,0.5084,0.0202,-0.8609
1908512.016578,16.912336,0.0075,-0.0024,-0.0333,0.5083,0.0205,-0.8609
1908512.033578,16.929336,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908512.049578,16.945336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.066578,16.962336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.083578,16.979336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908512.099578,16.995336,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908512.116578,17.012336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908512.133578,17.029336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.149578,17.045336,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908512.166578,17.062336,0.0075,-0.0024,-0.0331,0.5084,0.0205,-0.8609
1908512.183578,17.079336,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908512.200578,17.096336,0.0075,-0.0024,-0.0331,0.5083,0.0204,-0.8609
1908512.217578,17.113336,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908512.231578,17.127336,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908512.247578,17.143336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.266578,17.162336,0.0075,-0.0024,-0.0331,0.5083,0.0204,-0.8609
1908512.283578,17.179336,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908512.298578,17.194336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.314578,17.210336,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908512.331578,17.227336,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908512.349578,17.245336,0.0075,-0.0024,-0.0331,0.5083,0.0204,-0.8609
1908512.367578,17.263336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.384578,17.280336,0.0075,-0.0023,-0.0332,0.5083,0.0203,-0.861
1908512.403578,17.299336,0.0075,-0.0023,-0.0332,0.5083,0.0204,-0.8609
1908512.415578,17.311336,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908512.431578,17.327336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.447578,17.343336,0.0075,-0.0024,-0.0331,0.5084,0.0204,-0.8609
1908512.464578,17.360336,0.0075,-0.0024,-0.0331,0.5084,0.0203,-0.8609
1908512.481578,17.377336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.497578,17.393336,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908512.514578,17.410336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.532578,17.428336,0.0075,-0.0023,-0.0332,0.5084,0.0204,-0.8609
1908512.547578,17.443336,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908512.563578,17.459336,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908512.579578,17.475336,0.0075,-0.0024,-0.0331,0.5083,0.0203,-0.8609
1908512.597578,17.493336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908512.614578,17.510336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908512.629578,17.525336,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908512.647578,17.543336,0.0075,-0.0023,-0.0331,0.5084,0.0205,-0.8609
1908512.663578,17.559336,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908512.679578,17.575336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.696578,17.592336,0.0075,-0.0024,-0.0332,0.5083,0.0202,-0.8609
1908512.713578,17.609336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908512.731578,17.627336,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908512.747578,17.643336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.764578,17.660336,0.0075,-0.0024,-0.0332,0.5084,0.0201,-0.8609
1908512.780578,17.676336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.799578,17.695336,0.0075,-0.0024,-0.0332,0.5084,0.0206,-0.8609
1908512.815578,17.711336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.833578,17.729336,0.0075,-0.0023,-0.0332,0.5084,0.0201,-0.8609
1908512.849578,17.745336,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908512.866578,17.762336,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908512.883578,17.779336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908512.898578,17.794336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908512.916578,17.812336,0.0075,-0.0024,-0.0332,0.5083,0.0205,-0.8609
1908512.932578,17.828336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908512.949578,17.845336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908512.965578,17.861336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908512.982578,17.878336,0.0075,-0.0024,-0.0332,0.5083,0.0204,-0.8609
1908512.999578,17.895336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.016578,17.912336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908513.033578,17.929336,0.0075,-0.0024,-0.0332,0.5083,0.0203,-0.8609
1908513.049578,17.945336,0.0075,-0.0024,-0.0332,0.5083,0.0206,-0.8609
1908513.066578,17.962336,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908513.084578,17.980336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908513.100578,17.996336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.116578,18.012336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.132578,18.028336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908513.149578,18.045336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908513.166578,18.062336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908513.183578,18.079336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.200578,18.096336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.215578,18.111336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908513.231578,18.127336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908513.247578,18.143336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.264578,18.160336,0.0075,-0.0024,-0.0333,0.5083,0.0205,-0.8609
1908513.282578,18.178336,0.0075,-0.0025,-0.0332,0.5084,0.0203,-0.8609
1908513.299578,18.195336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908513.316578,18.212336,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908513.333578,18.229336,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908513.350578,18.246336,0.0075,-0.0025,-0.0333,0.5083,0.0203,-0.8609
1908513.366578,18.262336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908513.383578,18.279336,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908513.398578,18.294336,0.0075,-0.0025,-0.0333,0.5084,0.0205,-0.8609
1908513.416578,18.312336,0.0075,-0.0025,-0.0333,0.5084,0.0202,-0.8609
1908513.432578,18.328336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908513.449578,18.345336,0.0075,-0.0025,-0.0332,0.5084,0.0204,-0.8609
1908513.466578,18.362336,0.0075,-0.0025,-0.0333,0.5084,0.0204,-0.8609
1908513.482578,18.378336,0.0075,-0.0025,-0.0333,0.5084,0.0201,-0.8609
1908513.499578,18.395336,0.0075,-0.0025,-0.0333,0.5084,0.0202,-0.8609
1908513.516578,18.412336,0.0075,-0.0025,-0.0332,0.5084,0.0205,-0.8609
1908513.533578,18.429336,0.0075,-0.0025,-0.0333,0.5084,0.0203,-0.8609
1908513.549578,18.445336,0.0075,-0.0025,-0.0333,0.5084,0.0202,-0.8609
1908513.566578,18.462336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.583578,18.479336,0.0075,-0.0025,-0.0333,0.5084,0.0205,-0.8609
1908513.601578,18.497336,0.0075,-0.0025,-0.0333,0.5084,0.0203,-0.8609
1908513.615578,18.511336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908513.630578,18.526336,0.0075,-0.0025,-0.0332,0.5084,0.0202,-0.8609
1908513.646578,18.542336,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908513.663578,18.559336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908513.679578,18.575336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908513.696578,18.592336,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908513.714578,18.610336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.730578,18.626336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.746578,18.642336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908513.763578,18.659336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908513.779578,18.675336,0.0075,-0.0024,-0.0332,0.5084,0.0205,-0.8609
1908513.795578,18.691336,0.0075,-0.0024,-0.0333,0.5085,0.0204,-0.8608
1908513.814578,18.710336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908513.831578,18.727336,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908513.847578,18.743336,0.0075,-0.0024,-0.0332,0.5085,0.0205,-0.8608
1908513.864578,18.760336,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908513.880578,18.776336,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908513.897578,18.793336,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908513.914578,18.810336,0.0075,-0.0024,-0.0333,0.5085,0.0205,-0.8608
1908513.931578,18.827336,0.0075,-0.0024,-0.0333,0.5085,0.0201,-0.8608
1908513.949578,18.845336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908513.966578,18.862336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908513.982578,18.878336,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908513.999578,18.895336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.016578,18.912336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908514.033578,18.929336,0.0075,-0.0024,-0.0333,0.5084,0.0205,-0.8609
1908514.049578,18.945336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908514.066578,18.962336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908514.084578,18.980336,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908514.099578,18.995336,0.0075,-0.0024,-0.0332,0.5084,0.0204,-0.8609
1908514.116578,19.012336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.133578,19.029336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908514.149578,19.045336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908514.166578,19.062336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908514.183578,19.079336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908514.200578,19.096336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908514.214578,19.110336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.231578,19.127336,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908514.247578,19.143336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908514.265578,19.161336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.285578,19.181336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908514.301578,19.197336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908514.317578,19.213336,0.0075,-0.0024,-0.0333,0.5085,0.0202,-0.8608
1908514.329578,19.225336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.346578,19.242336,0.0075,-0.0023,-0.0333,0.5085,0.0203,-0.8608
1908514.362578,19.258336,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908514.378578,19.274336,0.0075,-0.0024,-0.0333,0.5085,0.0203,-0.8608
1908514.396578,19.292336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908514.413578,19.309336,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908514.429578,19.325336,0.0075,-0.0023,-0.0333,0.5085,0.0204,-0.8608
1908514.446578,19.342336,0.0075,-0.0024,-0.0333,0.5085,0.0202,-0.8608
1908514.463578,19.359336,0.0075,-0.0024,-0.0333,0.5085,0.0202,-0.8609
1908514.480578,19.376336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908514.496578,19.392336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908514.513578,19.409336,0.0075,-0.0024,-0.0333,0.5085,0.0203,-0.8608
1908514.529578,19.425336,0.0075,-0.0024,-0.0333,0.5085,0.0202,-0.8609
1908514.547578,19.443336,0.0075,-0.0024,-0.0333,0.5085,0.0204,-0.8608
1908514.564578,19.460336,0.0074,-0.0024,-0.0333,0.5085,0.0203,-0.8608
1908514.580578,19.476336,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908514.597578,19.493336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.614578,19.510336,0.0075,-0.0024,-0.0332,0.5085,0.0204,-0.8608
1908514.631578,19.527336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.649578,19.545336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.666578,19.562336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.683578,19.579336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.699578,19.595336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.716578,19.612336,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8608
1908514.732578,19.628336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.749578,19.645336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.766578,19.662336,0.0075,-0.0024,-0.0333,0.5085,0.0203,-0.8608
1908514.782578,19.678336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908514.800578,19.696336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908514.816578,19.712336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.833578,19.729336,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908514.848578,19.744336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.866578,19.762336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.883578,19.779336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908514.899578,19.795336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908514.916578,19.812336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.932578,19.828336,0.0075,-0.0024,-0.0333,0.5085,0.0204,-0.8608
1908514.949578,19.845336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908514.966578,19.862336,0.0075,-0.0024,-0.0333,0.5084,0.0202,-0.8609
1908514.984578,19.880336,0.0075,-0.0024,-0.0332,0.5085,0.0202,-0.8609
1908514.999578,19.895336,0.0075,-0.0024,-0.0332,0.5085,0.0203,-0.8608
1908515.016578,19.912336,0.0075,-0.0024,-0.0333,0.5085,0.0203,-0.8608
1908515.032578,19.928336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8609
1908515.049578,19.945336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.065578,19.961336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.082578,19.978336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908515.099578,19.995336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.116578,20.012336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908515.133578,20.029336,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908515.149578,20.045336,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908515.167578,20.063336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908515.183578,20.079336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.200578,20.096336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908515.216578,20.112336,0.0075,-0.0023,-0.0333,0.5085,0.0203,-0.8608
1908515.233578,20.129336,0.0075,-0.0023,-0.0333,0.5085,0.0203,-0.8608
1908515.249578,20.145336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908515.266578,20.162336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.283578,20.179336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.299578,20.195336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.316578,20.212336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.333578,20.229336,0.0075,-0.0023,-0.0333,0.5084,0.0204,-0.8609
1908515.348578,20.244336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908515.367578,20.263336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.383578,20.279336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908515.399578,20.295336,0.0075,-0.0024,-0.0333,0.5084,0.0204,-0.8609
1908515.416578,20.312336,0.0075,-0.0024,-0.0333,0.5084,0.0203,-0.8609
1908515.433578,20.329336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.448578,20.344336,0.0075,-0.0023,-0.0332,0.5085,0.0204,-0.8608
1908515.464578,20.360336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.481578,20.377336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.499578,20.395336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.517578,20.413336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.535578,20.431336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.550578,20.446336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.563578,20.459336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.580578,20.476336,0.0075,-0.0023,-0.0332,0.5085,0.0203,-0.8608
1908515.596578,20.492336,0.0075,-0.0024,-0.0332,0.5084,0.0203,-0.8609
1908515.613578,20.509336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908515.631578,20.527336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.647578,20.543336,0.0075,-0.0023,-0.0332,0.5084,0.0203,-0.8609
1908515.663578,20.559336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8609
1908515.679578,20.575336,0.0075,-0.0024,-0.0332,0.5084,0.0202,-0.8609
1908515.695578,20.591336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.712578,20.608336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.730578,20.626336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908515.747578,20.643336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.764578,20.660336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908515.780578,20.676336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908515.797578,20.693336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908515.814578,20.710336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908515.832578,20.728336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.849578,20.745336,0.0074,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908515.865578,20.761336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.882578,20.778336,0.0074,-0.0023,-0.0333,0.5085,0.0203,-0.8608
1908515.899578,20.795336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.916578,20.812336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.933578,20.829336,0.0074,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.949578,20.845336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908515.966578,20.862336,0.0074,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908515.982578,20.878336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8609
1908516.000578,20.896336,0.0074,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908516.016578,20.912336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.033578,20.929336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908516.049578,20.945336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908516.066578,20.962336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.083578,20.979336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908516.099578,20.995336,0.0074,-0.0023,-0.0332,0.5085,0.0202,-0.8608
1908516.116578,21.012336,0.0074,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.133578,21.029336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.149578,21.045336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.166578,21.062336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.183578,21.079336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.200578,21.096336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908516.215578,21.111336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.231578,21.127336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.247578,21.143336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.264578,21.160336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.282578,21.178336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.299578,21.195336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908516.316578,21.212336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8609
1908516.333578,21.229336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.349578,21.245336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.366578,21.262336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.382578,21.278336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.399578,21.295336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.416578,21.312336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.433578,21.329336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.449578,21.345336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.466578,21.362336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.483578,21.379336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.499578,21.395336,0.0075,-0.0023,-0.0333,0.5085,0.0202,-0.8608
1908516.516578,21.412336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.532578,21.428336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.549578,21.445336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908516.566578,21.462336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.584578,21.480336,0.0075,-0.0022,-0.0333,0.5084,0.0201,-0.8609
1908516.601578,21.497336,0.0075,-0.0023,-0.0332,0.5084,0.0202,-0.8609
1908516.616578,21.512336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908516.631578,21.527336,0.0075,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.646578,21.542336,0.0076,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.663578,21.559336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.679578,21.575336,0.0076,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.696578,21.592336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
1908516.713578,21.609336,0.0076,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.730578,21.626336,0.0075,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.746578,21.642336,0.0076,-0.0023,-0.0333,0.5084,0.0201,-0.8609
1908516.762578,21.658336,0.0076,-0.0023,-0.0333,0.5084,0.0202,-0.8609
1908516.779578,21.675336,0.0076,-0.0023,-0.0333,0.5083,0.0202,-0.8609
1908516.796578,21.692336,0.0075,-0.0023,-0.0332,0.5085,0.0202,-0.8609
1908516.814578,21.710336,0.0075,-0.0023,-0.0333,0.5084,0.0203,-0.8609
