utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765778309261,4755.584,0.5693,-0.0226,0.0692,0.7932,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778309281,4755.604,0.5693,-0.0226,0.0692,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778309298,4755.621,0.5693,-0.0226,0.0692,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778309315,4755.638,0.5693,-0.0226,0.0692,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309335,4755.659,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309348,4755.672,0.5693,-0.0226,0.0692,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778309362,4755.686,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778309380,4755.703,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6058,1765778292079,20251215T043848Z_867c488
1765778309397,4755.72,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778309411,4755.735,0.5693,-0.0226,0.0692,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778309428,4755.751,0.5693,-0.0226,0.0691,0.7934,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778309446,4755.769,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778309463,4755.786,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778309481,4755.804,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309498,4755.821,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778309514,4755.838,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778309534,4755.857,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778309547,4755.87,0.5693,-0.0226,0.0692,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309561,4755.884,0.5693,-0.0226,0.0692,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778309576,4755.9,0.5693,-0.0226,0.0692,0.7933,-0.061,0.6057,1765778292079,20251215T043848Z_867c488
1765778309594,4755.917,0.5693,-0.0226,0.0692,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778309612,4755.935,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778309629,4755.952,0.5693,-0.0226,0.0692,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309643,4755.967,0.5693,-0.0226,0.0692,0.7932,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309661,4755.985,0.5693,-0.0226,0.0692,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778309679,4756.002,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6058,1765778292079,20251215T043848Z_867c488
1765778309696,4756.019,0.5693,-0.0226,0.0692,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778309714,4756.037,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309733,4756.057,0.5693,-0.0226,0.0691,0.7933,-0.0614,0.6057,1765778292079,20251215T043848Z_867c488
1765778309750,4756.073,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309759,4756.083,0.5693,-0.0226,0.0692,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778309777,4756.1,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778309795,4756.118,0.5693,-0.0226,0.0691,0.7933,-0.0614,0.6057,1765778292079,20251215T043848Z_867c488
1765778309812,4756.135,0.5693,-0.0226,0.0691,0.7934,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778309829,4756.152,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778309844,4756.168,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309862,4756.185,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778309880,4756.203,0.5693,-0.0226,0.0692,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778309897,4756.221,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309915,4756.238,0.5693,-0.0226,0.0691,0.7933,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778309933,4756.257,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778309947,4756.271,0.5693,-0.0226,0.0691,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778309960,4756.284,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778309978,4756.302,0.5693,-0.0226,0.0691,0.7932,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778309996,4756.32,0.5693,-0.0226,0.0692,0.7933,-0.061,0.6057,1765778292079,20251215T043848Z_867c488
1765778310012,4756.335,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778310030,4756.353,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778310044,4756.367,0.5693,-0.0226,0.0692,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778310065,4756.388,0.5693,-0.0226,0.0692,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778310081,4756.404,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778310097,4756.42,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6058,1765778292079,20251215T043848Z_867c488
1765778310115,4756.438,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778310134,4756.458,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778310147,4756.47,0.5693,-0.0226,0.0691,0.7933,-0.0612,0.6057,1765778292079,20251215T043848Z_867c488
1765778310160,4756.483,0.5693,-0.0226,0.0691,0.7934,-0.0613,0.6057,1765778292079,20251215T043848Z_867c488
1765778310178,4756.501,0.5693,-0.0226,0.0691,0.7932,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778310195,4756.518,0.5693,-0.0226,0.0691,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778310212,4756.535,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778310228,4756.552,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6058,1765778292079,20251215T043848Z_867c488
1765778310245,4756.568,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778310262,4756.585,0.5693,-0.0226,0.0691,0.7933,-0.0611,0.6057,1765778292079,20251215T043848Z_867c488
1765778310281,4756.604,0.5693,-0.0226,0.0691,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
1765778310298,4756.621,0.5693,-0.0226,0.0691,0.7933,-0.061,0.6058,1765778292079,20251215T043848Z_867c488
