t,ox,oy,oz,dx,dy,dz
93.88,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
93.896,0.6056,-0.5234,0.1148,0.5219,-0.042,-0.852
93.912,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.852
93.928,0.6056,-0.5234,0.1148,0.522,-0.0422,-0.8519
93.943,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.8519
93.961,0.6056,-0.5234,0.1148,0.522,-0.0422,-0.8519
93.977,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.8519
93.994,0.6056,-0.5235,0.1148,0.5219,-0.0421,-0.852
94.011,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.8519
94.027,0.6056,-0.5235,0.1149,0.5219,-0.0421,-0.852
94.044,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.852
94.061,0.6056,-0.5235,0.1148,0.5219,-0.0421,-0.852
94.079,0.6056,-0.5235,0.1149,0.522,-0.0422,-0.8519
94.1,0.6056,-0.5234,0.1149,0.5219,-0.0421,-0.852
94.117,0.6056,-0.5234,0.1149,0.5219,-0.0422,-0.8519
94.128,0.6057,-0.5234,0.1148,0.5219,-0.0421,-0.852
94.143,0.6056,-0.5235,0.1149,0.522,-0.0421,-0.8519
94.16,0.6056,-0.5234,0.1149,0.5219,-0.0421,-0.8519
94.176,0.6056,-0.5235,0.1149,0.522,-0.0421,-0.8519
94.194,0.6056,-0.5235,0.1148,0.522,-0.042,-0.8519
94.211,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.228,0.6056,-0.5235,0.1149,0.522,-0.0421,-0.8519
94.244,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.261,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.278,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.8519
94.296,0.6056,-0.5234,0.1148,0.522,-0.042,-0.8519
94.314,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.329,0.6056,-0.5234,0.1148,0.5219,-0.042,-0.8519
94.344,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.359,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.8519
94.376,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.393,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.41,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.426,0.6056,-0.5234,0.1149,0.5221,-0.0421,-0.8519
94.444,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.461,0.6056,-0.5235,0.1148,0.522,-0.042,-0.8519
94.477,0.6056,-0.5235,0.1148,0.522,-0.0421,-0.8519
94.495,0.6056,-0.5235,0.1148,0.522,-0.0421,-0.8519
94.513,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.527,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.543,0.6056,-0.5235,0.1148,0.522,-0.042,-0.8519
94.56,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.576,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.594,0.6056,-0.5235,0.1149,0.522,-0.042,-0.8519
94.611,0.6056,-0.5235,0.1148,0.522,-0.0421,-0.8519
94.628,0.6056,-0.5235,0.1148,0.5219,-0.042,-0.8519
94.645,0.6056,-0.5235,0.1149,0.522,-0.0421,-0.8519
94.663,0.6056,-0.5235,0.1148,0.522,-0.042,-0.8519
94.679,0.6056,-0.5235,0.1149,0.522,-0.042,-0.8519
94.697,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.712,0.6056,-0.5235,0.1148,0.522,-0.0421,-0.8519
94.728,0.6056,-0.5234,0.1148,0.5219,-0.0421,-0.8519
94.743,0.6056,-0.5234,0.1148,0.522,-0.042,-0.8519
94.759,0.6056,-0.5235,0.1149,0.522,-0.0421,-0.8519
94.776,0.6056,-0.5235,0.1149,0.522,-0.042,-0.8519
94.793,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.81,0.6055,-0.5234,0.1149,0.522,-0.0421,-0.8519
94.827,0.6056,-0.5234,0.1148,0.5219,-0.042,-0.8519
94.845,0.6056,-0.5235,0.1148,0.522,-0.0421,-0.8519
94.861,0.6056,-0.5235,0.1148,0.5219,-0.0422,-0.8519
94.878,0.6056,-0.5234,0.1148,0.522,-0.0421,-0.8519
94.896,0.6056,-0.5235,0.1148,0.522,-0.0422,-0.8519
94.914,0.6056,-0.5234,0.1149,0.5219,-0.0422,-0.852
