t,ox,oy,oz,dx,dy,dz
204.629,0.0041,-0.3196,0.0629,0.0735,-0.9946,-0.0735
204.646,0.0035,-0.32,0.0625,0.0712,-0.9955,-0.0626
204.663,0.0033,-0.3198,0.0614,0.0744,-0.9952,-0.063
204.68,0.0034,-0.32,0.0614,0.0739,-0.9952,-0.064
204.696,0.0038,-0.3208,0.0603,0.0717,-0.9955,-0.0614
204.714,0.0039,-0.3208,0.0598,0.0694,-0.9957,-0.0612
204.729,0.0037,-0.3209,0.0588,0.0671,-0.9959,-0.0609
204.744,0.0042,-0.3214,0.0584,0.0651,-0.9963,-0.0562
204.76,0.0046,-0.3215,0.0565,0.0622,-0.9965,-0.0556
204.777,0.0052,-0.3221,0.0554,0.0615,-0.9966,-0.0556
204.793,0.0051,-0.3221,0.0543,0.0632,-0.9962,-0.0593
204.811,0.0052,-0.3225,0.0535,0.0651,-0.9958,-0.065
204.828,0.0051,-0.3227,0.0529,0.0659,-0.9955,-0.0688
204.844,0.0052,-0.3233,0.0524,0.0662,-0.9952,-0.0716
204.861,0.0055,-0.3239,0.0521,0.0637,-0.9951,-0.075
204.879,0.006,-0.3246,0.0518,0.0614,-0.9953,-0.0747
204.897,0.0056,-0.3248,0.0514,0.0615,-0.995,-0.0783
204.915,0.0052,-0.3254,0.0513,0.0628,-0.9947,-0.0817
204.928,0.0051,-0.3261,0.051,0.0608,-0.9947,-0.0829
204.943,0.005,-0.3267,0.0506,0.0588,-0.9947,-0.0848
204.96,0.0049,-0.3272,0.0506,0.0572,-0.9945,-0.0883
204.977,0.0044,-0.3276,0.0513,0.0545,-0.9944,-0.091
204.994,0.0037,-0.3285,0.0515,0.0528,-0.9943,-0.0923
205.011,0.0029,-0.3291,0.0515,0.0512,-0.9945,-0.091
205.028,0.0025,-0.3298,0.0514,0.0483,-0.9949,-0.0888
205.046,0.0019,-0.3302,0.0516,0.0453,-0.9951,-0.0875
205.063,0.0015,-0.3306,0.0514,0.0439,-0.9952,-0.0875
205.08,0.0009,-0.3308,0.0518,0.0442,-0.9952,-0.0878
205.096,0.0003,-0.3312,0.0522,0.0446,-0.9951,-0.0881
205.113,-0.0002,-0.3313,0.0526,0.0458,-0.9951,-0.0874
205.13,-0.0005,-0.3316,0.0528,0.0478,-0.9951,-0.0867
205.146,-0.0007,-0.3315,0.0533,0.0486,-0.9948,-0.089
205.163,-0.0007,-0.3316,0.0543,0.0489,-0.9946,-0.0919
205.18,-0.0007,-0.3318,0.0554,0.0522,-0.9945,-0.0909
205.197,-0.001,-0.3316,0.0562,0.0547,-0.9943,-0.0917
205.213,-0.0009,-0.332,0.0571,0.0584,-0.9942,-0.0907
205.229,-0.0012,-0.3319,0.0579,0.0609,-0.9941,-0.0896
205.246,-0.0012,-0.3321,0.0585,0.0624,-0.994,-0.09
205.263,-0.0014,-0.332,0.0591,0.0634,-0.9939,-0.0905
205.28,-0.0015,-0.3321,0.0601,0.0636,-0.9938,-0.0915
205.296,-0.0016,-0.3325,0.0607,0.0633,-0.9939,-0.0899
205.313,-0.0016,-0.3326,0.0611,0.0628,-0.9943,-0.0865
205.33,-0.0014,-0.3325,0.0614,0.0626,-0.9944,-0.0856
205.347,-0.0014,-0.3324,0.0615,0.0634,-0.9942,-0.0867
205.363,-0.0014,-0.3326,0.0619,0.0635,-0.9941,-0.0875
205.379,-0.0015,-0.333,0.0622,0.063,-0.9942,-0.0869
205.396,-0.0017,-0.3334,0.0622,0.0627,-0.9945,-0.0844
205.413,-0.0018,-0.3338,0.0621,0.0612,-0.9948,-0.0819
205.43,-0.0017,-0.3339,0.0619,0.0602,-0.995,-0.0792
205.446,-0.0015,-0.3342,0.0617,0.0598,-0.9951,-0.0791
205.463,-0.0016,-0.3343,0.0617,0.0605,-0.9949,-0.0807
205.48,-0.0014,-0.3346,0.0617,0.0606,-0.9948,-0.0814
205.497,-0.0014,-0.3348,0.0618,0.0606,-0.9948,-0.0818
205.513,-0.0013,-0.3349,0.0617,0.0608,-0.9947,-0.083
205.53,-0.0013,-0.335,0.0618,0.061,-0.9946,-0.0844
205.546,-0.0011,-0.335,0.0618,0.0619,-0.9943,-0.0865
205.563,-0.001,-0.3351,0.0623,0.0635,-0.9942,-0.087
205.58,-0.0008,-0.3351,0.0625,0.0643,-0.9942,-0.0864
205.596,-0.0009,-0.335,0.0623,0.0646,-0.9944,-0.084
205.612,-0.0009,-0.335,0.0621,0.0648,-0.9944,-0.0838
205.629,-0.001,-0.3349,0.0623,0.065,-0.9943,-0.0843
205.647,-0.001,-0.3352,0.0624,0.0646,-0.9944,-0.0839
205.663,-0.0009,-0.3353,0.0626,0.0636,-0.9945,-0.0827
205.679,-0.0009,-0.3354,0.0627,0.0632,-0.9947,-0.0806
205.696,-0.0008,-0.3353,0.0626,0.063,-0.9948,-0.0796
205.713,-0.0006,-0.3354,0.0625,0.0634,-0.9948,-0.0797
205.73,-0.0007,-0.3352,0.0628,0.0632,-0.9947,-0.081
205.748,-0.0004,-0.3354,0.063,0.0637,-0.9947,-0.0813
205.767,-0.0005,-0.3353,0.0633,0.064,-0.9946,-0.0812
205.781,-0.0003,-0.3357,0.0633,0.0644,-0.9946,-0.0809
205.799,-0.0004,-0.3355,0.0632,0.0646,-0.9946,-0.0807
205.812,-0.0003,-0.3357,0.0633,0.0656,-0.9945,-0.0821
205.827,-0.0004,-0.3358,0.0634,0.0665,-0.9943,-0.083
205.843,-0.0004,-0.3359,0.0636,0.0661,-0.9943,-0.0836
205.86,-0.0006,-0.3361,0.0636,0.0663,-0.9942,-0.0841
205.879,-0.0006,-0.3363,0.0637,0.0658,-0.9942,-0.0847
205.895,-0.0006,-0.3363,0.0638,0.0653,-0.9942,-0.0851
205.913,-0.0004,-0.3364,0.0639,0.0658,-0.9942,-0.085
205.93,-0.0005,-0.3363,0.064,0.0666,-0.9941,-0.0852
205.946,-0.0003,-0.3363,0.0641,0.0669,-0.9941,-0.0852
205.959,-0.0003,-0.3364,0.0643,0.0676,-0.9941,-0.0849
205.976,-0.0003,-0.3363,0.0645,0.0678,-0.9941,-0.0849
205.993,-0.0004,-0.3364,0.0644,0.0682,-0.9941,-0.0847
206.01,-0.0004,-0.3364,0.0644,0.0679,-0.9941,-0.0841
206.026,-0.0005,-0.3365,0.0641,0.0677,-0.9942,-0.0838
206.043,-0.0005,-0.3366,0.0641,0.0669,-0.9943,-0.0833
206.06,-0.0004,-0.3367,0.064,0.0661,-0.9944,-0.083
206.077,-0.0001,-0.3368,0.0641,0.0649,-0.9945,-0.0821
206.095,-0.0002,-0.3365,0.0641,0.0653,-0.9945,-0.0818
206.111,0,-0.3368,0.0642,0.0666,-0.9944,-0.0821
206.128,0.0001,-0.3367,0.064,0.0659,-0.9946,-0.0797
206.145,0.0001,-0.3367,0.0638,0.0663,-0.9946,-0.0793
206.162,0.0001,-0.3368,0.0636,0.0678,-0.9944,-0.0813
206.18,0.0001,-0.3368,0.0637,0.0679,-0.9942,-0.0828
206.196,0.0001,-0.3368,0.0638,0.0673,-0.9943,-0.0823
206.213,0.0002,-0.3369,0.0638,0.0669,-0.9944,-0.0818
206.229,0.0002,-0.3367,0.0638,0.067,-0.9944,-0.0822
206.246,0.0003,-0.3368,0.0639,0.0674,-0.9943,-0.0827
206.263,0.0002,-0.3367,0.0639,0.068,-0.9943,-0.0826
206.279,0.0003,-0.3367,0.0641,0.0677,-0.9943,-0.0826
206.296,0.0003,-0.3365,0.0642,0.0672,-0.9943,-0.0827
206.313,0.0004,-0.3366,0.0645,0.0674,-0.9943,-0.0828
206.33,0.0003,-0.3365,0.0647,0.0675,-0.9943,-0.0826
206.347,0.0003,-0.3368,0.0649,0.0673,-0.9944,-0.0818
206.363,0.0002,-0.3369,0.0649,0.0661,-0.9946,-0.08
206.379,0.0004,-0.3368,0.0646,0.0648,-0.9948,-0.0791
206.397,0.0003,-0.3365,0.0647,0.0654,-0.9947,-0.08
206.413,0.0005,-0.3364,0.0649,0.0652,-0.9946,-0.0806
206.43,0.0004,-0.3364,0.0651,0.065,-0.9947,-0.0802
206.446,0.0004,-0.3365,0.0651,0.065,-0.9947,-0.0794
206.463,0.0002,-0.3365,0.0651,0.0641,-0.9948,-0.0786
206.479,0.0003,-0.3365,0.065,0.0629,-0.995,-0.0779
206.496,0.0003,-0.3362,0.0649,0.062,-0.995,-0.0785
206.513,0.0004,-0.3363,0.065,0.0616,-0.995,-0.0785
206.531,0.0006,-0.3361,0.0649,0.0607,-0.9951,-0.0783
206.545,0.0007,-0.3361,0.0651,0.0599,-0.9952,-0.078
206.56,0.0007,-0.336,0.0652,0.0592,-0.9952,-0.0775
206.577,0.0008,-0.3359,0.0653,0.0577,-0.9954,-0.0764
206.593,0.0007,-0.3357,0.0653,0.0567,-0.9954,-0.0766
206.61,0.0009,-0.3357,0.0655,0.0559,-0.9954,-0.0773
206.627,0.0013,-0.3354,0.0659,0.0546,-0.9956,-0.0767
206.644,0.0014,-0.3354,0.0661,0.0534,-0.9957,-0.0755
206.66,0.0011,-0.3353,0.0664,0.0519,-0.9959,-0.0739
206.677,0.0013,-0.3355,0.0663,0.0509,-0.9961,-0.0715
206.694,0.0011,-0.3354,0.0663,0.0496,-0.9963,-0.0702
206.71,0.0012,-0.3355,0.0661,0.0483,-0.9964,-0.0696
206.728,0.0014,-0.3353,0.0657,0.047,-0.9965,-0.0693
206.744,0.0015,-0.3351,0.0657,0.0464,-0.9965,-0.0698
206.76,0.0014,-0.3349,0.0654,0.0461,-0.9964,-0.0707
206.776,0.0016,-0.3351,0.0654,0.045,-0.9966,-0.069
206.794,0.0015,-0.3348,0.0651,0.0444,-0.9967,-0.0684
206.811,0.0017,-0.3348,0.065,0.0449,-0.9966,-0.0689
206.828,0.0019,-0.3348,0.0648,0.0442,-0.9967,-0.0687
206.845,0.0016,-0.3345,0.0648,0.0437,-0.9967,-0.0687
206.861,0.0016,-0.3346,0.065,0.044,-0.9967,-0.0685
206.879,0.0015,-0.3348,0.0649,0.0436,-0.9968,-0.0671
206.897,0.0016,-0.3349,0.0646,0.0436,-0.9968,-0.0664
206.913,0.0017,-0.3349,0.0644,0.0445,-0.9967,-0.0682
206.93,0.0017,-0.3347,0.0645,0.0431,-0.9967,-0.0695
206.946,0.0013,-0.3345,0.0644,0.0435,-0.9965,-0.0715
206.963,0.0013,-0.3343,0.0646,0.0442,-0.9963,-0.0737
206.98,0.0013,-0.3341,0.0648,0.0446,-0.9962,-0.0748
206.997,0.0011,-0.3338,0.065,0.0431,-0.9965,-0.0722
207.013,0.0007,-0.3337,0.0645,0.0422,-0.9967,-0.07
207.03,0.0003,-0.333,0.0644,0.0412,-0.9967,-0.0703
207.046,0,-0.3328,0.0643,0.0404,-0.9967,-0.0708
207.062,-0.0006,-0.3321,0.0645,0.0379,-0.9966,-0.0726
207.08,-0.0015,-0.3315,0.0647,0.0333,-0.9967,-0.0736
207.096,-0.0023,-0.3315,0.0645,0.0289,-0.9969,-0.0735
207.113,-0.003,-0.3311,0.064,0.0221,-0.9971,-0.0729
207.13,-0.0032,-0.3306,0.0639,0.0171,-0.9969,-0.0762
207.147,-0.0038,-0.3296,0.0641,0.0138,-0.9966,-0.0814
207.164,-0.0043,-0.3294,0.0647,0.0101,-0.9966,-0.0822
207.18,-0.0051,-0.329,0.065,0.005,-0.9971,-0.0763
207.196,-0.0056,-0.3287,0.0646,0.0025,-0.9976,-0.0693
207.213,-0.0059,-0.3281,0.0639,-0.0002,-0.9978,-0.0667
207.23,-0.0059,-0.3272,0.0633,-0.0059,-0.9978,-0.0659
207.246,-0.006,-0.3262,0.0631,-0.0092,-0.9975,-0.0698
207.263,-0.0057,-0.3252,0.0628,-0.009,-0.9968,-0.0792
207.281,-0.0056,-0.3241,0.063,-0.0127,-0.9965,-0.0831
207.296,-0.0054,-0.3231,0.0627,-0.0173,-0.9961,-0.0867
207.312,-0.005,-0.3221,0.0626,-0.0178,-0.9958,-0.0895
207.327,-0.0047,-0.3211,0.0626,-0.0191,-0.9955,-0.0926
207.343,-0.0046,-0.3201,0.062,-0.0199,-0.9953,-0.0951
207.36,-0.0046,-0.3197,0.0615,-0.0213,-0.9954,-0.0938
207.378,-0.0046,-0.3184,0.0601,-0.0245,-0.9953,-0.0937
207.395,-0.004,-0.3175,0.0595,-0.0275,-0.995,-0.0962
207.41,-0.0032,-0.3165,0.0592,-0.0295,-0.9946,-0.0992
207.426,-0.0026,-0.3159,0.0593,-0.0301,-0.9945,-0.1004
207.443,-0.0023,-0.3158,0.059,-0.0301,-0.9949,-0.096
207.46,-0.0021,-0.3157,0.0583,-0.033,-0.9955,-0.0887
207.477,-0.0017,-0.3152,0.0567,-0.0392,-0.9959,-0.0817
207.493,-0.0011,-0.3143,0.055,-0.045,-0.9956,-0.0817
207.51,-0.0011,-0.3135,0.0542,-0.0443,-0.9953,-0.0858
207.527,-0.0002,-0.313,0.054,-0.0483,-0.9948,-0.0902
207.544,0,-0.3134,0.0541,-0.0491,-0.9952,-0.0845
207.561,0.0005,-0.3129,0.053,-0.0532,-0.9955,-0.0778
207.578,0.0008,-0.3121,0.0519,-0.0566,-0.9955,-0.0765
207.595,0.0015,-0.3121,0.0511,-0.0561,-0.9955,-0.0762
207.613,0.0024,-0.3114,0.0506,-0.0557,-0.9954,-0.0786
207.63,0.0032,-0.3114,0.0508,-0.0563,-0.9956,-0.0754
207.648,0.0031,-0.3114,0.0495,-0.0548,-0.9961,-0.0686
207.661,0.003,-0.3109,0.0483,-0.0572,-0.9962,-0.0654
207.678,0.0031,-0.3106,0.047,-0.0576,-0.9961,-0.0664
207.694,0.0033,-0.3103,0.0466,-0.0562,-0.9959,-0.0712
207.711,0.0036,-0.3103,0.046,-0.0564,-0.9958,-0.0719
207.728,0.0036,-0.3104,0.0452,-0.0556,-0.996,-0.0704
207.745,0.0032,-0.3103,0.0445,-0.054,-0.9962,-0.0688
207.761,0.0026,-0.3103,0.0439,-0.0542,-0.9962,-0.0675
207.778,0.0022,-0.3107,0.0428,-0.0523,-0.9965,-0.066
207.794,0.0016,-0.3105,0.0428,-0.0522,-0.9964,-0.0669
207.811,0.0008,-0.3111,0.0414,-0.0511,-0.9965,-0.0665
207.828,-0.0003,-0.3104,0.0411,-0.0525,-0.9963,-0.0685
207.845,-0.0015,-0.3106,0.0406,-0.0526,-0.9961,-0.0708
207.862,-0.0024,-0.3109,0.0407,-0.0519,-0.996,-0.073
207.878,-0.0032,-0.3112,0.0407,-0.0534,-0.9961,-0.0701
207.895,-0.0043,-0.3118,0.0405,-0.054,-0.9966,-0.0629
207.913,-0.0053,-0.3114,0.0389,-0.0543,-0.9968,-0.0595
207.928,-0.0063,-0.3114,0.0384,-0.0551,-0.9967,-0.0594
207.943,-0.0073,-0.3119,0.0376,-0.0522,-0.9967,-0.0626
207.96,-0.0076,-0.3121,0.037,-0.0546,-0.9967,-0.0607
207.977,-0.0076,-0.3122,0.0355,-0.0578,-0.9966,-0.0588
207.993,-0.0079,-0.3117,0.0352,-0.0563,-0.9964,-0.063
208.01,-0.0079,-0.3116,0.0354,-0.055,-0.9962,-0.068
208.026,-0.0077,-0.3123,0.0357,-0.0548,-0.9963,-0.0667
208.044,-0.0078,-0.3131,0.0358,-0.0539,-0.9966,-0.0623
208.061,-0.008,-0.3127,0.0349,-0.0541,-0.9968,-0.0597
208.078,-0.009,-0.3118,0.0345,-0.0539,-0.9971,-0.0532
208.095,-0.009,-0.3113,0.0334,-0.0507,-0.997,-0.059
208.111,-0.0092,-0.3114,0.0337,-0.0467,-0.997,-0.0619
208.128,-0.009,-0.3113,0.0339,-0.0457,-0.9972,-0.0587
208.145,-0.0092,-0.3115,0.0337,-0.042,-0.9975,-0.0571
208.162,-0.0095,-0.3108,0.0342,-0.039,-0.9976,-0.0577
208.18,-0.0093,-0.311,0.0342,-0.0392,-0.9977,-0.0548
208.196,-0.0092,-0.3111,0.0339,-0.0391,-0.9979,-0.0517
208.211,-0.0094,-0.3108,0.0335,-0.0385,-0.9979,-0.0524
208.228,-0.0092,-0.3105,0.033,-0.0363,-0.9978,-0.0547
208.245,-0.0094,-0.3098,0.0332,-0.0375,-0.9978,-0.054
208.263,-0.0094,-0.3103,0.0332,-0.0369,-0.9979,-0.0528
208.28,-0.0096,-0.3105,0.0331,-0.0368,-0.9981,-0.0487
208.296,-0.0095,-0.3103,0.0325,-0.0369,-0.9983,-0.0448
208.313,-0.0097,-0.3099,0.032,-0.0341,-0.9984,-0.0442
208.331,-0.0098,-0.3098,0.0321,-0.031,-0.9985,-0.0446
208.346,-0.0101,-0.3098,0.0322,-0.0288,-0.9985,-0.0464
208.361,-0.0101,-0.3101,0.0326,-0.0282,-0.9986,-0.0457
208.378,-0.01,-0.3102,0.033,-0.0281,-0.9986,-0.0437
208.394,-0.0101,-0.3098,0.0336,-0.0261,-0.9986,-0.0459
208.411,-0.0108,-0.31,0.0341,-0.0239,-0.9986,-0.0465
208.428,-0.0112,-0.3102,0.0345,-0.0243,-0.9987,-0.0456
208.445,-0.0112,-0.3104,0.0342,-0.0244,-0.9988,-0.0426
208.461,-0.0113,-0.3101,0.0342,-0.0243,-0.9988,-0.0429
208.478,-0.0114,-0.3099,0.0342,-0.0215,-0.9987,-0.0457
208.496,-0.0115,-0.3101,0.0344,-0.0204,-0.9986,-0.0488
208.513,-0.0114,-0.3106,0.0345,-0.0209,-0.9986,-0.0494
208.53,-0.0115,-0.3109,0.0344,-0.0206,-0.9986,-0.0491
208.547,-0.0116,-0.3106,0.0345,-0.0189,-0.9986,-0.0501
208.563,-0.0119,-0.3105,0.0346,-0.0167,-0.9985,-0.0513
208.58,-0.0117,-0.3104,0.0344,-0.0158,-0.9985,-0.0526
208.595,-0.0119,-0.3104,0.0347,-0.015,-0.9984,-0.0548
208.612,-0.0119,-0.3105,0.0349,-0.0142,-0.9984,-0.0549
208.627,-0.0118,-0.3104,0.035,-0.0139,-0.9985,-0.0531
208.643,-0.0117,-0.3103,0.0349,-0.0123,-0.9986,-0.0507
208.66,-0.0116,-0.3101,0.0346,-0.0113,-0.9987,-0.0504
208.678,-0.0118,-0.3101,0.0342,-0.01,-0.9987,-0.0504
208.694,-0.0118,-0.3099,0.034,-0.0097,-0.9987,-0.0502
208.711,-0.0114,-0.3101,0.0344,-0.0097,-0.9987,-0.051
208.728,-0.0114,-0.3101,0.0347,-0.011,-0.9987,-0.0504
208.745,-0.0113,-0.3103,0.0349,-0.0098,-0.9987,-0.0496
208.761,-0.0108,-0.3102,0.0346,-0.0089,-0.9988,-0.0487
208.78,-0.0107,-0.3101,0.0345,-0.0079,-0.9988,-0.0481
208.796,-0.0107,-0.3099,0.0346,-0.0071,-0.9987,-0.0496
208.812,-0.0108,-0.31,0.0348,-0.007,-0.9986,-0.0519
208.828,-0.0106,-0.3101,0.0349,-0.0082,-0.9986,-0.0524
208.844,-0.0102,-0.3104,0.0352,-0.0082,-0.9987,-0.0512
208.862,-0.0101,-0.3103,0.0354,-0.0069,-0.9987,-0.051
208.88,-0.0101,-0.3102,0.0354,-0.0057,-0.9986,-0.052
208.897,-0.0101,-0.3102,0.0354,-0.0058,-0.9986,-0.0529
208.913,-0.0101,-0.31,0.0358,-0.0067,-0.9985,-0.0542
208.929,-0.0099,-0.3101,0.0361,-0.0066,-0.9985,-0.0538
208.944,-0.0097,-0.3102,0.0364,-0.0063,-0.9987,-0.0513
208.96,-0.0095,-0.3101,0.0365,-0.0058,-0.9987,-0.05
208.976,-0.0094,-0.3102,0.0364,-0.0052,-0.9987,-0.0501
208.992,-0.0094,-0.3102,0.0367,-0.0043,-0.9987,-0.051
209.009,-0.0094,-0.3103,0.0366,-0.0041,-0.9987,-0.051
209.026,-0.0088,-0.3102,0.0366,-0.004,-0.9987,-0.051
209.043,-0.0084,-0.31,0.0368,-0.0025,-0.9985,-0.0546
209.06,-0.0085,-0.3099,0.0373,-0.0005,-0.9983,-0.0578
209.077,-0.009,-0.31,0.0377,0.0022,-0.9982,-0.0592
209.095,-0.0091,-0.3098,0.0376,0.0021,-0.9982,-0.0594
209.111,-0.0095,-0.3098,0.0378,0.0027,-0.9982,-0.0592
209.128,-0.01,-0.31,0.0378,0.0049,-0.9983,-0.0582
209.144,-0.0103,-0.3098,0.0375,0.0041,-0.9984,-0.0559
209.162,-0.0103,-0.3098,0.0372,0.0037,-0.9985,-0.0542
209.179,-0.0102,-0.3097,0.0371,0.0028,-0.9985,-0.0546
209.195,-0.0099,-0.3099,0.0372,0.0024,-0.9985,-0.0544
209.211,-0.01,-0.31,0.0373,0.003,-0.9986,-0.0535
209.228,-0.0098,-0.3102,0.0375,0.0039,-0.9986,-0.0531
209.246,-0.0095,-0.3102,0.0372,0.0054,-0.9986,-0.053
209.264,-0.0095,-0.3102,0.0371,0.0067,-0.9985,-0.0544
209.279,-0.0097,-0.3103,0.0372,0.0092,-0.9983,-0.0572
209.295,-0.0097,-0.3103,0.0372,0.0094,-0.9982,-0.0593
209.311,-0.0097,-0.3104,0.0374,0.0084,-0.9982,-0.06
209.328,-0.0097,-0.3106,0.0374,0.008,-0.9982,-0.06
209.346,-0.0096,-0.3105,0.0377,0.0095,-0.9981,-0.0608
209.364,-0.0092,-0.3105,0.0377,0.0107,-0.9981,-0.0599
209.38,-0.009,-0.3106,0.0376,0.0129,-0.9982,-0.0591
209.397,-0.0088,-0.3105,0.0375,0.0139,-0.9982,-0.0585
209.414,-0.0088,-0.3106,0.0372,0.0147,-0.9982,-0.0589
209.429,-0.0087,-0.3107,0.037,0.0142,-0.9982,-0.0587
209.445,-0.0086,-0.3107,0.0369,0.0143,-0.9982,-0.0585
209.461,-0.0087,-0.3105,0.037,0.0157,-0.9981,-0.0596
209.478,-0.0089,-0.3104,0.0372,0.0159,-0.9981,-0.0594
209.496,-0.0088,-0.3105,0.0372,0.0157,-0.9981,-0.0593
209.513,-0.009,-0.3106,0.0372,0.0158,-0.9982,-0.0583
209.53,-0.0088,-0.3105,0.037,0.0134,-0.9983,-0.0565
209.545,-0.0088,-0.3105,0.0369,0.0138,-0.9983,-0.0559
209.561,-0.0089,-0.3103,0.0369,0.0153,-0.9983,-0.0564
209.577,-0.0089,-0.3103,0.0369,0.0156,-0.9983,-0.0557
209.594,-0.0089,-0.3102,0.0367,0.0144,-0.9983,-0.0562
209.611,-0.0089,-0.3103,0.0367,0.0141,-0.9983,-0.0564
209.629,-0.009,-0.3104,0.0368,0.0156,-0.9983,-0.0569
209.645,-0.0088,-0.3104,0.0366,0.0159,-0.9983,-0.0559
209.661,-0.0087,-0.3104,0.0363,0.0157,-0.9983,-0.0561
209.678,-0.0087,-0.3105,0.0365,0.0162,-0.9983,-0.0564
209.696,-0.0088,-0.3106,0.0365,0.0163,-0.9983,-0.0567
209.713,-0.0088,-0.3107,0.0366,0.0173,-0.9982,-0.0568
209.729,-0.0088,-0.3108,0.0364,0.019,-0.9982,-0.0573
209.746,-0.0087,-0.3105,0.0362,0.0203,-0.9982,-0.0567
209.768,-0.0087,-0.3105,0.0356,0.0192,-0.9982,-0.0574
209.785,-0.009,-0.3107,0.0356,0.0189,-0.9981,-0.0585
209.801,-0.0089,-0.3108,0.0358,0.0193,-0.9981,-0.058
209.816,-0.0088,-0.3107,0.0359,0.0203,-0.9982,-0.0573
209.831,-0.0085,-0.3107,0.036,0.0216,-0.9982,-0.0567
209.845,-0.0082,-0.3105,0.036,0.0233,-0.9982,-0.0561
209.861,-0.0082,-0.3104,0.0358,0.024,-0.9982,-0.0547
209.879,-0.0082,-0.3104,0.0357,0.0245,-0.9982,-0.0542
209.895,-0.008,-0.3104,0.0355,0.0256,-0.9982,-0.0536
209.911,-0.0078,-0.3104,0.0353,0.026,-0.9983,-0.0527
209.928,-0.0078,-0.3103,0.0351,0.0264,-0.9983,-0.0523
209.944,-0.0077,-0.3101,0.035,0.0264,-0.9983,-0.0518
209.961,-0.0075,-0.3104,0.0352,0.0259,-0.9983,-0.0523
209.978,-0.0073,-0.3104,0.0353,0.0265,-0.9983,-0.0519
209.996,-0.0072,-0.3109,0.0355,0.0279,-0.9983,-0.052
210.011,-0.0071,-0.3108,0.0352,0.028,-0.9983,-0.0506
210.028,-0.0071,-0.3108,0.035,0.0271,-0.9983,-0.051
210.044,-0.0072,-0.311,0.035,0.0271,-0.9983,-0.0523
210.062,-0.0071,-0.3111,0.0351,0.0282,-0.9981,-0.0542
210.08,-0.0069,-0.3112,0.0351,0.03,-0.998,-0.0554
210.096,-0.0067,-0.311,0.0349,0.0304,-0.998,-0.0554
