utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8153.754,0.0009,-0.0014,0.0003,0.4741,-0.0567,0.8787,1769582077874,20260128T063435Z_80333da
,8153.77,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
,8153.786,0.0009,-0.0014,0.0003,0.4741,-0.0565,0.8786,1769582077874,20260128T063435Z_80333da
,8153.803,0.0009,-0.0015,0.0003,0.4741,-0.0566,0.8787,1769582077874,20260128T063435Z_80333da
,8153.82,0.0009,-0.0014,0.0003,0.4741,-0.0567,0.8786,1769582077874,20260128T063435Z_80333da
,8153.837,0.0009,-0.0015,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
,8153.854,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
,8153.871,0.0009,-0.0015,0.0003,0.4741,-0.0567,0.8787,1769582077874,20260128T063435Z_80333da
,8153.889,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
,8153.906,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8787,1769582077874,20260128T063435Z_80333da
,8153.922,0.0009,-0.0015,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
,8153.937,0.0009,-0.0014,0.0003,0.474,-0.0566,0.8787,1769582077874,20260128T063435Z_80333da
,8153.953,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
,8153.969,0.0009,-0.0014,0.0003,0.4741,-0.0565,0.8787,1769582077874,20260128T063435Z_80333da
,8153.986,0.0009,-0.0014,0.0003,0.474,-0.0566,0.8787,1769582077874,20260128T063435Z_80333da
,8154.003,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8787,1769582077874,20260128T063435Z_80333da
,8154.019,0.0009,-0.0014,0.0003,0.4741,-0.0565,0.8787,1769582077874,20260128T063435Z_80333da
,8154.037,0.0009,-0.0014,0.0003,0.4741,-0.0566,0.8786,1769582077874,20260128T063435Z_80333da
