utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,94.039,-0.0861,0.0232,0.0433,-0.3961,-0.0608,0.9162,1766833633209,20251227T110648Z_250204b
,94.055,-0.0862,0.0236,0.0433,-0.3966,-0.0613,0.9159,1766833633209,20251227T110648Z_250204b
,94.072,-0.0862,0.0234,0.0433,-0.3973,-0.0601,0.9157,1766833633209,20251227T110648Z_250204b
,94.089,-0.0861,0.0234,0.0433,-0.3974,-0.0603,0.9157,1766833633209,20251227T110648Z_250204b
,94.112,-0.0861,0.0235,0.0433,-0.3971,-0.061,0.9158,1766833633209,20251227T110648Z_250204b
,94.127,-0.0861,0.0234,0.0433,-0.3968,-0.0608,0.9159,1766833633209,20251227T110648Z_250204b
,94.141,-0.0861,0.0233,0.0432,-0.3966,-0.061,0.916,1766833633209,20251227T110648Z_250204b
,94.156,-0.086,0.0234,0.0431,-0.3962,-0.0612,0.9161,1766833633209,20251227T110648Z_250204b
,94.173,-0.086,0.0234,0.043,-0.3961,-0.0606,0.9162,1766833633209,20251227T110648Z_250204b
,94.19,-0.086,0.0234,0.0429,-0.3961,-0.0608,0.9162,1766833633209,20251227T110648Z_250204b
,94.204,-0.086,0.0235,0.0429,-0.396,-0.0608,0.9162,1766833633209,20251227T110648Z_250204b
,94.221,-0.086,0.0235,0.0428,-0.3962,-0.0606,0.9162,1766833633209,20251227T110648Z_250204b
,94.239,-0.086,0.0234,0.0428,-0.3964,-0.0603,0.9161,1766833633209,20251227T110648Z_250204b
,94.257,-0.0859,0.0235,0.0427,-0.3966,-0.0606,0.916,1766833633209,20251227T110648Z_250204b
,94.271,-0.0859,0.0236,0.0427,-0.3967,-0.06,0.916,1766833633209,20251227T110648Z_250204b
,94.287,-0.0858,0.0236,0.0426,-0.3968,-0.0596,0.916,1766833633209,20251227T110648Z_250204b
,94.303,-0.0858,0.0237,0.0425,-0.3969,-0.0594,0.9159,1766833633209,20251227T110648Z_250204b
,94.321,-0.0858,0.0236,0.0424,-0.397,-0.0592,0.9159,1766833633209,20251227T110648Z_250204b
,94.337,-0.0857,0.0236,0.0424,-0.397,-0.0594,0.9159,1766833633209,20251227T110648Z_250204b
