utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765788952240,5790.023,-0.0002,0.0016,-0.0002,0.9901,-0.0541,-0.1292,1765788960175,20251215T071853Z_bcb7c3e
1765788952256,5790.04,-0.0001,0.0015,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952273,5790.057,-0.0001,0.0016,-0.0002,0.9901,-0.0553,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952290,5790.073,-0.0002,0.0016,-0.0002,0.9901,-0.0554,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952307,5790.09,-0.0003,0.0015,-0.0001,0.9901,-0.0547,-0.1292,1765788960175,20251215T071853Z_bcb7c3e
1765788952325,5790.108,-0.0003,0.0015,-0.0001,0.9901,-0.0543,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788952340,5790.124,-0.0001,0.0015,-0.0002,0.9901,-0.0545,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788952355,5790.139,-0.0001,0.0015,-0.0002,0.9901,-0.055,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952371,5790.154,-0.0002,0.0014,-0.0002,0.9901,-0.0553,-0.1289,1765788960175,20251215T071853Z_bcb7c3e
1765788952388,5790.171,-0.0003,0.0015,-0.0002,0.9901,-0.0552,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952403,5790.187,-0.0004,0.0015,-0.0002,0.9901,-0.0545,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952421,5790.205,-0.0002,0.0015,-0.0002,0.9902,-0.0542,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788952437,5790.22,-0.0001,0.0014,-0.0002,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952456,5790.24,-0.0001,0.0015,-0.0002,0.9901,-0.0553,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952473,5790.257,-0.0004,0.0015,-0.0002,0.9901,-0.055,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952491,5790.274,-0.0004,0.0015,-0.0002,0.9901,-0.0544,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952509,5790.292,-0.0002,0.0014,-0.0002,0.9901,-0.0542,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788952527,5790.31,-0.0002,0.0014,-0.0002,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952540,5790.323,-0.0002,0.0014,-0.0002,0.9901,-0.0552,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952555,5790.339,-0.0003,0.0015,-0.0002,0.9901,-0.0552,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952571,5790.355,-0.0004,0.0014,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952587,5790.371,-0.0003,0.0014,-0.0002,0.9902,-0.0542,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788952607,5790.39,-0.0002,0.0014,-0.0002,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952624,5790.407,-0.0002,0.0014,-0.0002,0.9901,-0.0551,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952638,5790.422,-0.0004,0.0014,-0.0002,0.9901,-0.0551,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952656,5790.439,-0.0004,0.0015,-0.0002,0.9901,-0.0545,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952674,5790.457,-0.0004,0.0014,-0.0002,0.9902,-0.0542,-0.1289,1765788960175,20251215T071853Z_bcb7c3e
1765788952689,5790.473,-0.0002,0.0013,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952709,5790.492,-0.0003,0.0014,-0.0001,0.9901,-0.055,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952724,5790.508,-0.0003,0.0014,-0.0002,0.9901,-0.055,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788952738,5790.522,-0.0004,0.0014,-0.0002,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952754,5790.538,-0.0004,0.0013,-0.0002,0.9902,-0.0544,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952772,5790.555,-0.0003,0.0013,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952787,5790.571,-0.0004,0.0014,-0.0002,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952805,5790.589,-0.0004,0.0013,-0.0001,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952822,5790.606,-0.0005,0.0013,-0.0001,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952839,5790.623,-0.0005,0.0013,-0.0002,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952857,5790.64,-0.0004,0.0013,-0.0002,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952875,5790.658,-0.0004,0.0013,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952890,5790.674,-0.0004,0.0013,-0.0001,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952907,5790.691,-0.0004,0.0012,-0.0001,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952924,5790.708,-0.0006,0.0012,-0.0001,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952942,5790.726,-0.0006,0.0013,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952955,5790.738,-0.0005,0.0013,-0.0002,0.9902,-0.0545,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952970,5790.754,-0.0004,0.0013,-0.0002,0.9901,-0.0546,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788952987,5790.771,-0.0005,0.0013,-0.0002,0.9901,-0.0549,-0.1289,1765788960175,20251215T071853Z_bcb7c3e
1765788953004,5790.788,-0.0006,0.0012,-0.0001,0.9901,-0.0549,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953022,5790.806,-0.0005,0.0013,-0.0002,0.9901,-0.0545,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953038,5790.822,-0.0004,0.0013,-0.0002,0.9901,-0.0545,-0.1291,1765788960175,20251215T071853Z_bcb7c3e
1765788953057,5790.84,-0.0005,0.0013,-0.0001,0.9901,-0.0547,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953073,5790.857,-0.0005,0.0013,-0.0001,0.9901,-0.055,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953089,5790.873,-0.0006,0.0013,-0.0001,0.9901,-0.0549,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953107,5790.891,-0.0007,0.0013,-0.0001,0.9902,-0.0545,-0.1289,1765788960175,20251215T071853Z_bcb7c3e
1765788953126,5790.91,-0.0005,0.0012,-0.0001,0.9901,-0.0544,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953138,5790.922,-0.0005,0.0012,-0.0001,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953154,5790.938,-0.0006,0.0012,-0.0001,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953171,5790.955,-0.0006,0.0013,-0.0001,0.9901,-0.0548,-0.129,1765788960175,20251215T071853Z_bcb7c3e
1765788953187,5790.971,-0.0007,0.0013,-0.0001,0.9901,-0.0547,-0.1289,1765788960175,20251215T071853Z_bcb7c3e
