t,ox,oy,oz,dx,dy,dz
8115.711,-0.672,0.488,-0.0395,0.0323,0.3143,0.9488
8115.728,-0.6715,0.488,-0.0394,0.0328,0.3153,0.9484
8115.745,-0.6709,0.488,-0.0392,0.0333,0.3161,0.9481
8115.761,-0.6703,0.4879,-0.039,0.0342,0.3162,0.9481
8115.777,-0.6697,0.4878,-0.039,0.0351,0.3153,0.9483
8115.794,-0.6692,0.4879,-0.0389,0.0361,0.3142,0.9487
8115.812,-0.6687,0.488,-0.0389,0.037,0.3141,0.9487
8115.828,-0.6683,0.488,-0.0389,0.038,0.3151,0.9483
8115.845,-0.6678,0.4879,-0.0389,0.0389,0.3151,0.9483
8115.861,-0.6674,0.488,-0.0388,0.0398,0.3153,0.9482
8115.878,-0.6669,0.4879,-0.0386,0.0406,0.3159,0.9479
8115.896,-0.6665,0.4879,-0.0387,0.0415,0.3155,0.948
8115.912,-0.6661,0.488,-0.0386,0.0424,0.3151,0.9481
8115.928,-0.6657,0.4881,-0.0387,0.0431,0.3156,0.9479
8115.945,-0.6654,0.488,-0.0386,0.0436,0.3161,0.9477
8115.961,-0.6651,0.488,-0.0387,0.0439,0.3157,0.9478
8115.978,-0.6646,0.4881,-0.0386,0.0442,0.3156,0.9479
8115.995,-0.6643,0.4881,-0.0387,0.0448,0.3157,0.9478
8116.012,-0.664,0.4881,-0.0387,0.0452,0.3157,0.9478
8116.028,-0.6638,0.4881,-0.0388,0.0456,0.3161,0.9476
8116.045,-0.6636,0.4882,-0.0389,0.0459,0.3164,0.9475
8116.062,-0.6635,0.4882,-0.0391,0.0459,0.3164,0.9475
8116.078,-0.6634,0.4882,-0.0392,0.0454,0.3163,0.9476
8116.095,-0.6633,0.4884,-0.0393,0.0448,0.3163,0.9476
8116.111,-0.6632,0.4885,-0.0394,0.0441,0.3169,0.9474
8116.128,-0.6631,0.4886,-0.0396,0.043,0.3175,0.9473
8116.145,-0.663,0.4887,-0.0397,0.0417,0.3185,0.947
8116.163,-0.6628,0.4888,-0.0398,0.0409,0.3196,0.9467
8116.179,-0.6627,0.4889,-0.04,0.0401,0.3199,0.9466
8116.195,-0.6627,0.489,-0.0401,0.0393,0.3209,0.9463
8116.21,-0.6626,0.4892,-0.0401,0.0384,0.3224,0.9458
8116.226,-0.6625,0.4892,-0.0402,0.0375,0.3236,0.9455
8116.244,-0.6624,0.4893,-0.0402,0.0362,0.3241,0.9453
8116.261,-0.6622,0.4894,-0.0402,0.0353,0.3253,0.9449
8116.277,-0.6621,0.4895,-0.0402,0.0345,0.3256,0.9449
8116.293,-0.6619,0.4896,-0.0402,0.0338,0.3256,0.9449
8116.309,-0.6617,0.4897,-0.0404,0.0329,0.3258,0.9449
8116.326,-0.6614,0.4899,-0.0404,0.0329,0.3258,0.9449
8116.343,-0.6612,0.4901,-0.0404,0.033,0.3263,0.9447
8116.36,-0.661,0.49,-0.0404,0.0335,0.3264,0.9446
8116.378,-0.6609,0.4901,-0.0407,0.0335,0.3244,0.9453
8116.394,-0.6606,0.4907,-0.0407,0.0329,0.3244,0.9453
8116.411,-0.6601,0.4914,-0.0408,0.0325,0.3261,0.9448
8116.428,-0.6596,0.4915,-0.0408,0.033,0.327,0.9445
8116.444,-0.6591,0.4916,-0.0408,0.0341,0.3269,0.9444
8116.461,-0.6588,0.4918,-0.0411,0.0351,0.3261,0.9447
8116.479,-0.6585,0.4922,-0.0412,0.0357,0.3264,0.9445
8116.495,-0.6582,0.4923,-0.0412,0.0356,0.3286,0.9438
8116.511,-0.6577,0.4923,-0.0412,0.035,0.3297,0.9435
8116.527,-0.6572,0.4923,-0.0413,0.0347,0.3304,0.9432
8116.545,-0.6567,0.4924,-0.0412,0.0353,0.3319,0.9427
8116.561,-0.6563,0.4923,-0.0411,0.0364,0.3329,0.9422
8116.578,-0.656,0.4922,-0.0411,0.0374,0.333,0.9422
8116.594,-0.6557,0.4923,-0.041,0.0382,0.3334,0.942
8116.611,-0.6553,0.4923,-0.0409,0.039,0.3344,0.9416
8116.627,-0.655,0.4923,-0.0408,0.0403,0.3344,0.9416
8116.645,-0.6547,0.4923,-0.0407,0.0416,0.3336,0.9418
8116.661,-0.6545,0.4923,-0.0405,0.0424,0.3329,0.942
8116.678,-0.6542,0.4925,-0.0404,0.0427,0.3327,0.9421
8116.694,-0.654,0.4925,-0.0402,0.043,0.3333,0.9418
8116.713,-0.6538,0.4925,-0.04,0.0432,0.3335,0.9418
8116.728,-0.6536,0.4924,-0.0398,0.043,0.3332,0.9419
8116.744,-0.6534,0.4925,-0.0396,0.0427,0.3332,0.9419
8116.762,-0.6531,0.4924,-0.0393,0.0424,0.3339,0.9417
8116.778,-0.6529,0.4924,-0.039,0.0423,0.3342,0.9416
8116.794,-0.6527,0.4924,-0.0389,0.0427,0.3338,0.9417
8116.811,-0.6526,0.4924,-0.0386,0.0435,0.3338,0.9417
8116.828,-0.6524,0.4923,-0.0384,0.0442,0.3346,0.9413
8116.845,-0.6524,0.4922,-0.0382,0.0447,0.3353,0.941
8116.863,-0.6522,0.4921,-0.0379,0.0453,0.3353,0.941
8116.881,-0.6521,0.492,-0.0377,0.046,0.3344,0.9413
8116.897,-0.6521,0.492,-0.0375,0.0468,0.3336,0.9416
8116.914,-0.6521,0.4919,-0.0375,0.0474,0.3334,0.9416
8116.929,-0.6521,0.4918,-0.0373,0.0477,0.3334,0.9416
8116.947,-0.6521,0.4918,-0.0373,0.0479,0.3328,0.9418
8116.965,-0.6522,0.4917,-0.0371,0.0477,0.3323,0.942
8116.979,-0.6523,0.4915,-0.0371,0.0476,0.3317,0.9422
8116.994,-0.6524,0.4915,-0.0371,0.0471,0.3314,0.9423
8117.01,-0.6525,0.4915,-0.0371,0.0469,0.3314,0.9423
8117.026,-0.6526,0.4914,-0.0372,0.0465,0.3314,0.9423
8117.042,-0.6528,0.4914,-0.0371,0.0461,0.3315,0.9423
8117.06,-0.653,0.4913,-0.0372,0.0457,0.3317,0.9423
8117.077,-0.6532,0.4914,-0.0372,0.0453,0.3322,0.9421
8117.094,-0.6535,0.4914,-0.0372,0.0449,0.3324,0.9421
8117.111,-0.6538,0.4915,-0.0374,0.0438,0.3327,0.942
8117.127,-0.6542,0.4916,-0.0375,0.0417,0.3339,0.9417
8117.145,-0.6547,0.4916,-0.0376,0.0388,0.3348,0.9415
8117.161,-0.6552,0.4915,-0.0376,0.0353,0.335,0.9415
8117.178,-0.6558,0.4917,-0.0379,0.0313,0.3353,0.9416
8117.195,-0.6565,0.4918,-0.0381,0.0261,0.336,0.9415
8117.211,-0.6573,0.492,-0.0383,0.0195,0.3377,0.9411
8117.228,-0.6582,0.4919,-0.0384,0.012,0.3396,0.9405
8117.245,-0.659,0.4919,-0.0385,0.0035,0.3405,0.9402
8117.261,-0.6599,0.4922,-0.0386,-0.0053,0.3418,0.9398
8117.278,-0.6608,0.4924,-0.0388,-0.014,0.3431,0.9392
8117.294,-0.6618,0.4924,-0.0389,-0.0227,0.344,0.9387
8117.311,-0.6628,0.4924,-0.0391,-0.0318,0.3432,0.9387
8117.328,-0.6637,0.4926,-0.0394,-0.0414,0.3437,0.9382
8117.346,-0.6645,0.4927,-0.0395,-0.0503,0.3449,0.9373
8117.363,-0.6652,0.4927,-0.0398,-0.0581,0.3453,0.9367
8117.395,-0.6659,0.4928,-0.04,-0.0634,0.3454,0.9363
8117.414,-0.6674,0.4929,-0.0406,-0.0765,0.3459,0.9351
8117.429,-0.6681,0.493,-0.041,-0.0823,0.3462,0.9345
8117.447,-0.6686,0.4931,-0.0414,-0.0863,0.3472,0.9338
8117.461,-0.6691,0.4932,-0.0417,-0.0902,0.3477,0.9333
8117.478,-0.6697,0.4933,-0.0421,-0.0933,0.3484,0.9327
8117.494,-0.6702,0.4933,-0.0423,-0.096,0.3499,0.9319
8117.512,-0.6708,0.4932,-0.0429,-0.0993,0.3496,0.9316
8117.528,-0.6712,0.4935,-0.0432,-0.1023,0.3498,0.9312
8117.545,-0.6716,0.4936,-0.0435,-0.1045,0.352,0.9302
8117.561,-0.672,0.4934,-0.0439,-0.1062,0.3525,0.9298
8117.579,-0.6724,0.4936,-0.0441,-0.1078,0.3518,0.9299
8117.594,-0.6728,0.4936,-0.0444,-0.1094,0.3524,0.9294
8117.611,-0.6731,0.4936,-0.0448,-0.111,0.3529,0.9291
8117.628,-0.6734,0.4937,-0.045,-0.1122,0.3537,0.9286
8117.644,-0.6737,0.4936,-0.0453,-0.1133,0.3544,0.9282
8117.662,-0.674,0.4937,-0.0455,-0.1141,0.3545,0.9281
8117.678,-0.6742,0.4937,-0.0456,-0.1149,0.3544,0.928
8117.694,-0.6746,0.4937,-0.0459,-0.1158,0.3543,0.9279
8117.712,-0.6748,0.4937,-0.0461,-0.1169,0.3541,0.9279
8117.728,-0.6752,0.4938,-0.0463,-0.1183,0.3538,0.9278
8117.744,-0.6755,0.4939,-0.0464,-0.1194,0.3545,0.9274
8117.761,-0.6758,0.4939,-0.0466,-0.1206,0.3558,0.9268
8117.778,-0.6761,0.4939,-0.0467,-0.1217,0.3562,0.9264
8117.794,-0.6765,0.4939,-0.0467,-0.123,0.356,0.9264
8117.812,-0.6768,0.4939,-0.0468,-0.1245,0.3557,0.9263
8117.828,-0.6771,0.4939,-0.0469,-0.1262,0.3557,0.926
8117.846,-0.6774,0.4939,-0.0469,-0.1281,0.3557,0.9258
8117.863,-0.6778,0.4939,-0.0469,-0.1301,0.3558,0.9255
8117.88,-0.678,0.4939,-0.0469,-0.1323,0.3559,0.9251
8117.897,-0.6784,0.4939,-0.0468,-0.1345,0.3557,0.9249
8117.911,-0.6786,0.4939,-0.0469,-0.1366,0.3554,0.9247
8117.928,-0.6791,0.494,-0.0469,-0.1389,0.3553,0.9244
8117.944,-0.6794,0.4939,-0.0469,-0.1418,0.3553,0.9239
8117.961,-0.6798,0.494,-0.0469,-0.1448,0.3552,0.9235
8117.978,-0.68,0.4939,-0.0468,-0.1477,0.3555,0.923
8117.995,-0.6804,0.4938,-0.0468,-0.1504,0.3551,0.9226
8118.011,-0.6807,0.4939,-0.0468,-0.1534,0.3548,0.9223
8118.028,-0.6809,0.494,-0.0467,-0.1562,0.3555,0.9215
8118.044,-0.6811,0.4939,-0.0466,-0.1585,0.3559,0.921
8118.061,-0.6813,0.4938,-0.0466,-0.1603,0.3546,0.9212
8118.078,-0.6816,0.4937,-0.0466,-0.162,0.3539,0.9212
8118.096,-0.6819,0.4936,-0.0466,-0.164,0.3528,0.9212
8118.113,-0.682,0.4937,-0.0467,-0.1663,0.3521,0.9211
8118.128,-0.6821,0.4936,-0.0466,-0.1674,0.3519,0.9209
8118.16,-0.6824,0.4936,-0.0467,-0.1693,0.3504,0.9212
8118.178,-0.6825,0.4936,-0.0466,-0.1702,0.3509,0.9208
8118.194,-0.6826,0.4935,-0.0467,-0.1714,0.3509,0.9206
8118.211,-0.6826,0.4934,-0.0467,-0.172,0.3504,0.9207
8118.228,-0.6826,0.4935,-0.0467,-0.1722,0.3503,0.9207
8118.245,-0.6827,0.4936,-0.0468,-0.1723,0.3503,0.9206
8118.261,-0.6828,0.4935,-0.0468,-0.1724,0.3505,0.9206
8118.277,-0.6828,0.4935,-0.0469,-0.1729,0.3499,0.9207
8118.296,-0.6829,0.4936,-0.0468,-0.173,0.3504,0.9205
8118.314,-0.6829,0.4936,-0.0468,-0.173,0.3513,0.9201
8118.328,-0.6828,0.4935,-0.0469,-0.1728,0.3512,0.9202
8118.343,-0.6828,0.4936,-0.0469,-0.1726,0.3513,0.9202
8118.36,-0.683,0.4938,-0.0468,-0.1723,0.3521,0.9199
8118.378,-0.683,0.4937,-0.0467,-0.1723,0.3528,0.9197
8118.394,-0.683,0.4935,-0.0466,-0.1724,0.3528,0.9197
8118.41,-0.683,0.4934,-0.0466,-0.1723,0.3522,0.9199
8118.426,-0.683,0.4934,-0.0464,-0.1723,0.3512,0.9203
8118.443,-0.683,0.4934,-0.0463,-0.1722,0.3505,0.9206
8118.459,-0.6831,0.4934,-0.0463,-0.1722,0.3499,0.9208
8118.477,-0.6831,0.4933,-0.0462,-0.1723,0.3491,0.9211
8118.493,-0.6832,0.4932,-0.0461,-0.1724,0.3486,0.9213
8118.51,-0.6832,0.4931,-0.046,-0.1723,0.3477,0.9216
8118.527,-0.6833,0.493,-0.046,-0.1723,0.347,0.9219
8118.544,-0.6834,0.4931,-0.046,-0.1727,0.3466,0.922
8118.562,-0.6835,0.4932,-0.046,-0.1731,0.3467,0.9218
8118.578,-0.6835,0.4932,-0.0459,-0.1733,0.347,0.9217
8118.594,-0.6835,0.4931,-0.0459,-0.1733,0.3473,0.9216
8118.611,-0.6836,0.4931,-0.0459,-0.1732,0.347,0.9217
8118.628,-0.6837,0.4931,-0.0459,-0.1734,0.347,0.9217
8118.645,-0.6837,0.4932,-0.0459,-0.1735,0.3471,0.9216
8118.661,-0.6837,0.4931,-0.0459,-0.1737,0.3471,0.9216
8118.677,-0.6837,0.4932,-0.0459,-0.1736,0.3472,0.9216
8118.694,-0.6837,0.4932,-0.0459,-0.1733,0.3471,0.9217
8118.712,-0.6837,0.4932,-0.0459,-0.1729,0.3473,0.9217
8118.728,-0.6838,0.4933,-0.0459,-0.1726,0.3478,0.9215
8118.745,-0.6838,0.4933,-0.046,-0.1724,0.3481,0.9215
8118.761,-0.6839,0.4932,-0.0459,-0.1723,0.3482,0.9214
8118.778,-0.684,0.4931,-0.0458,-0.1724,0.3485,0.9213
8118.794,-0.684,0.4931,-0.0458,-0.1726,0.3477,0.9216
8118.811,-0.6841,0.4931,-0.0458,-0.1726,0.3478,0.9216
8118.828,-0.6841,0.4931,-0.0458,-0.1723,0.3473,0.9218
8118.844,-0.6843,0.4931,-0.0458,-0.1723,0.3457,0.9224
8118.861,-0.6845,0.4932,-0.0458,-0.1725,0.346,0.9222
8118.878,-0.6846,0.4931,-0.0458,-0.1729,0.3465,0.922
8118.896,-0.6846,0.493,-0.0458,-0.1734,0.3458,0.9221
8118.91,-0.6848,0.493,-0.0457,-0.1735,0.3454,0.9223
8118.927,-0.6849,0.493,-0.0459,-0.1736,0.3451,0.9224
8118.943,-0.6851,0.493,-0.0459,-0.1739,0.3448,0.9224
8118.959,-0.6853,0.4929,-0.0459,-0.1743,0.3448,0.9224
8118.977,-0.6853,0.4929,-0.0459,-0.1751,0.3446,0.9223
8118.993,-0.6854,0.493,-0.046,-0.1756,0.3446,0.9222
8119.01,-0.6854,0.4931,-0.0459,-0.1756,0.3449,0.9221
8119.027,-0.6855,0.4932,-0.0459,-0.1754,0.3448,0.9222
8119.043,-0.6857,0.4931,-0.0459,-0.1754,0.3446,0.9222
8119.06,-0.6858,0.493,-0.0459,-0.1758,0.3444,0.9222
8119.077,-0.6859,0.493,-0.0459,-0.1767,0.3441,0.9222
8119.094,-0.6859,0.4931,-0.0458,-0.177,0.3449,0.9218
8119.11,-0.686,0.493,-0.0457,-0.177,0.345,0.9218
8119.126,-0.6861,0.4929,-0.0457,-0.1771,0.3438,0.9222
8119.144,-0.6863,0.4929,-0.0458,-0.1772,0.3431,0.9224
8119.161,-0.6864,0.4929,-0.0458,-0.1776,0.3431,0.9224
8119.177,-0.6865,0.4928,-0.0458,-0.178,0.3427,0.9224
8119.194,-0.6866,0.4929,-0.0458,-0.1783,0.3424,0.9225
8119.21,-0.6867,0.4928,-0.0458,-0.1786,0.3424,0.9224
8119.227,-0.6868,0.4928,-0.0458,-0.1789,0.3424,0.9224
8119.244,-0.6869,0.4928,-0.0458,-0.1792,0.3423,0.9223
8119.26,-0.687,0.4928,-0.0458,-0.1797,0.3423,0.9222
8119.276,-0.6871,0.4928,-0.0458,-0.1803,0.3423,0.9221
8119.293,-0.6873,0.4928,-0.0458,-0.1807,0.342,0.9221
8119.311,-0.6874,0.4928,-0.0458,-0.1808,0.3422,0.9221
8119.328,-0.6876,0.4928,-0.0459,-0.1811,0.3421,0.9221
8119.345,-0.6878,0.4927,-0.0459,-0.1816,0.342,0.922
8119.361,-0.688,0.4927,-0.0459,-0.1825,0.3414,0.922
8119.378,-0.6882,0.4927,-0.046,-0.1835,0.3411,0.9219
8119.395,-0.6885,0.4925,-0.046,-0.1848,0.3403,0.922
8119.411,-0.6887,0.4925,-0.0461,-0.1862,0.3391,0.9221
8119.427,-0.689,0.4924,-0.046,-0.188,0.3382,0.9221
8119.444,-0.6893,0.4922,-0.0461,-0.1898,0.3369,0.9222
8119.461,-0.6897,0.4921,-0.0461,-0.1918,0.335,0.9225
8119.477,-0.6902,0.492,-0.0461,-0.1941,0.3326,0.9229
8119.495,-0.6907,0.4918,-0.046,-0.1971,0.3301,0.9231
8119.511,-0.6911,0.4915,-0.0459,-0.2003,0.3266,0.9237
8119.527,-0.6914,0.4913,-0.0457,-0.2036,0.3223,0.9245
8119.544,-0.6918,0.4911,-0.0454,-0.2068,0.3178,0.9253
8119.561,-0.6922,0.4909,-0.0452,-0.2096,0.3131,0.9263
8119.579,-0.6926,0.4903,-0.045,-0.2124,0.3077,0.9275
8119.594,-0.693,0.4898,-0.0448,-0.2151,0.3009,0.9291
8119.611,-0.6933,0.4896,-0.0446,-0.2177,0.2945,0.9305
8119.628,-0.6937,0.4893,-0.0444,-0.2199,0.2903,0.9313
8119.645,-0.694,0.4889,-0.0443,-0.2219,0.2867,0.932
8119.661,-0.6944,0.4889,-0.044,-0.2233,0.2837,0.9326
8119.678,-0.6947,0.4889,-0.0437,-0.2244,0.2829,0.9325
8119.695,-0.695,0.4886,-0.0434,-0.225,0.2821,0.9326
8119.71,-0.6953,0.4883,-0.0432,-0.2256,0.2799,0.9332
8119.727,-0.6956,0.4883,-0.043,-0.2257,0.2785,0.9335
8119.744,-0.6959,0.4881,-0.0429,-0.2259,0.279,0.9333
8119.762,-0.6961,0.488,-0.0428,-0.2264,0.2783,0.9334
8119.779,-0.6962,0.4881,-0.0426,-0.2265,0.2778,0.9335
8119.795,-0.6964,0.4881,-0.0424,-0.2263,0.2782,0.9335
8119.812,-0.6965,0.488,-0.0424,-0.2264,0.2783,0.9334
8119.828,-0.6966,0.488,-0.0423,-0.2265,0.2787,0.9333
8119.845,-0.6967,0.4881,-0.0422,-0.2269,0.2798,0.9329
8119.862,-0.6967,0.4881,-0.042,-0.2272,0.2807,0.9325
8119.878,-0.6967,0.4881,-0.0419,-0.2273,0.2811,0.9324
8119.896,-0.6967,0.4881,-0.0418,-0.2276,0.2812,0.9323
8119.913,-0.6967,0.4882,-0.0419,-0.2277,0.2826,0.9318
8119.945,-0.6969,0.4882,-0.0419,-0.2271,0.2837,0.9316
8119.965,-0.6972,0.4878,-0.0419,-0.2265,0.2851,0.9313
8119.983,-0.6976,0.4878,-0.0421,-0.2263,0.2866,0.9309
8120,-0.6978,0.4883,-0.0422,-0.2268,0.2872,0.9306
8120.015,-0.6981,0.4884,-0.0423,-0.2277,0.2888,0.9299
8120.028,-0.6984,0.4884,-0.0424,-0.2284,0.2898,0.9294
8120.044,-0.6986,0.4883,-0.0424,-0.2294,0.2895,0.9293
8120.06,-0.6988,0.4883,-0.0426,-0.2302,0.2894,0.9291
8120.077,-0.699,0.4884,-0.0427,-0.2312,0.2892,0.9289
8120.094,-0.6991,0.4886,-0.0429,-0.2326,0.2896,0.9285
8120.111,-0.6992,0.4886,-0.043,-0.2337,0.2903,0.928
8120.126,-0.6993,0.4886,-0.0431,-0.2348,0.291,0.9275
8120.144,-0.6994,0.4885,-0.0432,-0.2358,0.2909,0.9272
8120.16,-0.6994,0.4885,-0.0433,-0.2366,0.2904,0.9272
8120.177,-0.6995,0.4887,-0.0435,-0.2371,0.2909,0.9269
8120.194,-0.6996,0.4887,-0.0437,-0.2377,0.2915,0.9266
8120.211,-0.6998,0.4887,-0.0438,-0.2384,0.2924,0.9261
