t,ox,oy,oz,dx,dy,dz
5.743,0.0426,0.0057,-0.0383,0.0985,0.059,0.9934
5.759,0.0424,0.0045,-0.0383,0.0979,0.0534,0.9938
5.775,0.0423,0.0052,-0.0381,0.0977,0.0486,0.994
5.792,0.0422,0.0056,-0.038,0.0982,0.0491,0.994
5.809,0.0419,0.0053,-0.0379,0.0987,0.0463,0.994
5.826,0.0417,0.0045,-0.038,0.0979,0.0434,0.9942
5.844,0.0415,0.0034,-0.038,0.097,0.0405,0.9945
5.859,0.0415,0.0046,-0.0377,0.0967,0.0387,0.9946
5.876,0.0413,0.0051,-0.0376,0.0974,0.0416,0.9944
5.893,0.041,0.0047,-0.0375,0.0982,0.0429,0.9942
5.909,0.0407,0.0044,-0.0374,0.0985,0.0423,0.9942
5.924,0.0404,0.0039,-0.0374,0.0979,0.0408,0.9944
5.94,0.0402,0.0037,-0.0375,0.0968,0.0388,0.9945
5.958,0.0401,0.004,-0.0374,0.0957,0.038,0.9947
5.974,0.0401,0.0038,-0.0373,0.0952,0.0388,0.9947
5.991,0.0401,0.0038,-0.037,0.0957,0.0394,0.9946
6.008,0.04,0.0039,-0.0367,0.0966,0.0413,0.9945
6.025,0.0398,0.0037,-0.0366,0.0973,0.042,0.9944
6.043,0.0395,0.0034,-0.0365,0.0981,0.0411,0.9943
6.059,0.0392,0.0031,-0.0363,0.098,0.0402,0.9944
6.075,0.0389,0.003,-0.0361,0.0968,0.0389,0.9945
6.091,0.0386,0.003,-0.036,0.095,0.0375,0.9948
6.108,0.0384,0.0029,-0.0358,0.0933,0.0364,0.995
6.124,0.0381,0.0026,-0.0357,0.0913,0.0345,0.9952
6.141,0.0379,0.0023,-0.0355,0.0895,0.033,0.9954
6.158,0.0376,0.0022,-0.0353,0.0876,0.0316,0.9957
6.174,0.0373,0.0021,-0.0353,0.0858,0.031,0.9958
6.191,0.037,0.002,-0.0351,0.0844,0.0304,0.996
6.208,0.0366,0.0018,-0.0352,0.0829,0.0303,0.9961
6.224,0.0362,0.0014,-0.0351,0.0817,0.0299,0.9962
6.241,0.0358,0.0014,-0.035,0.0808,0.0294,0.9963
6.259,0.0353,0.0015,-0.0351,0.0801,0.0293,0.9964
6.275,0.0348,0.0014,-0.0349,0.0792,0.0289,0.9964
6.292,0.0343,0.0012,-0.0349,0.078,0.0283,0.9966
6.308,0.0338,0.0013,-0.0348,0.0763,0.0281,0.9967
6.325,0.0334,0.0013,-0.0347,0.0741,0.0282,0.9969
6.341,0.033,0.0014,-0.0345,0.0721,0.0292,0.997
6.358,0.0324,0.0013,-0.0344,0.0695,0.0302,0.9971
6.374,0.0319,0.0013,-0.034,0.0672,0.0318,0.9972
6.391,0.0314,0.0011,-0.0338,0.0646,0.0327,0.9974
6.408,0.0309,0.0009,-0.0335,0.0626,0.033,0.9975
6.425,0.0303,0.0007,-0.0332,0.0604,0.0332,0.9976
6.441,0.0297,0.0005,-0.0328,0.0581,0.0333,0.9978
6.461,0.0292,0.0004,-0.0324,0.0554,0.0327,0.9979
6.476,0.0286,0.0001,-0.0322,0.0529,0.0321,0.9981
6.492,0.028,-0.0001,-0.0317,0.0503,0.0308,0.9983
6.508,0.0274,-0.0003,-0.0315,0.0473,0.0297,0.9984
6.525,0.0269,-0.0005,-0.0311,0.0444,0.029,0.9986
6.541,0.0263,-0.0007,-0.0308,0.0412,0.0283,0.9987
6.558,0.0258,-0.0009,-0.0303,0.0381,0.0275,0.9989
6.574,0.0254,-0.0014,-0.03,0.0352,0.0266,0.999
6.591,0.0249,-0.0017,-0.0297,0.0324,0.0246,0.9992
6.607,0.0244,-0.002,-0.0294,0.0302,0.023,0.9993
6.624,0.024,-0.0024,-0.0291,0.0281,0.0209,0.9994
6.64,0.0236,-0.0025,-0.0288,0.0261,0.0188,0.9995
6.658,0.0232,-0.0028,-0.0285,0.0243,0.0176,0.9995
6.675,0.0229,-0.0028,-0.0283,0.0227,0.0162,0.9996
6.692,0.0225,-0.0029,-0.028,0.0216,0.0144,0.9997
6.709,0.0219,-0.0032,-0.028,0.0195,0.0123,0.9997
6.726,0.0215,-0.0036,-0.0279,0.0165,0.0095,0.9998
6.742,0.0212,-0.0038,-0.0277,0.014,0.0066,0.9999
6.76,0.0208,-0.004,-0.0277,0.0117,0.0038,0.9999
6.776,0.0203,-0.004,-0.0276,0.0093,0.0017,1
6.792,0.0199,-0.0043,-0.0275,0.0065,0.0003,1
6.808,0.0196,-0.0044,-0.0274,0.0039,-0.0009,1
6.825,0.0192,-0.0045,-0.0275,0.0016,-0.0018,1
6.842,0.0189,-0.0046,-0.0274,-0.0003,-0.0026,1
6.858,0.0186,-0.0048,-0.0275,-0.0019,-0.0029,1
6.893,0.0183,-0.0048,-0.0274,-0.003,-0.0019,1
6.909,0.0178,-0.005,-0.0274,-0.0063,-0.0027,1
6.925,0.0176,-0.0053,-0.0275,-0.0076,-0.0034,1
6.941,0.0174,-0.0052,-0.0275,-0.0083,-0.0044,1
6.959,0.0172,-0.0053,-0.0276,-0.0088,-0.005,0.9999
6.976,0.017,-0.0054,-0.0277,-0.0092,-0.0055,0.9999
6.993,0.0168,-0.0054,-0.0277,-0.0096,-0.0062,0.9999
7.01,0.0166,-0.0055,-0.0278,-0.0104,-0.007,0.9999
7.026,0.0165,-0.0057,-0.0279,-0.0113,-0.0074,0.9999
7.043,0.0166,-0.0055,-0.0281,-0.0125,-0.0069,0.9999
7.06,0.0166,-0.0055,-0.0279,-0.0102,-0.0065,0.9999
7.077,0.0167,-0.0058,-0.0285,-0.0109,-0.0067,0.9999
7.092,0.0168,-0.0052,-0.0278,-0.0084,-0.0056,0.9999
7.107,0.0168,-0.0049,-0.0284,-0.0086,-0.002,1
7.124,0.0169,-0.005,-0.0281,-0.0052,-0.0003,1
7.141,0.0173,-0.0049,-0.0282,-0.0061,0.0049,1
7.157,0.0175,-0.0045,-0.0281,-0.0029,0.0079,1
7.174,0.0176,-0.0049,-0.0283,-0.0023,0.0091,1
7.191,0.0178,-0.0047,-0.0282,0.0002,0.0098,1
7.207,0.0179,-0.0047,-0.0283,0.0014,0.0104,0.9999
7.224,0.018,-0.0045,-0.0283,0.0033,0.0116,0.9999
7.241,0.0181,-0.0044,-0.0283,0.0043,0.0128,0.9999
7.258,0.0182,-0.0046,-0.0282,0.0059,0.0137,0.9999
7.275,0.0183,-0.0047,-0.0282,0.007,0.0136,0.9999
7.292,0.0183,-0.0048,-0.0281,0.0083,0.0133,0.9999
7.308,0.0182,-0.0044,-0.028,0.0091,0.0143,0.9999
7.325,0.0183,-0.0043,-0.028,0.0094,0.0155,0.9998
7.341,0.0183,-0.0043,-0.0276,0.0103,0.0162,0.9998
7.358,0.0183,-0.0048,-0.0276,0.0109,0.0164,0.9998
7.374,0.0182,-0.0051,-0.0274,0.0114,0.0154,0.9998
7.391,0.018,-0.0049,-0.0273,0.0109,0.014,0.9998
7.408,0.0179,-0.0049,-0.027,0.0104,0.0134,0.9999
7.425,0.0175,-0.0053,-0.0269,0.0095,0.0119,0.9999
7.442,0.017,-0.0057,-0.0268,0.0073,0.0099,0.9999
7.459,0.0164,-0.006,-0.0266,0.0037,0.0071,1
7.476,0.0158,-0.0058,-0.0264,-0.0018,0.0051,1
7.492,0.0152,-0.0059,-0.0261,-0.0062,0.0041,1
7.508,0.0145,-0.0063,-0.0258,-0.0122,0.0024,0.9999
7.525,0.0138,-0.0065,-0.0256,-0.0187,0.0003,0.9998
7.541,0.0134,-0.0068,-0.0254,-0.0251,-0.002,0.9997
7.558,0.0131,-0.0068,-0.025,-0.0298,-0.004,0.9995
7.575,0.0127,-0.0066,-0.0247,-0.0332,-0.0049,0.9994
7.591,0.0122,-0.0067,-0.0245,-0.0364,-0.0048,0.9993
7.609,0.0119,-0.0071,-0.0242,-0.0398,-0.005,0.9992
7.626,0.0117,-0.0073,-0.0239,-0.0424,-0.0059,0.9991
7.642,0.0115,-0.0076,-0.0237,-0.0433,-0.0077,0.999
7.659,0.0113,-0.0077,-0.0236,-0.0443,-0.0091,0.999
7.676,0.0111,-0.0077,-0.0231,-0.0449,-0.01,0.9989
7.692,0.0109,-0.0078,-0.0231,-0.0462,-0.0105,0.9989
7.71,0.0108,-0.008,-0.0228,-0.0467,-0.011,0.9988
7.729,0.0108,-0.0082,-0.0227,-0.0471,-0.0124,0.9988
7.746,0.0108,-0.0083,-0.0225,-0.0469,-0.0141,0.9988
7.758,0.0108,-0.0084,-0.0224,-0.0468,-0.016,0.9988
7.774,0.0108,-0.0087,-0.0224,-0.0462,-0.0182,0.9988
7.791,0.0108,-0.0088,-0.0223,-0.0454,-0.0205,0.9988
7.808,0.0107,-0.0089,-0.0223,-0.045,-0.0221,0.9987
7.824,0.0108,-0.0089,-0.0222,-0.0444,-0.0232,0.9987
7.842,0.0107,-0.0089,-0.0223,-0.0439,-0.0236,0.9988
7.859,0.0106,-0.0088,-0.0223,-0.0438,-0.0235,0.9988
7.876,0.0105,-0.009,-0.0222,-0.044,-0.0238,0.9987
7.892,0.0105,-0.009,-0.0223,-0.0445,-0.024,0.9987
7.908,0.0104,-0.0092,-0.0224,-0.0448,-0.0246,0.9987
7.924,0.0103,-0.0094,-0.0224,-0.0453,-0.0249,0.9987
7.942,0.0103,-0.0094,-0.0224,-0.0465,-0.0248,0.9986
7.959,0.0103,-0.0093,-0.0225,-0.0481,-0.0247,0.9985
7.976,0.0103,-0.0092,-0.0226,-0.0491,-0.0252,0.9985
7.993,0.0102,-0.0093,-0.0227,-0.0503,-0.0262,0.9984
8.009,0.0101,-0.0093,-0.0228,-0.0517,-0.0264,0.9983
8.025,0.0101,-0.0094,-0.0229,-0.0533,-0.0264,0.9982
8.041,0.0102,-0.0095,-0.023,-0.0546,-0.0263,0.9982
8.058,0.0103,-0.0096,-0.0231,-0.0558,-0.0266,0.9981
8.074,0.0105,-0.0097,-0.0233,-0.0566,-0.0275,0.998
8.091,0.0105,-0.0097,-0.0235,-0.0569,-0.0287,0.998
8.108,0.0106,-0.0098,-0.0236,-0.0571,-0.0296,0.9979
8.126,0.0107,-0.0096,-0.0237,-0.057,-0.0302,0.9979
8.142,0.0108,-0.0097,-0.0238,-0.0568,-0.0302,0.9979
8.159,0.0109,-0.0097,-0.0239,-0.0565,-0.0306,0.9979
8.176,0.011,-0.0097,-0.0241,-0.0564,-0.0306,0.9979
8.193,0.0111,-0.0097,-0.0243,-0.0562,-0.0307,0.9979
8.209,0.0111,-0.0098,-0.0244,-0.056,-0.0307,0.998
8.226,0.0112,-0.0099,-0.0245,-0.0561,-0.0308,0.998
8.243,0.0113,-0.0099,-0.0246,-0.0563,-0.0308,0.9979
8.259,0.0113,-0.01,-0.0247,-0.0566,-0.0308,0.9979
8.276,0.0114,-0.0099,-0.0247,-0.0567,-0.0309,0.9979
8.292,0.0115,-0.0102,-0.0248,-0.0569,-0.0306,0.9979
8.311,0.0115,-0.0103,-0.0248,-0.0575,-0.0304,0.9979
8.326,0.0116,-0.0103,-0.0248,-0.0583,-0.0302,0.9978
8.342,0.0117,-0.0104,-0.0247,-0.0587,-0.0302,0.9978
8.358,0.0117,-0.0106,-0.0247,-0.0588,-0.0306,0.9978
8.374,0.0118,-0.011,-0.0247,-0.0589,-0.0313,0.9978
8.392,0.0119,-0.011,-0.0246,-0.0597,-0.0318,0.9977
8.408,0.012,-0.011,-0.0245,-0.0603,-0.0318,0.9977
8.424,0.0121,-0.0109,-0.0243,-0.0607,-0.0321,0.9976
8.44,0.0123,-0.0111,-0.0242,-0.0608,-0.0323,0.9976
8.457,0.0126,-0.0113,-0.0242,-0.0604,-0.0328,0.9976
8.474,0.0127,-0.011,-0.024,-0.0593,-0.0335,0.9977
8.491,0.0127,-0.0106,-0.0239,-0.0583,-0.033,0.9978
8.508,0.0126,-0.0105,-0.0236,-0.0578,-0.0316,0.9978
8.524,0.0126,-0.0104,-0.0234,-0.058,-0.0295,0.9979
8.542,0.0127,-0.0108,-0.0231,-0.0586,-0.0278,0.9979
8.559,0.0129,-0.0108,-0.0226,-0.0588,-0.0268,0.9979
8.575,0.0129,-0.0104,-0.0222,-0.0587,-0.0259,0.9979
8.592,0.0127,-0.0101,-0.0216,-0.0588,-0.024,0.998
8.608,0.0125,-0.0101,-0.0211,-0.0594,-0.022,0.998
8.625,0.0123,-0.0104,-0.0205,-0.061,-0.0202,0.9979
8.641,0.0121,-0.0104,-0.0201,-0.0639,-0.019,0.9978
8.659,0.0121,-0.0101,-0.0192,-0.066,-0.0182,0.9977
8.675,0.0119,-0.0105,-0.0185,-0.0683,-0.0177,0.9975
8.693,0.0117,-0.0108,-0.0178,-0.0703,-0.0185,0.9974
8.71,0.0114,-0.0109,-0.017,-0.0728,-0.0186,0.9972
8.726,0.0113,-0.0107,-0.0163,-0.0755,-0.018,0.997
8.743,0.0113,-0.011,-0.0153,-0.0769,-0.017,0.9969
8.76,0.0113,-0.0113,-0.0144,-0.0773,-0.0164,0.9969
8.777,0.0111,-0.0113,-0.0136,-0.0775,-0.0161,0.9969
8.793,0.0109,-0.0113,-0.0129,-0.0782,-0.0158,0.9968
8.81,0.0108,-0.0114,-0.012,-0.0784,-0.0155,0.9968
8.827,0.0108,-0.0118,-0.0112,-0.0784,-0.0154,0.9968
8.844,0.0109,-0.0122,-0.0104,-0.0782,-0.0156,0.9968
8.86,0.0109,-0.012,-0.0094,-0.0777,-0.0152,0.9969
8.876,0.0108,-0.0119,-0.0086,-0.0775,-0.0139,0.9969
8.895,0.0107,-0.0119,-0.0078,-0.0776,-0.0125,0.9969
8.909,0.0107,-0.012,-0.007,-0.0778,-0.0114,0.9969
8.925,0.0106,-0.0124,-0.0062,-0.0778,-0.0116,0.9969
8.941,0.0107,-0.0123,-0.0054,-0.0773,-0.0126,0.9969
8.958,0.0107,-0.0122,-0.0045,-0.0762,-0.0132,0.997
8.975,0.0106,-0.0121,-0.0038,-0.0749,-0.0141,0.9971
8.992,0.0105,-0.012,-0.0032,-0.0739,-0.0148,0.9972
9.01,0.0105,-0.0123,-0.0027,-0.0723,-0.0156,0.9973
9.026,0.0105,-0.0127,-0.0023,-0.0707,-0.017,0.9973
9.043,0.0106,-0.0123,-0.0016,-0.0687,-0.0186,0.9975
9.061,0.0106,-0.0124,-0.0014,-0.0672,-0.0195,0.9976
9.075,0.0106,-0.0125,-0.001,-0.0653,-0.0208,0.9977
9.091,0.0106,-0.0127,-0.0009,-0.0639,-0.022,0.9977
9.108,0.0106,-0.0129,-0.0006,-0.0621,-0.0228,0.9978
9.125,0.0106,-0.0129,-0.0004,-0.0607,-0.0226,0.9979
9.141,0.0107,-0.013,-0.0003,-0.0594,-0.0222,0.998
9.158,0.0108,-0.013,-0.0002,-0.0576,-0.0219,0.9981
9.176,0.0108,-0.0134,-0.0002,-0.0557,-0.0224,0.9982
9.192,0.0108,-0.0133,-0.0002,-0.0546,-0.0234,0.9982
9.209,0.0109,-0.0132,-0.0001,-0.0537,-0.0234,0.9983
9.226,0.011,-0.0133,-0.0003,-0.0536,-0.0235,0.9983
9.243,0.011,-0.0132,-0.0003,-0.0532,-0.0238,0.9983
9.259,0.0109,-0.0134,-0.0006,-0.0531,-0.0244,0.9983
9.276,0.0109,-0.0135,-0.0008,-0.0533,-0.0251,0.9983
9.293,0.0109,-0.0133,-0.0011,-0.0544,-0.0253,0.9982
9.309,0.011,-0.013,-0.0012,-0.0546,-0.0245,0.9982
9.326,0.011,-0.013,-0.0014,-0.055,-0.0233,0.9982
9.342,0.011,-0.013,-0.0017,-0.0557,-0.0218,0.9982
9.359,0.0111,-0.013,-0.0019,-0.0561,-0.0207,0.9982
9.376,0.0113,-0.0131,-0.0021,-0.0564,-0.0199,0.9982
9.393,0.0115,-0.0128,-0.0022,-0.0561,-0.0192,0.9982
9.409,0.0117,-0.0128,-0.0023,-0.0557,-0.0185,0.9983
9.426,0.0118,-0.0128,-0.0025,-0.0549,-0.0182,0.9983
9.443,0.012,-0.0128,-0.0027,-0.0543,-0.018,0.9984
9.46,0.0121,-0.0128,-0.0028,-0.0536,-0.0181,0.9984
9.476,0.0123,-0.013,-0.0029,-0.0527,-0.0186,0.9984
9.491,0.0125,-0.0131,-0.0031,-0.052,-0.0192,0.9985
9.508,0.0127,-0.013,-0.0032,-0.0511,-0.0199,0.9985
9.525,0.0128,-0.0129,-0.0033,-0.0506,-0.0198,0.9985
9.542,0.0129,-0.0129,-0.0034,-0.0502,-0.0198,0.9985
9.558,0.0129,-0.0129,-0.0035,-0.0505,-0.0196,0.9985
9.575,0.013,-0.013,-0.0036,-0.051,-0.0194,0.9985
9.59,0.0131,-0.0131,-0.0038,-0.0517,-0.0191,0.9985
9.607,0.0133,-0.013,-0.0037,-0.0522,-0.019,0.9985
9.624,0.0134,-0.013,-0.0038,-0.0528,-0.0187,0.9984
9.641,0.0135,-0.013,-0.0039,-0.0533,-0.0185,0.9984
9.658,0.0136,-0.0129,-0.0039,-0.0536,-0.0181,0.9984
9.674,0.0137,-0.0128,-0.004,-0.0539,-0.0177,0.9984
9.691,0.0138,-0.0128,-0.0039,-0.0539,-0.0173,0.9984
9.709,0.0139,-0.0128,-0.004,-0.0542,-0.0173,0.9984
9.725,0.014,-0.0128,-0.0041,-0.0544,-0.0176,0.9984
9.742,0.0141,-0.0129,-0.0042,-0.0545,-0.018,0.9984
9.76,0.0142,-0.0127,-0.0042,-0.0543,-0.018,0.9984
9.775,0.0143,-0.0127,-0.0042,-0.0544,-0.0176,0.9984
9.793,0.0143,-0.0127,-0.0042,-0.0542,-0.0169,0.9984
9.809,0.0144,-0.0128,-0.0042,-0.0541,-0.0164,0.9984
9.826,0.0145,-0.0129,-0.0042,-0.0544,-0.017,0.9984
9.842,0.0146,-0.0129,-0.0041,-0.0545,-0.0174,0.9984
9.86,0.0147,-0.0128,-0.0042,-0.0544,-0.018,0.9984
9.876,0.0147,-0.0129,-0.0042,-0.0537,-0.0189,0.9984
9.892,0.0147,-0.0129,-0.0042,-0.0535,-0.0196,0.9984
9.909,0.0146,-0.0129,-0.0043,-0.0541,-0.02,0.9983
9.928,0.0146,-0.013,-0.0044,-0.0545,-0.0202,0.9983
9.942,0.0146,-0.013,-0.0043,-0.0547,-0.0206,0.9983
9.958,0.0146,-0.0131,-0.0044,-0.0549,-0.0212,0.9983
9.974,0.0147,-0.0131,-0.0045,-0.0552,-0.0216,0.9982
9.992,0.0146,-0.013,-0.0045,-0.0556,-0.0214,0.9982
10.009,0.0146,-0.013,-0.0045,-0.0561,-0.0211,0.9982
10.024,0.0146,-0.0129,-0.0046,-0.0566,-0.0207,0.9982
10.042,0.0146,-0.0131,-0.0047,-0.0568,-0.0203,0.9982
10.06,0.0147,-0.0129,-0.0048,-0.0569,-0.0203,0.9982
10.077,0.0147,-0.0128,-0.0048,-0.0568,-0.0192,0.9982
10.091,0.0147,-0.0126,-0.0049,-0.0569,-0.0183,0.9982
10.106,0.0147,-0.0126,-0.0049,-0.0566,-0.0171,0.9983
10.124,0.0147,-0.0126,-0.005,-0.0563,-0.0165,0.9983
10.14,0.0147,-0.0126,-0.0051,-0.0561,-0.0164,0.9983
10.158,0.0147,-0.0127,-0.0052,-0.056,-0.0165,0.9983
10.174,0.0147,-0.0126,-0.0053,-0.056,-0.0168,0.9983
10.191,0.0147,-0.0124,-0.0054,-0.0561,-0.0166,0.9983
10.208,0.0146,-0.0124,-0.0055,-0.056,-0.0164,0.9983
10.226,0.0146,-0.0124,-0.0056,-0.0566,-0.0159,0.9983
10.242,0.0145,-0.0123,-0.0056,-0.057,-0.0155,0.9983
10.259,0.0145,-0.0124,-0.0057,-0.0576,-0.0151,0.9982
10.276,0.0145,-0.0124,-0.0057,-0.058,-0.0149,0.9982
10.293,0.0145,-0.0122,-0.0058,-0.0584,-0.0146,0.9982
10.309,0.0145,-0.0123,-0.0059,-0.0587,-0.0144,0.9982
10.326,0.0144,-0.0122,-0.0058,-0.059,-0.0143,0.9982
10.342,0.0144,-0.0123,-0.0059,-0.0596,-0.0145,0.9981
10.36,0.0144,-0.0124,-0.0059,-0.0602,-0.015,0.9981
10.376,0.0143,-0.0123,-0.006,-0.0606,-0.0154,0.998
10.393,0.0143,-0.0124,-0.006,-0.061,-0.0156,0.998
10.409,0.0143,-0.0124,-0.006,-0.0613,-0.0158,0.998
10.426,0.0143,-0.0124,-0.0061,-0.0614,-0.016,0.998
