utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,11723.76,0.0368,-0.0037,-0.0402,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11723.78,0.0368,-0.0037,-0.0402,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11723.79,0.0368,-0.0037,-0.0402,0.9969,-0.073,-0.0308,1769585647942,no_4
,11723.81,0.0368,-0.0036,-0.0402,0.9969,-0.073,-0.0308,1769585647942,no_4
,11723.83,0.0368,-0.0037,-0.0402,0.9969,-0.0729,-0.0308,1769585647942,no_4
,11723.84,0.0368,-0.0037,-0.0402,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11723.86,0.0368,-0.0037,-0.0402,0.9969,-0.0728,-0.0309,1769585647942,no_4
,11723.88,0.0368,-0.0037,-0.0402,0.9969,-0.073,-0.0308,1769585647942,no_4
,11723.9,0.0368,-0.0037,-0.0402,0.9969,-0.0731,-0.0308,1769585647942,no_4
,11723.91,0.0368,-0.0036,-0.0402,0.9969,-0.0729,-0.0308,1769585647942,no_4
,11723.93,0.0368,-0.0037,-0.0402,0.9969,-0.0729,-0.0308,1769585647942,no_4
,11723.95,0.0368,-0.0037,-0.0402,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11723.96,0.0368,-0.0037,-0.0402,0.9969,-0.0729,-0.0307,1769585647942,no_4
,11723.98,0.0368,-0.0037,-0.0401,0.9969,-0.0729,-0.0308,1769585647942,no_4
,11724,0.0368,-0.0037,-0.0401,0.9969,-0.0728,-0.0307,1769585647942,no_4
,11724.01,0.0368,-0.0037,-0.0401,0.9969,-0.0729,-0.0308,1769585647942,no_4
,11724.03,0.0368,-0.0037,-0.0401,0.9969,-0.0729,-0.0308,1769585647942,no_4
,11724.04,0.0368,-0.0037,-0.0401,0.9969,-0.073,-0.0308,1769585647942,no_4
,11724.07,0.0368,-0.0036,-0.0401,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11724.08,0.0368,-0.0037,-0.0401,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11724.1,0.0369,-0.0037,-0.0401,0.9969,-0.0727,-0.0309,1769585647942,no_4
,11724.11,0.0368,-0.0037,-0.0401,0.9969,-0.0728,-0.0308,1769585647942,no_4
,11724.13,0.0368,-0.0037,-0.0401,0.9969,-0.073,-0.0308,1769585647942,no_4
,11724.14,0.0368,-0.0037,-0.0401,0.9969,-0.073,-0.0308,1769585647942,no_4
