utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,7893.754,0.0008,-0.0014,0.0002,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.769,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.786,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.802,0.0008,-0.0014,0.0002,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.819,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.836,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.853,0.0008,-0.0014,0.0001,0.4741,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.871,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.887,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.905,0.0008,-0.0014,0.0001,0.4741,-0.0564,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.922,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8786,1769581817842,20260128T063005Z_66041ea
,7893.937,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.952,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8786,1769581817842,20260128T063005Z_66041ea
,7893.969,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7893.986,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.003,0.0008,-0.0014,0.0001,0.474,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.021,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.037,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8786,1769581817842,20260128T063005Z_66041ea
,7894.054,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.071,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.086,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.103,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.121,0.0008,-0.0014,0.0001,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.136,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.152,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.169,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.186,0.0008,-0.0014,0.0001,0.4741,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.202,0.0008,-0.0014,0.0001,0.474,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.219,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.236,0.0008,-0.0014,0.0001,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.253,0.0008,-0.0014,0.0002,0.4741,-0.0567,0.8786,1769581817842,20260128T063005Z_66041ea
,7894.271,0.0008,-0.0014,0.0001,0.4741,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.287,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.304,0.0008,-0.0014,0.0001,0.474,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.322,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.338,0.0008,-0.0014,0.0002,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.352,0.0009,-0.0014,0.0002,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.368,0.0008,-0.0014,0.0001,0.474,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.385,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.402,0.0008,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.419,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.436,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.453,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.47,0.0009,-0.0014,0.0002,0.4741,-0.0567,0.8786,1769581817842,20260128T063005Z_66041ea
,7894.488,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.505,0.0009,-0.0013,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.522,0.0009,-0.0014,0.0002,0.474,-0.0568,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.537,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.552,0.0009,-0.0014,0.0002,0.4741,-0.0566,0.8786,1769581817842,20260128T063005Z_66041ea
,7894.569,0.0009,-0.0014,0.0002,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.586,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.604,0.0009,-0.0013,0.0002,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.621,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.637,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.653,0.0009,-0.0014,0.0001,0.4741,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.67,0.0009,-0.0014,0.0002,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.688,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.705,0.0009,-0.0014,0.0001,0.474,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.722,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.736,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.752,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.769,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.787,0.0009,-0.0014,0.0001,0.474,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.802,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.819,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.837,0.0008,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.854,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.871,0.0009,-0.0014,0.0002,0.4741,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.888,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.905,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.922,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.938,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.953,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.969,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7894.985,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.002,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.021,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.037,0.0009,-0.0015,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.053,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.071,0.0009,-0.0014,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.087,0.0009,-0.0014,0.0001,0.4739,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.104,0.0009,-0.0014,0.0002,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.122,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.136,0.0009,-0.0014,0.0002,0.4741,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.155,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.17,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.186,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.202,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.22,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.237,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.255,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.271,0.0008,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.287,0.0009,-0.0014,0.0002,0.474,-0.0564,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.305,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.322,0.0009,-0.0014,0.0002,0.4741,-0.0567,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.336,0.0009,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.352,0.0009,-0.0014,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.369,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.386,0.0009,-0.0014,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.402,0.0009,-0.0015,0.0002,0.4741,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.419,0.0009,-0.0015,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.436,0.0009,-0.0015,0.0002,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.453,0.0009,-0.0015,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.469,0.0008,-0.0014,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.486,0.0008,-0.0015,0.0002,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.504,0.0008,-0.0015,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.521,0.0008,-0.0015,0.0001,0.474,-0.0565,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.538,0.0009,-0.0014,0.0001,0.474,-0.0564,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.553,0.0008,-0.0015,0.0001,0.4741,-0.0564,0.8787,1769581817842,20260128T063005Z_66041ea
,7895.569,0.0008,-0.0015,0.0001,0.474,-0.0566,0.8787,1769581817842,20260128T063005Z_66041ea
