utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
1765778329262,4775.585,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.6059,1765778312079,20251215T043848Z_867c488
1765778329278,4775.602,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329298,4775.621,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329316,4775.639,0.5692,-0.0226,0.0692,0.7932,-0.0608,0.606,1765778312079,20251215T043848Z_867c488
1765778329331,4775.654,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.606,1765778312079,20251215T043848Z_867c488
1765778329344,4775.667,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.6059,1765778312079,20251215T043848Z_867c488
1765778329361,4775.684,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329379,4775.702,0.5692,-0.0226,0.0692,0.7931,-0.0607,0.606,1765778312079,20251215T043848Z_867c488
1765778329394,4775.718,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.6059,1765778312079,20251215T043848Z_867c488
1765778329411,4775.735,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.606,1765778312079,20251215T043848Z_867c488
1765778329428,4775.751,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778329447,4775.77,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.6059,1765778312079,20251215T043848Z_867c488
1765778329461,4775.785,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329478,4775.802,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329495,4775.818,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329514,4775.837,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329527,4775.851,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329542,4775.866,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.606,1765778312079,20251215T043848Z_867c488
1765778329562,4775.885,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329577,4775.901,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329594,4775.918,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329612,4775.935,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329629,4775.952,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329647,4775.97,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329662,4775.986,0.5692,-0.0226,0.0692,0.7932,-0.0607,0.6059,1765778312079,20251215T043848Z_867c488
1765778329680,4776.004,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329697,4776.021,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329716,4776.04,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778329729,4776.053,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778329741,4776.065,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329759,4776.083,0.5692,-0.0226,0.0691,0.7933,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778329777,4776.1,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329795,4776.118,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329812,4776.135,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778329829,4776.152,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329845,4776.169,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329862,4776.185,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329879,4776.202,0.5692,-0.0226,0.0692,0.7932,-0.0604,0.6059,1765778312079,20251215T043848Z_867c488
1765778329897,4776.221,0.5692,-0.0226,0.0691,0.7933,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778329919,4776.242,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329932,4776.255,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329944,4776.268,0.5692,-0.0226,0.0691,0.7933,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778329959,4776.282,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778329977,4776.3,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778329992,4776.316,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330012,4776.335,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330030,4776.353,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330045,4776.368,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330060,4776.384,0.5692,-0.0226,0.0692,0.7932,-0.0604,0.606,1765778312079,20251215T043848Z_867c488
1765778330079,4776.402,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330095,4776.419,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330113,4776.437,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330134,4776.458,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330148,4776.472,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330160,4776.483,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330176,4776.5,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330194,4776.518,0.5692,-0.0226,0.0692,0.7933,-0.0604,0.6058,1765778312079,20251215T043848Z_867c488
1765778330211,4776.535,0.5692,-0.0226,0.0691,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330228,4776.552,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330245,4776.568,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330260,4776.584,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330280,4776.603,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330298,4776.621,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330313,4776.637,0.5692,-0.0226,0.0692,0.7931,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778330334,4776.657,0.5692,-0.0226,0.0692,0.7932,-0.0604,0.606,1765778312079,20251215T043848Z_867c488
1765778330348,4776.671,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330362,4776.685,0.5692,-0.0226,0.0692,0.7932,-0.0604,0.606,1765778312079,20251215T043848Z_867c488
1765778330379,4776.702,0.5692,-0.0226,0.0692,0.7933,-0.0605,0.6058,1765778312079,20251215T043848Z_867c488
1765778330394,4776.718,0.5692,-0.0226,0.0692,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330411,4776.735,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330429,4776.753,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330447,4776.77,0.5692,-0.0226,0.0691,0.7932,-0.0607,0.6059,1765778312079,20251215T043848Z_867c488
1765778330464,4776.787,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330481,4776.804,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330497,4776.821,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330514,4776.837,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330532,4776.856,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330545,4776.869,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.6059,1765778312079,20251215T043848Z_867c488
1765778330559,4776.883,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330577,4776.901,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.606,1765778312079,20251215T043848Z_867c488
1765778330594,4776.918,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
1765778330612,4776.935,0.5692,-0.0226,0.0692,0.7932,-0.0605,0.606,1765778312079,20251215T043848Z_867c488
1765778330629,4776.952,0.5692,-0.0226,0.0691,0.7932,-0.0606,0.6059,1765778312079,20251215T043848Z_867c488
