utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,8463.755,0.0008,-0.0015,0.0001,0.474,-0.0566,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.77,0.0008,-0.0015,0.0001,0.4741,-0.0566,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.786,0.0008,-0.0014,0.0001,0.4741,-0.0567,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.804,0.0008,-0.0014,0.0001,0.474,-0.0567,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.82,0.0008,-0.0014,0.0001,0.474,-0.0567,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.837,0.0007,-0.0015,0.0001,0.474,-0.0567,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.854,0.0008,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.87,0.0008,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.888,0.0008,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.904,0.0008,-0.0014,0.0001,0.474,-0.0569,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.923,0.0008,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.938,0.0008,-0.0013,0,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.954,0.0007,-0.0014,0,0.4739,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.97,0.0008,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8463.987,0.0008,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.004,0.0008,-0.0014,0.0001,0.474,-0.0569,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.021,0.0008,-0.0013,0,0.474,-0.057,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.037,0.0008,-0.0014,0,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.054,0.0007,-0.0013,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.07,0.0007,-0.0014,0.0001,0.474,-0.0568,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.088,0.0008,-0.0014,0.0001,0.474,-0.0569,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.105,0.0008,-0.0013,0,0.4739,-0.0569,0.8787,1769582387858,20260128T063942Z_f2cb7f2
,8464.122,0.0008,-0.0013,0.0001,0.474,-0.0569,0.8787,1769582387858,20260128T063942Z_f2cb7f2
