utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,11713.76,0.0368,-0.004,-0.0401,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11713.78,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.031,1769585637936,no_3
,11713.8,0.0368,-0.004,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11713.81,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.031,1769585637936,no_3
,11713.83,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.031,1769585637936,no_3
,11713.84,0.0368,-0.004,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11713.86,0.0368,-0.004,-0.04,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11713.88,0.0368,-0.004,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11713.9,0.0367,-0.004,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11713.91,0.0367,-0.0039,-0.04,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11713.93,0.0368,-0.0039,-0.04,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11713.95,0.0368,-0.0039,-0.04,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11713.96,0.0368,-0.004,-0.04,0.9969,-0.073,-0.0309,1769585637936,no_3
,11713.98,0.0367,-0.0039,-0.04,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714,0.0367,-0.004,-0.04,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11714.01,0.0368,-0.0039,-0.04,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11714.03,0.0368,-0.004,-0.04,0.9969,-0.073,-0.0308,1769585637936,no_3
,11714.04,0.0367,-0.0039,-0.04,0.9969,-0.073,-0.0308,1769585637936,no_3
,11714.06,0.0367,-0.0039,-0.04,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.08,0.0367,-0.0039,-0.04,0.9969,-0.0727,-0.0309,1769585637936,no_3
,11714.1,0.0368,-0.0039,-0.04,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11714.11,0.0368,-0.0039,-0.04,0.9968,-0.0731,-0.0309,1769585637936,no_3
,11714.13,0.0368,-0.0039,-0.04,0.9968,-0.0731,-0.0309,1769585637936,no_3
,11714.14,0.0367,-0.0039,-0.04,0.9969,-0.073,-0.0309,1769585637936,no_3
,11714.16,0.0367,-0.0039,-0.04,0.9969,-0.0726,-0.0308,1769585637936,no_3
,11714.18,0.0368,-0.0039,-0.04,0.9969,-0.0727,-0.0309,1769585637936,no_3
,11714.19,0.0368,-0.004,-0.04,0.9968,-0.073,-0.0309,1769585637936,no_3
,11714.21,0.0368,-0.0039,-0.04,0.9968,-0.0732,-0.0309,1769585637936,no_3
,11714.23,0.0368,-0.0039,-0.04,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.25,0.0368,-0.0039,-0.0401,0.9969,-0.0727,-0.0309,1769585637936,no_3
,11714.26,0.0369,-0.0039,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.28,0.0369,-0.004,-0.0401,0.9968,-0.0731,-0.0309,1769585637936,no_3
,11714.29,0.0368,-0.0039,-0.04,0.9968,-0.0731,-0.031,1769585637936,no_3
,11714.31,0.0368,-0.0039,-0.04,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11714.33,0.0368,-0.004,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.34,0.0369,-0.004,-0.0401,0.9968,-0.073,-0.031,1769585637936,no_3
,11714.36,0.0368,-0.0039,-0.0401,0.9968,-0.0732,-0.0309,1769585637936,no_3
,11714.38,0.0368,-0.0039,-0.04,0.9968,-0.073,-0.031,1769585637936,no_3
,11714.39,0.0368,-0.0039,-0.0401,0.9969,-0.0727,-0.031,1769585637936,no_3
,11714.41,0.0369,-0.0039,-0.0401,0.9969,-0.0729,-0.031,1769585637936,no_3
,11714.43,0.0369,-0.0039,-0.0401,0.9968,-0.0731,-0.031,1769585637936,no_3
,11714.44,0.0368,-0.004,-0.0401,0.9968,-0.0731,-0.031,1769585637936,no_3
,11714.46,0.0368,-0.0039,-0.04,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.48,0.0368,-0.004,-0.0401,0.9969,-0.0728,-0.0309,1769585637936,no_3
,11714.49,0.0368,-0.0039,-0.0401,0.9969,-0.073,-0.0309,1769585637936,no_3
,11714.51,0.0368,-0.0039,-0.0401,0.9968,-0.073,-0.031,1769585637936,no_3
,11714.53,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.54,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.031,1769585637936,no_3
,11714.56,0.0369,-0.0039,-0.0401,0.9969,-0.0729,-0.031,1769585637936,no_3
,11714.58,0.0368,-0.0039,-0.0401,0.9968,-0.0731,-0.0309,1769585637936,no_3
,11714.59,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.61,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.63,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
,11714.65,0.0368,-0.0039,-0.0401,0.9968,-0.0731,-0.031,1769585637936,no_3
,11714.66,0.0368,-0.0039,-0.0401,0.9969,-0.073,-0.0309,1769585637936,no_3
,11714.68,0.0368,-0.0039,-0.0401,0.9969,-0.073,-0.0309,1769585637936,no_3
,11714.7,0.0368,-0.0039,-0.0401,0.9969,-0.0729,-0.0309,1769585637936,no_3
