utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,64.038,-0.0881,0.0288,-0.051,-0.4738,-0.0299,0.8801,1766833610236,20251227T110648Z_250204b
,64.055,-0.0877,0.029,-0.0514,-0.4729,-0.0299,0.8806,1766833610236,20251227T110648Z_250204b
,64.079,-0.087,0.0289,-0.0513,-0.4729,-0.0258,0.8807,1766833610236,20251227T110648Z_250204b
,64.092,-0.0867,0.0281,-0.0512,-0.4732,-0.0249,0.8806,1766833610236,20251227T110648Z_250204b
,64.106,-0.0865,0.0265,-0.0515,-0.4759,-0.0317,0.8789,1766833610236,20251227T110648Z_250204b
,64.121,-0.0864,0.0246,-0.0512,-0.4739,-0.0491,0.8792,1766833610236,20251227T110648Z_250204b
,64.139,-0.0849,0.0248,-0.0518,-0.4739,-0.0653,0.8781,1766833610236,20251227T110648Z_250204b
,64.155,-0.0841,0.0247,-0.0521,-0.4737,-0.0745,0.8775,1766833610236,20251227T110648Z_250204b
,64.173,-0.0837,0.0252,-0.0523,-0.4733,-0.08,0.8772,1766833610236,20251227T110648Z_250204b
,64.189,-0.0836,0.0254,-0.0528,-0.4749,-0.0813,0.8763,1766833610236,20251227T110648Z_250204b
,64.203,-0.0833,0.0248,-0.0528,-0.475,-0.0859,0.8758,1766833610236,20251227T110648Z_250204b
,64.221,-0.0824,0.0254,-0.0528,-0.4763,-0.0862,0.875,1766833610236,20251227T110648Z_250204b
,64.239,-0.0821,0.0262,-0.0527,-0.4743,-0.0773,0.8769,1766833610236,20251227T110648Z_250204b
,64.256,-0.0824,0.0241,-0.0518,-0.4731,-0.0739,0.8779,1766833610236,20251227T110648Z_250204b
,64.271,-0.0822,0.0234,-0.0522,-0.4719,-0.0793,0.8781,1766833610236,20251227T110648Z_250204b
,64.287,-0.082,0.0242,-0.0525,-0.4711,-0.0858,0.8779,1766833610236,20251227T110648Z_250204b
,64.303,-0.0824,0.0248,-0.0524,-0.4725,-0.0841,0.8773,1766833610236,20251227T110648Z_250204b
,64.321,-0.0827,0.0242,-0.0524,-0.4753,-0.0819,0.876,1766833610236,20251227T110648Z_250204b
,64.338,-0.0827,0.0228,-0.0526,-0.4776,-0.0863,0.8743,1766833610236,20251227T110648Z_250204b
,64.354,-0.0827,0.0225,-0.0527,-0.4786,-0.0943,0.8729,1766833610236,20251227T110648Z_250204b
,64.371,-0.083,0.0231,-0.0524,-0.4782,-0.0962,0.8729,1766833610236,20251227T110648Z_250204b
,64.388,-0.0836,0.0233,-0.0523,-0.4777,-0.0931,0.8736,1766833610236,20251227T110648Z_250204b
,64.404,-0.0839,0.0229,-0.0521,-0.4778,-0.0905,0.8738,1766833610236,20251227T110648Z_250204b
