utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,7883.754,0.001,-0.0013,0.0002,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.769,0.001,-0.0013,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.786,0.001,-0.0014,0.0002,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.802,0.001,-0.0013,0.0002,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.82,0.001,-0.0013,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.836,0.001,-0.0013,0.0002,0.4735,-0.057,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.853,0.001,-0.0013,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.87,0.001,-0.0013,0.0002,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.887,0.001,-0.0014,0.0002,0.4736,-0.0569,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.904,0.001,-0.0013,0.0002,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.921,0.001,-0.0013,0.0002,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.937,0.001,-0.0014,0.0002,0.4735,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.953,0.001,-0.0013,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.969,0.001,-0.0013,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7883.986,0.0009,-0.0014,0.0002,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.002,0.0009,-0.0014,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.019,0.001,-0.0013,0.0001,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.039,0.001,-0.0013,0.0002,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.054,0.001,-0.0013,0.0002,0.4735,-0.0569,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.07,0.0009,-0.0014,0.0002,0.4735,-0.0568,0.879,1769581807873,20260128T063005Z_66041ea
,7884.087,0.001,-0.0014,0.0002,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.104,0.001,-0.0014,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.122,0.001,-0.0013,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.138,0.001,-0.0014,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.152,0.001,-0.0013,0.0002,0.4735,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.17,0.001,-0.0013,0.0002,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.186,0.001,-0.0014,0.0002,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.202,0.001,-0.0014,0.0002,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.219,0.001,-0.0014,0.0002,0.4735,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.236,0.001,-0.0014,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.252,0.001,-0.0014,0.0001,0.4735,-0.0568,0.879,1769581807873,20260128T063005Z_66041ea
,7884.27,0.0011,-0.0014,0.0002,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.286,0.0009,-0.0014,0.0001,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.303,0.0009,-0.0014,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.319,0.0009,-0.0014,0.0001,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.335,0.001,-0.0013,0.0001,0.4735,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.352,0.001,-0.0014,0.0001,0.4735,-0.0568,0.879,1769581807873,20260128T063005Z_66041ea
,7884.369,0.001,-0.0014,0.0001,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.386,0.0009,-0.0014,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.402,0.0009,-0.0014,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.419,0.0009,-0.0014,0.0001,0.4735,-0.0565,0.879,1769581807873,20260128T063005Z_66041ea
,7884.436,0.001,-0.0014,0.0001,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.452,0.0009,-0.0014,0.0001,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.469,0.0009,-0.0014,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.486,0.001,-0.0014,0.0002,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.505,0.0009,-0.0014,0.0001,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.522,0.0009,-0.0014,0.0001,0.4735,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.536,0.0009,-0.0014,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.552,0.0009,-0.0014,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.569,0.0009,-0.0014,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.585,0.0009,-0.0014,0.0001,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.602,0.0009,-0.0014,0.0001,0.4735,-0.0565,0.879,1769581807873,20260128T063005Z_66041ea
,7884.619,0.0009,-0.0015,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.636,0.0009,-0.0014,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.652,0.0008,-0.0015,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.669,0.0008,-0.0014,0.0001,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.686,0.0009,-0.0015,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.703,0.0009,-0.0014,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.721,0.0008,-0.0014,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.738,0.0008,-0.0015,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.752,0.0008,-0.0015,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.769,0.0009,-0.0014,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7884.786,0.0009,-0.0014,0.0001,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.802,0.0008,-0.0014,0.0001,0.4735,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.819,0.0008,-0.0014,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.835,0.0008,-0.0014,0.0001,0.4735,-0.0564,0.879,1769581807873,20260128T063005Z_66041ea
,7884.853,0.0009,-0.0015,0.0002,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.869,0.0008,-0.0014,0.0001,0.4735,-0.057,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.886,0.0008,-0.0014,0,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.903,0.0009,-0.0015,0.0001,0.4736,-0.0565,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.921,0.0009,-0.0014,0.0001,0.4735,-0.0565,0.879,1769581807873,20260128T063005Z_66041ea
,7884.936,0.0009,-0.0014,0.0001,0.4735,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.953,0.0008,-0.0015,0.0001,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7884.969,0.0008,-0.0015,0.0001,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7884.986,0.0008,-0.0015,0,0.4735,-0.0569,0.879,1769581807873,20260128T063005Z_66041ea
,7885.003,0.0009,-0.0014,0.0001,0.4736,-0.0565,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.021,0.0008,-0.0014,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7885.038,0.0008,-0.0014,0.0001,0.4736,-0.0568,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.054,0.0008,-0.0014,0,0.4735,-0.0569,0.879,1769581807873,20260128T063005Z_66041ea
,7885.071,0.0008,-0.0014,0,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7885.087,0.0008,-0.0015,0,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7885.104,0.0008,-0.0015,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.122,0.0008,-0.0015,0.0001,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7885.135,0.0009,-0.0014,0.0001,0.4735,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.151,0.0008,-0.0014,0,0.4735,-0.0569,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.169,0.0008,-0.0014,0,0.4735,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.186,0.0009,-0.0014,0.0001,0.4736,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.203,0.0009,-0.0014,0.0002,0.4735,-0.0566,0.879,1769581807873,20260128T063005Z_66041ea
,7885.219,0.0009,-0.0016,0.0001,0.4735,-0.0569,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.236,0.0009,-0.0014,0.0001,0.4736,-0.0569,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.252,0.0008,-0.0015,0,0.4735,-0.0567,0.879,1769581807873,20260128T063005Z_66041ea
,7885.269,0.0009,-0.0014,0.0001,0.4735,-0.0566,0.8789,1769581807873,20260128T063005Z_66041ea
,7885.286,0.0009,-0.0014,0.0001,0.4734,-0.0568,0.879,1769581807873,20260128T063005Z_66041ea
,7885.303,0.0009,-0.0014,0.0001,0.4736,-0.0567,0.8789,1769581807873,20260128T063005Z_66041ea
