utc_ms,t,ox,oy,oz,dx,dy,dz,server_recv_utc_ms,session
,6483.567,0.1689,-0.327,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.583,0.1689,-0.3269,0.5225,0.9998,0.0213,-0.0012,1769493867406,no_session
,6483.601,0.169,-0.3269,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.617,0.1689,-0.3269,0.5226,0.9998,0.0213,-0.0013,1769493867406,no_session
,6483.634,0.169,-0.3269,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.65,0.169,-0.3269,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.667,0.169,-0.3269,0.5225,0.9998,0.0213,-0.0013,1769493867406,no_session
,6483.684,0.169,-0.3269,0.5225,0.9998,0.0213,-0.0013,1769493867406,no_session
,6483.701,0.169,-0.3269,0.5226,0.9998,0.0215,-0.0013,1769493867406,no_session
,6483.718,0.169,-0.3269,0.5226,0.9998,0.0215,-0.0013,1769493867406,no_session
,6483.734,0.169,-0.3269,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.749,0.169,-0.3269,0.5225,0.9998,0.0213,-0.0011,1769493867406,no_session
,6483.764,0.169,-0.327,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.782,0.1689,-0.3269,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.798,0.169,-0.3269,0.5225,0.9998,0.0215,-0.0013,1769493867406,no_session
,6483.815,0.169,-0.3269,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.833,0.169,-0.327,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.848,0.169,-0.327,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.866,0.1689,-0.3269,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.882,0.169,-0.327,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.899,0.169,-0.327,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6483.916,0.169,-0.327,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.932,0.169,-0.327,0.5225,0.9998,0.0215,-0.0012,1769493867406,no_session
,6483.949,0.169,-0.3269,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.965,0.169,-0.327,0.5226,0.9998,0.0215,-0.0013,1769493867406,no_session
,6483.981,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0013,1769493867406,no_session
,6483.999,0.169,-0.327,0.5225,0.9998,0.0213,-0.0012,1769493867406,no_session
,6484.015,0.169,-0.327,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.032,0.169,-0.327,0.5225,0.9998,0.0214,-0.0013,1769493867406,no_session
,6484.048,0.169,-0.327,0.5226,0.9998,0.0213,-0.0012,1769493867406,no_session
,6484.065,0.169,-0.327,0.5226,0.9998,0.0214,-0.0013,1769493867406,no_session
,6484.083,0.169,-0.3271,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.101,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0013,1769493867406,no_session
,6484.118,0.169,-0.327,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.134,0.169,-0.327,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.15,0.169,-0.327,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.167,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.182,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.199,0.169,-0.327,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.215,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0013,1769493867406,no_session
,6484.233,0.169,-0.3271,0.5226,0.9998,0.0213,-0.0012,1769493867406,no_session
,6484.25,0.169,-0.3271,0.5225,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.267,0.169,-0.327,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.284,0.169,-0.327,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.301,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.317,0.169,-0.327,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.333,0.1691,-0.327,0.5226,0.9998,0.0215,-0.0013,1769493867406,no_session
,6484.349,0.1691,-0.3271,0.5226,0.9998,0.0216,-0.0012,1769493867406,no_session
,6484.365,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.382,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.398,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.416,0.169,-0.3271,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.432,0.1691,-0.3271,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
,6484.449,0.169,-0.327,0.5225,0.9998,0.0214,-0.0012,1769493867406,no_session
,6484.467,0.169,-0.3271,0.5226,0.9998,0.0214,-0.0013,1769493867406,no_session
,6484.484,0.169,-0.3271,0.5226,0.9998,0.0215,-0.0012,1769493867406,no_session
