t,ox,oy,oz,dx,dy,dz
2993.884,-0.6165,0.4875,-0.0565,0.2327,-0.1049,0.9669
2993.9,-0.6166,0.4875,-0.0565,0.233,-0.1049,0.9668
2993.917,-0.6166,0.4874,-0.0566,0.2333,-0.1048,0.9667
2993.934,-0.6166,0.4873,-0.0567,0.2336,-0.1053,0.9666
2993.95,-0.6165,0.4875,-0.0568,0.2336,-0.1051,0.9666
2993.967,-0.6164,0.4875,-0.0569,0.2341,-0.1041,0.9666
2993.983,-0.6164,0.4874,-0.057,0.2348,-0.1041,0.9664
2994.001,-0.6164,0.4875,-0.0571,0.2355,-0.1042,0.9663
2994.018,-0.6164,0.4874,-0.0572,0.2359,-0.1035,0.9663
2994.033,-0.6163,0.4874,-0.0573,0.2363,-0.1032,0.9662
2994.051,-0.6162,0.4874,-0.0574,0.2367,-0.1032,0.9661
2994.066,-0.6161,0.4874,-0.0576,0.2372,-0.1029,0.966
2994.083,-0.6161,0.4873,-0.0578,0.2376,-0.103,0.9659
2994.099,-0.6161,0.4873,-0.0579,0.2375,-0.1033,0.9659
2994.115,-0.6161,0.4873,-0.0581,0.2374,-0.1029,0.966
2994.132,-0.616,0.4873,-0.0582,0.2371,-0.1029,0.966
2994.148,-0.616,0.4873,-0.0584,0.2367,-0.1026,0.9661
2994.166,-0.6159,0.4873,-0.0586,0.2365,-0.1024,0.9662
2994.183,-0.6158,0.4873,-0.0587,0.2364,-0.1025,0.9662
2994.2,-0.6157,0.4873,-0.0588,0.2364,-0.102,0.9663
2994.217,-0.6157,0.4873,-0.0591,0.2364,-0.1014,0.9664
2994.234,-0.6156,0.4872,-0.0593,0.2364,-0.1012,0.9664
2994.25,-0.6156,0.4871,-0.0594,0.2366,-0.1012,0.9663
2994.267,-0.6156,0.487,-0.0596,0.2366,-0.1014,0.9663
2994.283,-0.6155,0.487,-0.0597,0.2367,-0.1013,0.9663
2994.3,-0.6155,0.487,-0.06,0.2368,-0.1013,0.9663
2994.317,-0.6154,0.4871,-0.0601,0.2369,-0.1008,0.9663
2994.334,-0.6154,0.4868,-0.0602,0.2369,-0.1002,0.9663
2994.351,-0.6153,0.4869,-0.0603,0.2368,-0.1004,0.9664
2994.368,-0.6152,0.4871,-0.0605,0.2365,-0.1001,0.9665
2994.384,-0.6152,0.487,-0.0605,0.2368,-0.0988,0.9665
2994.401,-0.6152,0.4868,-0.0608,0.2373,-0.0995,0.9663
2994.417,-0.6151,0.4869,-0.0609,0.2375,-0.1006,0.9662
2994.433,-0.6151,0.487,-0.061,0.2375,-0.1004,0.9662
2994.45,-0.6151,0.4871,-0.0612,0.2375,-0.1003,0.9662
2994.467,-0.615,0.487,-0.0613,0.2378,-0.1002,0.9661
2994.485,-0.6151,0.487,-0.0614,0.2378,-0.1003,0.9661
2994.502,-0.6151,0.4871,-0.0615,0.2379,-0.1,0.9661
2994.519,-0.6151,0.4871,-0.0616,0.2378,-0.0991,0.9662
2994.534,-0.615,0.4871,-0.0617,0.238,-0.0987,0.9662
2994.55,-0.615,0.4871,-0.0618,0.238,-0.0987,0.9662
2994.567,-0.615,0.4872,-0.0619,0.2381,-0.0983,0.9662
2994.583,-0.615,0.4871,-0.062,0.2383,-0.0976,0.9663
2994.6,-0.6151,0.4871,-0.062,0.2385,-0.0975,0.9662
2994.618,-0.615,0.4871,-0.062,0.2386,-0.0976,0.9662
2994.634,-0.615,0.4872,-0.0621,0.2386,-0.0971,0.9663
2994.65,-0.615,0.4873,-0.0621,0.2387,-0.0968,0.9663
2994.667,-0.6151,0.4873,-0.0622,0.2387,-0.0968,0.9663
2994.684,-0.6152,0.4873,-0.0621,0.2386,-0.0962,0.9663
2994.7,-0.6152,0.4873,-0.0621,0.2386,-0.0955,0.9664
2994.717,-0.6153,0.4871,-0.0621,0.2385,-0.0956,0.9664
2994.734,-0.6153,0.4871,-0.0622,0.2384,-0.0961,0.9664
2994.75,-0.6154,0.4871,-0.0622,0.2384,-0.0967,0.9663
