t,ox,oy,oz,dx,dy,dz
8074.911,-0.7633,0.5001,-0.0832,-0.6257,0.3319,0.7059
8074.928,-0.7635,0.5001,-0.0833,-0.6258,0.3322,0.7057
8074.945,-0.7636,0.5,-0.0835,-0.6257,0.3326,0.7056
8074.961,-0.7637,0.5,-0.0836,-0.6256,0.3324,0.7058
8074.978,-0.7638,0.5,-0.0837,-0.6253,0.3322,0.7061
8074.995,-0.7639,0.5,-0.0838,-0.6249,0.332,0.7065
8075.011,-0.7639,0.4999,-0.0839,-0.6245,0.3319,0.707
8075.027,-0.764,0.4999,-0.084,-0.6241,0.3317,0.7074
8075.047,-0.764,0.4999,-0.084,-0.6235,0.3316,0.708
8075.062,-0.7641,0.4999,-0.084,-0.6227,0.3315,0.7087
8075.077,-0.7641,0.4998,-0.0841,-0.6222,0.331,0.7094
8075.095,-0.764,0.5002,-0.0842,-0.6218,0.3306,0.71
8075.111,-0.7641,0.4998,-0.0843,-0.6215,0.3307,0.7102
8075.127,-0.7642,0.4998,-0.0843,-0.6212,0.3306,0.7105
8075.145,-0.7642,0.4998,-0.0843,-0.6208,0.3304,0.7109
8075.161,-0.7643,0.4998,-0.0843,-0.6206,0.3303,0.7112
8075.178,-0.7642,0.4998,-0.0844,-0.6205,0.3302,0.7113
8075.194,-0.7642,0.4998,-0.0845,-0.6206,0.3296,0.7115
8075.211,-0.7642,0.5,-0.0845,-0.6205,0.3299,0.7114
8075.228,-0.7642,0.4999,-0.0845,-0.6205,0.3305,0.7111
8075.246,-0.7642,0.4997,-0.0845,-0.621,0.3306,0.7107
8075.265,-0.7641,0.4999,-0.0845,-0.6216,0.33,0.7104
8075.278,-0.764,0.5,-0.0845,-0.6216,0.3308,0.7101
8075.295,-0.7639,0.5001,-0.0845,-0.6212,0.3307,0.7105
8075.311,-0.7639,0.5001,-0.0846,-0.6209,0.3305,0.7108
8075.327,-0.764,0.5001,-0.0847,-0.6209,0.331,0.7106
8075.344,-0.7639,0.5001,-0.0847,-0.6211,0.3311,0.7103
8075.361,-0.7639,0.5001,-0.0847,-0.6212,0.3309,0.7103
8075.378,-0.7638,0.5002,-0.0848,-0.6211,0.3312,0.7103
8075.394,-0.7638,0.5001,-0.0849,-0.6212,0.3312,0.7102
8075.412,-0.7637,0.5001,-0.0849,-0.6215,0.3314,0.7099
8075.428,-0.7637,0.5002,-0.085,-0.6218,0.3318,0.7094
8075.444,-0.7636,0.5002,-0.0849,-0.6219,0.3321,0.7092
8075.461,-0.7636,0.5002,-0.085,-0.6217,0.3324,0.7092
8075.479,-0.7636,0.5002,-0.085,-0.6216,0.3323,0.7094
8075.493,-0.7636,0.5002,-0.0851,-0.6218,0.332,0.7094
8075.51,-0.7636,0.5001,-0.0851,-0.622,0.3319,0.7092
8075.527,-0.7635,0.5002,-0.0852,-0.6224,0.3314,0.7091
8075.544,-0.7635,0.5002,-0.0852,-0.6228,0.3317,0.7086
8075.561,-0.7635,0.5003,-0.0852,-0.6228,0.3323,0.7084
8075.578,-0.7634,0.5003,-0.0852,-0.6227,0.3327,0.7083
8075.594,-0.7635,0.5003,-0.0853,-0.6226,0.3329,0.7082
8075.612,-0.7634,0.5003,-0.0853,-0.6228,0.3329,0.708
8075.629,-0.7634,0.5003,-0.0853,-0.6229,0.333,0.7079
8075.646,-0.7634,0.5003,-0.0854,-0.623,0.3331,0.7078
8075.661,-0.7634,0.5004,-0.0854,-0.6231,0.3331,0.7077
8075.679,-0.7634,0.5003,-0.0853,-0.623,0.3335,0.7075
8075.696,-0.7634,0.5004,-0.0854,-0.623,0.3334,0.7076
8075.712,-0.7634,0.5004,-0.0854,-0.6228,0.3336,0.7077
8075.727,-0.7633,0.5004,-0.0854,-0.6225,0.3338,0.7079
8075.743,-0.7633,0.5004,-0.0854,-0.6223,0.3337,0.7081
8075.761,-0.7633,0.5004,-0.0854,-0.6216,0.3338,0.7086
8075.777,-0.7633,0.5004,-0.0854,-0.6211,0.334,0.7091
8075.794,-0.7633,0.5003,-0.0855,-0.6207,0.334,0.7093
8075.811,-0.7633,0.5004,-0.0855,-0.6202,0.3342,0.7097
8075.827,-0.7632,0.5003,-0.0855,-0.62,0.334,0.71
8075.845,-0.7633,0.5003,-0.0855,-0.6198,0.3336,0.7103
8075.862,-0.7632,0.5004,-0.0856,-0.6197,0.3334,0.7105
8075.878,-0.7632,0.5004,-0.0856,-0.6196,0.3335,0.7105
8075.895,-0.7633,0.5003,-0.0856,-0.6196,0.3334,0.7106
8075.911,-0.7633,0.5003,-0.0857,-0.6198,0.3333,0.7105
8075.927,-0.7633,0.5004,-0.0857,-0.6199,0.3332,0.7104
8075.944,-0.7633,0.5004,-0.0857,-0.6199,0.3331,0.7105
8075.962,-0.7633,0.5003,-0.0856,-0.6197,0.3332,0.7106
8075.978,-0.7632,0.5004,-0.0856,-0.6194,0.3331,0.7109
8075.995,-0.7631,0.5005,-0.0856,-0.6188,0.3331,0.7114
8076.011,-0.763,0.5006,-0.0854,-0.6175,0.3341,0.7121
8076.027,-0.7629,0.5004,-0.0852,-0.6156,0.3348,0.7134
8076.044,-0.7627,0.5003,-0.085,-0.6137,0.3346,0.7151
8076.062,-0.7624,0.5004,-0.0848,-0.6115,0.3339,0.7173
8076.078,-0.7621,0.5006,-0.0845,-0.6087,0.3345,0.7194
8076.094,-0.7618,0.5006,-0.0842,-0.605,0.3351,0.7223
8076.111,-0.7614,0.5004,-0.0839,-0.6011,0.3338,0.7261
8076.129,-0.761,0.5004,-0.0837,-0.5971,0.3331,0.7297
8076.146,-0.7606,0.5003,-0.0834,-0.5932,0.3327,0.7331
8076.159,-0.7601,0.5003,-0.0831,-0.5895,0.3318,0.7365
8076.177,-0.7597,0.5003,-0.0828,-0.5852,0.3314,0.7401
8076.193,-0.7592,0.5003,-0.0825,-0.5808,0.3311,0.7436
8076.21,-0.7588,0.5002,-0.0823,-0.5768,0.3307,0.7469
8076.227,-0.7583,0.5001,-0.0821,-0.5731,0.3306,0.7498
8076.243,-0.7579,0.5,-0.0818,-0.5694,0.3305,0.7527
8076.259,-0.7575,0.5001,-0.0815,-0.5658,0.3303,0.7555
8076.276,-0.757,0.5002,-0.0813,-0.5624,0.3304,0.7579
8076.293,-0.7566,0.5001,-0.0811,-0.5591,0.331,0.7601
8076.31,-0.7562,0.5001,-0.0809,-0.5564,0.3304,0.7624
8076.327,-0.7559,0.5002,-0.0807,-0.5544,0.3311,0.7636
8076.343,-0.7555,0.5003,-0.0805,-0.552,0.3318,0.765
8076.362,-0.7552,0.5002,-0.0803,-0.5505,0.3317,0.7661
8076.377,-0.7549,0.5003,-0.0801,-0.5488,0.3321,0.7671
8076.394,-0.7546,0.5003,-0.08,-0.5476,0.3324,0.7679
8076.412,-0.7543,0.5003,-0.0798,-0.5466,0.3324,0.7686
8076.428,-0.7541,0.5002,-0.0796,-0.5458,0.3325,0.7691
8076.444,-0.7538,0.5002,-0.0794,-0.5451,0.3322,0.7697
8076.46,-0.7536,0.5002,-0.0793,-0.5446,0.3319,0.7702
8076.478,-0.7533,0.5002,-0.0791,-0.5442,0.3318,0.7705
8076.494,-0.7531,0.5002,-0.079,-0.5439,0.3317,0.7708
8076.511,-0.7529,0.5002,-0.0789,-0.5436,0.3317,0.771
8076.528,-0.7527,0.5002,-0.0788,-0.5434,0.3317,0.7712
8076.546,-0.7525,0.5002,-0.0786,-0.5431,0.3319,0.7713
8076.563,-0.7523,0.5003,-0.0785,-0.5427,0.3323,0.7714
8076.58,-0.7521,0.5002,-0.0784,-0.5424,0.3325,0.7715
8076.594,-0.7519,0.5003,-0.0782,-0.5418,0.3327,0.7719
8076.611,-0.7518,0.5002,-0.0781,-0.5411,0.333,0.7722
8076.628,-0.7516,0.5002,-0.078,-0.5404,0.333,0.7727
8076.644,-0.7514,0.5002,-0.0779,-0.5397,0.3329,0.7733
8076.66,-0.7512,0.5002,-0.0778,-0.5389,0.3328,0.7738
8076.678,-0.751,0.5002,-0.0777,-0.5382,0.333,0.7742
8076.697,-0.7509,0.5002,-0.0776,-0.5374,0.3332,0.7747
8076.712,-0.7507,0.5002,-0.0775,-0.5367,0.3334,0.7751
8076.728,-0.7506,0.5002,-0.0774,-0.536,0.3335,0.7756
8076.745,-0.7505,0.5001,-0.0773,-0.5353,0.3336,0.776
8076.761,-0.7504,0.5001,-0.0772,-0.5346,0.3335,0.7765
8076.778,-0.7503,0.5001,-0.0771,-0.534,0.3333,0.777
8076.794,-0.7503,0.5,-0.0771,-0.5335,0.3331,0.7774
8076.811,-0.7502,0.5,-0.0771,-0.5331,0.333,0.7778
8076.828,-0.7502,0.5001,-0.077,-0.5325,0.3332,0.7781
8076.844,-0.7502,0.4999,-0.0769,-0.532,0.3337,0.7782
8076.862,-0.7501,0.4999,-0.0769,-0.5322,0.3328,0.7785
8076.879,-0.7501,0.5001,-0.0768,-0.5323,0.3331,0.7783
8076.894,-0.7501,0.5,-0.0767,-0.5321,0.3339,0.778
8076.911,-0.7501,0.4998,-0.0767,-0.5322,0.3327,0.7785
8076.928,-0.7503,0.4999,-0.0767,-0.5323,0.3322,0.7786
8076.943,-0.7504,0.4999,-0.0767,-0.5327,0.3325,0.7783
8076.96,-0.7505,0.4998,-0.0767,-0.5336,0.3317,0.778
8076.977,-0.7505,0.4998,-0.0767,-0.5341,0.3312,0.7778
8076.995,-0.7506,0.4997,-0.0767,-0.5344,0.3307,0.7778
8077.011,-0.7506,0.4997,-0.0769,-0.5351,0.3304,0.7775
8077.026,-0.7508,0.4998,-0.0769,-0.5356,0.3306,0.7771
8077.043,-0.7509,0.4997,-0.0769,-0.5362,0.3311,0.7764
8077.062,-0.7509,0.4997,-0.0768,-0.5369,0.3311,0.776
8077.076,-0.7509,0.4997,-0.0769,-0.5374,0.331,0.7757
8077.092,-0.751,0.4997,-0.0769,-0.5376,0.3308,0.7756
8077.108,-0.7511,0.4997,-0.077,-0.5379,0.3309,0.7753
8077.125,-0.7512,0.4996,-0.0771,-0.5382,0.3309,0.7751
8077.142,-0.7513,0.4997,-0.0771,-0.5386,0.3306,0.775
8077.159,-0.7513,0.4997,-0.0773,-0.5392,0.3313,0.7743
8077.176,-0.7513,0.4997,-0.0773,-0.5396,0.3315,0.7739
8077.193,-0.7515,0.4997,-0.0773,-0.5398,0.3316,0.7737
8077.209,-0.7515,0.4996,-0.0774,-0.5403,0.3316,0.7734
8077.226,-0.7515,0.4996,-0.0773,-0.5407,0.3314,0.7732
8077.243,-0.7515,0.4996,-0.0772,-0.5409,0.3314,0.7731
8077.261,-0.7515,0.4996,-0.0773,-0.5409,0.331,0.7732
8077.277,-0.7515,0.4996,-0.0772,-0.5406,0.3305,0.7736
8077.294,-0.7514,0.4996,-0.0772,-0.5402,0.3304,0.774
8077.311,-0.7514,0.4995,-0.0772,-0.5396,0.3305,0.7743
8077.328,-0.7513,0.4996,-0.0772,-0.5389,0.3305,0.7748
8077.344,-0.7512,0.4995,-0.0771,-0.5382,0.3305,0.7753
8077.361,-0.7511,0.4995,-0.0771,-0.5372,0.3306,0.776
8077.377,-0.7511,0.4996,-0.077,-0.5363,0.3306,0.7766
8077.394,-0.751,0.4995,-0.0769,-0.5353,0.3306,0.7773
8077.411,-0.7509,0.4995,-0.0768,-0.5345,0.3304,0.7779
8077.428,-0.7508,0.4995,-0.0767,-0.5335,0.3302,0.7787
8077.444,-0.7506,0.4995,-0.0766,-0.5325,0.3301,0.7794
8077.461,-0.7504,0.4994,-0.0764,-0.5311,0.33,0.7804
8077.478,-0.7502,0.4994,-0.0762,-0.5297,0.3296,0.7815
8077.495,-0.75,0.4994,-0.076,-0.528,0.3292,0.7828
8077.511,-0.7497,0.4993,-0.0759,-0.5263,0.3288,0.7842
8077.527,-0.7495,0.4993,-0.0757,-0.5243,0.3287,0.7855
8077.544,-0.7492,0.4994,-0.0756,-0.5224,0.3288,0.7868
8077.562,-0.749,0.4994,-0.0754,-0.5203,0.3289,0.7881
8077.58,-0.7487,0.4993,-0.0752,-0.5182,0.3287,0.7895
8077.594,-0.7484,0.4994,-0.075,-0.5161,0.3287,0.791
8077.611,-0.748,0.4994,-0.0748,-0.5134,0.3287,0.7927
8077.627,-0.7477,0.4994,-0.0746,-0.5106,0.3285,0.7946
8077.644,-0.7474,0.4994,-0.0744,-0.5078,0.3283,0.7965
8077.661,-0.747,0.4995,-0.0742,-0.5049,0.3283,0.7983
8077.678,-0.7467,0.4995,-0.0741,-0.5021,0.3286,0.8
8077.695,-0.7464,0.4993,-0.0739,-0.4994,0.3289,0.8015
8077.711,-0.746,0.4993,-0.0736,-0.4972,0.3279,0.8033
8077.728,-0.7456,0.4995,-0.0734,-0.4947,0.3286,0.8045
8077.744,-0.7452,0.4995,-0.0731,-0.4919,0.3291,0.8061
8077.761,-0.7448,0.4994,-0.0729,-0.4891,0.328,0.8082
8077.777,-0.7445,0.4994,-0.0729,-0.4867,0.3279,0.8097
8077.794,-0.7443,0.4994,-0.0727,-0.4845,0.328,0.8109
8077.811,-0.7439,0.4994,-0.0725,-0.4828,0.3276,0.8122
8077.827,-0.7436,0.4994,-0.0724,-0.4807,0.3276,0.8134
8077.845,-0.7433,0.4994,-0.0722,-0.4786,0.3278,0.8146
8077.861,-0.7431,0.4993,-0.0721,-0.4768,0.3275,0.8157
8077.877,-0.7428,0.4993,-0.072,-0.4752,0.3277,0.8166
8077.896,-0.7426,0.4993,-0.0719,-0.4741,0.3277,0.8172
8077.913,-0.7424,0.4993,-0.0718,-0.4731,0.3275,0.8178
8077.929,-0.7422,0.4993,-0.0717,-0.4721,0.3277,0.8184
8077.946,-0.742,0.4994,-0.0716,-0.4714,0.3278,0.8187
8077.96,-0.7419,0.4994,-0.0714,-0.4707,0.3284,0.8189
8077.978,-0.7417,0.4993,-0.0714,-0.4705,0.3279,0.8192
8077.994,-0.7416,0.4993,-0.0713,-0.4703,0.3276,0.8194
8078.011,-0.7415,0.4994,-0.0712,-0.4703,0.3282,0.8192
8078.028,-0.7414,0.4993,-0.0711,-0.4703,0.328,0.8193
8078.045,-0.7413,0.4993,-0.071,-0.4702,0.3279,0.8194
8078.061,-0.7413,0.4993,-0.071,-0.4702,0.3282,0.8192
8078.079,-0.7412,0.4992,-0.0709,-0.4706,0.3281,0.8191
8078.095,-0.7411,0.4992,-0.0708,-0.4708,0.3278,0.8191
8078.111,-0.741,0.4991,-0.0707,-0.4707,0.3274,0.8193
8078.126,-0.741,0.4991,-0.0706,-0.4706,0.3272,0.8195
8078.143,-0.7408,0.4992,-0.0706,-0.4703,0.3267,0.8198
8078.16,-0.7407,0.4991,-0.0705,-0.4698,0.3267,0.8201
8078.177,-0.7406,0.4991,-0.0705,-0.4691,0.3267,0.8205
8078.194,-0.7405,0.4991,-0.0705,-0.4684,0.3266,0.8209
8078.21,-0.7404,0.4991,-0.0705,-0.4678,0.3264,0.8214
8078.226,-0.7403,0.4991,-0.0704,-0.467,0.3267,0.8217
8078.243,-0.7402,0.4991,-0.0704,-0.4662,0.3268,0.8221
8078.259,-0.7401,0.4991,-0.0704,-0.4655,0.327,0.8224
8078.276,-0.74,0.4991,-0.0704,-0.4647,0.3275,0.8227
8078.293,-0.74,0.4992,-0.0704,-0.464,0.3276,0.823
8078.311,-0.7399,0.4992,-0.0704,-0.4633,0.3278,0.8233
8078.327,-0.7398,0.4992,-0.0704,-0.4626,0.3281,0.8236
8078.344,-0.7398,0.4992,-0.0704,-0.4621,0.3283,0.8238
8078.361,-0.7397,0.4992,-0.0704,-0.4614,0.3286,0.8241
8078.378,-0.7397,0.4991,-0.0703,-0.4607,0.3287,0.8244
8078.395,-0.7396,0.4991,-0.0703,-0.4604,0.3282,0.8248
8078.411,-0.7396,0.4991,-0.0703,-0.46,0.3279,0.8252
8078.428,-0.7395,0.4991,-0.0703,-0.4596,0.3277,0.8255
8078.444,-0.7395,0.4991,-0.0703,-0.4593,0.3274,0.8257
8078.461,-0.7395,0.4991,-0.0703,-0.4588,0.3274,0.826
8078.478,-0.7395,0.499,-0.0704,-0.4586,0.3271,0.8263
8078.494,-0.7395,0.499,-0.0704,-0.4585,0.3271,0.8263
8078.512,-0.7395,0.4991,-0.0704,-0.4585,0.3276,0.8261
8078.528,-0.7394,0.499,-0.0704,-0.4582,0.3282,0.826
8078.546,-0.7394,0.4988,-0.0703,-0.4581,0.3282,0.8261
8078.563,-0.7394,0.4989,-0.0703,-0.4583,0.3276,0.8262
8078.578,-0.7394,0.4991,-0.0703,-0.4583,0.3281,0.826
8078.594,-0.7393,0.4991,-0.0702,-0.458,0.3284,0.8261
8078.611,-0.7393,0.499,-0.0701,-0.4575,0.3276,0.8267
8078.628,-0.7393,0.499,-0.0702,-0.4573,0.3272,0.8269
8078.644,-0.7393,0.499,-0.0702,-0.4575,0.3269,0.8269
8078.66,-0.7392,0.4989,-0.0701,-0.4574,0.3269,0.827
8078.676,-0.7391,0.499,-0.0701,-0.457,0.3269,0.8272
8078.694,-0.739,0.4989,-0.0701,-0.4564,0.3271,0.8275
8078.71,-0.7389,0.4989,-0.07,-0.4559,0.3271,0.8278
8078.726,-0.7388,0.4988,-0.0699,-0.4554,0.3273,0.828
8078.743,-0.7387,0.4988,-0.0698,-0.4547,0.3276,0.8282
8078.76,-0.7386,0.4988,-0.0697,-0.4542,0.3277,0.8285
8078.776,-0.7385,0.4988,-0.0696,-0.4533,0.3273,0.8291
8078.793,-0.7383,0.4988,-0.0695,-0.4525,0.3269,0.8297
8078.811,-0.7382,0.4988,-0.0695,-0.4515,0.327,0.8302
8078.828,-0.738,0.4987,-0.0694,-0.4507,0.3261,0.831
8078.845,-0.7378,0.4988,-0.0693,-0.4498,0.3262,0.8314
8078.86,-0.7377,0.4988,-0.0693,-0.4487,0.3271,0.8316
8078.878,-0.7375,0.4987,-0.0691,-0.4475,0.3268,0.8324
8078.894,-0.7374,0.4987,-0.069,-0.4465,0.3268,0.833
8078.912,-0.7373,0.4988,-0.069,-0.4458,0.3272,0.8332
8078.928,-0.7371,0.4987,-0.0689,-0.4451,0.3271,0.8336
8078.945,-0.7369,0.4987,-0.0688,-0.4444,0.327,0.834
8078.961,-0.7367,0.4987,-0.0687,-0.4436,0.3269,0.8344
8078.978,-0.7366,0.4988,-0.0687,-0.4428,0.327,0.8349
8078.996,-0.7365,0.4987,-0.0686,-0.4422,0.3271,0.8351
8079.011,-0.7363,0.4988,-0.0686,-0.4418,0.3272,0.8353
8079.044,-0.7362,0.4987,-0.0685,-0.4413,0.3276,0.8354
8079.063,-0.736,0.4986,-0.0684,-0.4402,0.328,0.8359
8079.08,-0.7359,0.4987,-0.0683,-0.4395,0.3284,0.836
8079.095,-0.7358,0.4987,-0.0683,-0.4392,0.3289,0.836
8079.112,-0.7358,0.4986,-0.0682,-0.4389,0.3291,0.8361
8079.127,-0.7357,0.4986,-0.0681,-0.4386,0.3292,0.8362
8079.145,-0.7357,0.4986,-0.0681,-0.4385,0.329,0.8363
8079.162,-0.7356,0.4985,-0.068,-0.4386,0.3287,0.8364
8079.178,-0.7356,0.4984,-0.068,-0.4387,0.3283,0.8365
8079.194,-0.7355,0.4985,-0.0679,-0.4389,0.3282,0.8364
8079.211,-0.7355,0.4985,-0.0679,-0.4392,0.3281,0.8363
8079.228,-0.7354,0.4984,-0.0678,-0.4393,0.3281,0.8363
8079.244,-0.7354,0.4985,-0.0678,-0.4393,0.3278,0.8364
8079.261,-0.7354,0.4985,-0.0678,-0.4394,0.3278,0.8363
8079.278,-0.7354,0.4984,-0.0677,-0.4396,0.3278,0.8362
8079.294,-0.7353,0.4985,-0.0677,-0.4397,0.3275,0.8363
8079.311,-0.7353,0.4985,-0.0676,-0.4392,0.3282,0.8363
8079.328,-0.7353,0.4984,-0.0676,-0.4389,0.3289,0.8362
8079.344,-0.7352,0.4983,-0.0676,-0.439,0.3282,0.8364
8079.361,-0.7351,0.4985,-0.0675,-0.4391,0.3283,0.8363
8079.377,-0.735,0.4986,-0.0673,-0.4385,0.3297,0.8361
8079.395,-0.735,0.4984,-0.0673,-0.4379,0.3294,0.8365
8079.411,-0.735,0.4984,-0.0673,-0.4377,0.3283,0.837
8079.427,-0.7351,0.4984,-0.0673,-0.4378,0.3282,0.837
8079.445,-0.735,0.4984,-0.0673,-0.4381,0.3279,0.837
8079.461,-0.7349,0.4984,-0.0673,-0.4382,0.3276,0.837
8079.477,-0.7349,0.4984,-0.0673,-0.4378,0.3276,0.8373
8079.495,-0.7348,0.4984,-0.0673,-0.4376,0.3274,0.8374
8079.51,-0.7348,0.4984,-0.0673,-0.4376,0.3276,0.8373
8079.527,-0.7347,0.4984,-0.0673,-0.4377,0.3279,0.8372
8079.544,-0.7347,0.4984,-0.0672,-0.4377,0.3278,0.8372
8079.561,-0.7346,0.4984,-0.0672,-0.4374,0.328,0.8373
8079.578,-0.7346,0.4984,-0.0671,-0.4371,0.3281,0.8374
8079.595,-0.7345,0.4983,-0.0671,-0.4368,0.3284,0.8375
8079.611,-0.7345,0.4983,-0.0672,-0.437,0.3276,0.8377
8079.627,-0.7344,0.4984,-0.0671,-0.437,0.3279,0.8376
8079.645,-0.7343,0.4984,-0.0671,-0.437,0.3284,0.8374
8079.661,-0.7342,0.4983,-0.067,-0.4366,0.3277,0.8378
8079.679,-0.7343,0.4984,-0.067,-0.4361,0.328,0.838
8079.695,-0.7342,0.4984,-0.067,-0.4361,0.3283,0.8379
8079.711,-0.7342,0.4984,-0.067,-0.4362,0.3282,0.8378
8079.728,-0.7341,0.4984,-0.067,-0.4361,0.3285,0.8378
8079.745,-0.734,0.4984,-0.0669,-0.4359,0.3285,0.8379
8079.761,-0.7339,0.4984,-0.0669,-0.4356,0.3282,0.8382
8079.777,-0.7339,0.4985,-0.0669,-0.4352,0.3285,0.8383
8079.794,-0.7338,0.4985,-0.0669,-0.4349,0.3289,0.8383
8079.811,-0.7338,0.4985,-0.0669,-0.4346,0.329,0.8384
8079.827,-0.7337,0.4986,-0.0669,-0.4345,0.3293,0.8383
8079.844,-0.7337,0.4985,-0.0669,-0.4342,0.3295,0.8384
8079.861,-0.7335,0.4988,-0.0669,-0.4339,0.3297,0.8385
8079.877,-0.7335,0.4988,-0.0669,-0.4335,0.3298,0.8386
8079.895,-0.7336,0.4986,-0.0669,-0.4334,0.3302,0.8386
8079.911,-0.7336,0.4986,-0.0669,-0.4332,0.3307,0.8385
8079.928,-0.7335,0.4986,-0.0668,-0.4331,0.3309,0.8384
8079.945,-0.7335,0.4986,-0.0668,-0.4329,0.3309,0.8385
8079.962,-0.7335,0.4986,-0.0668,-0.4328,0.3308,0.8386
8079.98,-0.7334,0.4986,-0.0668,-0.4328,0.3306,0.8387
8079.993,-0.7334,0.4986,-0.0668,-0.4327,0.3305,0.8387
8080.012,-0.7334,0.4985,-0.0668,-0.4328,0.3306,0.8387
8080.028,-0.7334,0.4985,-0.0667,-0.4326,0.3305,0.8388
8080.043,-0.7333,0.4986,-0.0667,-0.4324,0.3306,0.8389
8080.059,-0.7334,0.4985,-0.0666,-0.4323,0.3306,0.839
8080.076,-0.7333,0.4985,-0.0667,-0.4322,0.3303,0.8391
