utc_ms,lsl_ts,rr,session,session_start_utc_ms
1765783581558,846318.759420,744.000000,no_session,
1765783581894,846319.736295,738.000000,no_session,
1765783582840,846320.682788,724.000000,no_session,
1765783582840,846320.682855,670.000000,no_session,
1765783583812,846321.654225,685.000000,no_session,
1765783584770,846322.612377,703.000000,no_session,
1765783584770,846322.612453,727.000000,no_session,
