utc_ms,utc_iso,lsl_ts,rr,session,session_start_utc_ms,session_start_utc_iso
1769585087709,2026-01-28 07:24:47.709,241351.430314,609.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585087068,2026-01-28 07:24:47.068,241351.430412,610.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585088524,2026-01-28 07:24:48.524,241352.886212,635.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585089964,2026-01-28 07:24:49.964,241354.325488,719.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585090443,2026-01-28 07:24:50.443,241354.805094,755.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585090443,2026-01-28 07:24:50.443,241354.805149,749.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585091405,2026-01-28 07:24:51.405,241355.765765,761.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585092365,2026-01-28 07:24:52.365,241356.726618,753.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585093322,2026-01-28 07:24:53.322,241357.683709,760.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585093322,2026-01-28 07:24:53.322,241357.683762,732.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585095245,2026-01-28 07:24:55.245,241359.607444,717.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585095248,2026-01-28 07:24:55.248,241359.610981,659.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585095248,2026-01-28 07:24:55.248,241359.611041,671.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585096188,2026-01-28 07:24:56.188,241360.550084,679.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585097164,2026-01-28 07:24:57.164,241361.526521,691.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585097165,2026-01-28 07:24:57.165,241361.526588,679.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585098124,2026-01-28 07:24:58.124,241362.485474,657.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585099081,2026-01-28 07:24:59.081,241363.443735,676.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585099082,2026-01-28 07:24:59.082,241363.443790,669.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585100041,2026-01-28 07:25:00.041,241364.403462,687.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585101484,2026-01-28 07:25:01.484,241365.847164,708.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585101484,2026-01-28 07:25:01.484,241365.847238,708.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585102445,2026-01-28 07:25:02.445,241366.807515,669.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585103403,2026-01-28 07:25:03.403,241367.764984,695.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585103403,2026-01-28 07:25:03.403,241367.765038,695.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585104362,2026-01-28 07:25:04.362,241368.723391,691.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585105322,2026-01-28 07:25:05.322,241369.683762,699.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585106284,2026-01-28 07:25:06.284,241370.645807,697.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585106285,2026-01-28 07:25:06.285,241370.645867,666.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585107246,2026-01-28 07:25:07.246,241371.607466,681.000000,no_1,1769585087939,2026-01-28 07:24:47.939
1769585107246,2026-01-28 07:25:07.246,241371.607526,662.000000,no_1,1769585087939,2026-01-28 07:24:47.939
