utc_ms,utc_iso,lsl_ts,rr,session,session_start_utc_ms,session_start_utc_iso
1766398065747,2025-12-22 10:07:45.747,1100681.541161,742.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398065109,2025-12-22 10:07:45.109,1100681.543788,789.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398066065,2025-12-22 10:07:46.065,1100682.499242,800.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398066065,2025-12-22 10:07:46.065,1100682.499299,700.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398067021,2025-12-22 10:07:47.021,1100683.455604,747.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398067982,2025-12-22 10:07:47.982,1100684.416549,727.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398068934,2025-12-22 10:07:48.934,1100685.368526,762.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398068934,2025-12-22 10:07:48.934,1100685.368583,784.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398069904,2025-12-22 10:07:49.904,1100686.338842,751.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398070849,2025-12-22 10:07:50.849,1100687.284615,742.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398070849,2025-12-22 10:07:50.849,1100687.284671,661.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398072302,2025-12-22 10:07:52.302,1100688.737293,679.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398073263,2025-12-22 10:07:53.263,1100689.698552,696.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398073263,2025-12-22 10:07:53.263,1100689.698610,666.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398074227,2025-12-22 10:07:54.227,1100690.662014,656.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398075183,2025-12-22 10:07:55.183,1100691.618187,704.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398076128,2025-12-22 10:07:56.128,1100692.563858,756.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398076128,2025-12-22 10:07:56.128,1100692.563914,776.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398077104,2025-12-22 10:07:57.104,1100693.538808,778.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398078065,2025-12-22 10:07:58.065,1100694.499221,736.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398079986,2025-12-22 10:07:59.986,1100696.420681,741.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398079989,2025-12-22 10:07:59.989,1100696.423867,772.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398079989,2025-12-22 10:07:59.989,1100696.423963,814.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398080948,2025-12-22 10:08:00.948,1100697.382411,794.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398081905,2025-12-22 10:08:01.905,1100698.339655,753.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398082868,2025-12-22 10:08:02.868,1100699.302847,774.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398082868,2025-12-22 10:08:02.868,1100699.302910,799.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398084306,2025-12-22 10:08:04.306,1100700.740441,806.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398085264,2025-12-22 10:08:05.264,1100701.698931,810.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
1766398086223,2025-12-22 10:08:06.223,1100702.657229,813.000000,1222100742_ca387ef4bc1e4,1766398062245,2025-12-22 10:07:42.245
