utc_ms,utc_iso,lsl_ts,rr,session,session_start_utc_ms,session_start_utc_iso
1766832136645,2025-12-27 10:42:16.645,1298921.717522,653.000000,no_session,,
1766832136645,2025-12-27 10:42:16.645,1298921.717633,651.000000,no_session,,
1766832137608,2025-12-27 10:42:17.608,1298922.681171,656.000000,no_session,,
1766832138566,2025-12-27 10:42:18.566,1298923.639695,638.000000,no_session,,
1766832138568,2025-12-27 10:42:18.568,1298923.639829,646.000000,no_session,,
1766832140008,2025-12-27 10:42:20.008,1298925.081337,659.000000,no_session,,
1766832140966,2025-12-27 10:42:20.966,1298926.039050,664.000000,no_session,,
1766832140966,2025-12-27 10:42:20.966,1298926.039173,656.000000,no_session,,
1766832141926,2025-12-27 10:42:21.926,1298926.999477,665.000000,no_session,,
1766832142890,2025-12-27 10:42:22.890,1298927.963390,679.000000,no_session,,
1766832142890,2025-12-27 10:42:22.890,1298927.963493,683.000000,no_session,,
1766832143848,2025-12-27 10:42:23.848,1298928.920726,687.000000,no_session,,
1766832144808,2025-12-27 10:42:24.808,1298929.881576,680.000000,no_session,,
1766832144808,2025-12-27 10:42:24.808,1298929.881762,694.000000,no_session,,
1766832145769,2025-12-27 10:42:25.769,1298930.841677,672.000000,no_session,,
1766832146727,2025-12-27 10:42:26.727,1298931.799529,676.000000,no_session,,
1766832146727,2025-12-27 10:42:26.727,1298931.799650,684.000000,no_session,,
1766832147688,2025-12-27 10:42:27.688,1298932.760387,703.000000,no_session,,
1766832148647,2025-12-27 10:42:28.647,1298933.719239,711.000000,no_session,,
1766832148647,2025-12-27 10:42:28.647,1298933.719355,701.000000,no_session,,
1766832149609,2025-12-27 10:42:29.609,1298934.681960,679.000000,no_session,,
1766832150568,2025-12-27 10:42:30.568,1298935.640543,660.000000,no_session,,
1766832150568,2025-12-27 10:42:30.568,1298935.640666,645.000000,no_session,,
1766832152009,2025-12-27 10:42:32.009,1298937.081337,640.000000,no_session,,
1766832152983,2025-12-27 10:42:32.983,1298938.055664,632.000000,no_session,,
1766832152983,2025-12-27 10:42:32.983,1298938.055769,639.000000,no_session,,
1766832153927,2025-12-27 10:42:33.927,1298938.999950,675.000000,no_session,,
1766832154888,2025-12-27 10:42:34.888,1298939.960835,716.000000,no_session,,
1766832154888,2025-12-27 10:42:34.888,1298939.960936,711.000000,no_session,,
1766832155849,2025-12-27 10:42:35.849,1298940.921608,698.000000,no_session,,
1766832156807,2025-12-27 10:42:36.807,1298941.879834,675.000000,no_session,,
1766832156807,2025-12-27 10:42:36.807,1298941.879939,668.000000,no_session,,
1766832157765,2025-12-27 10:42:37.765,1298942.838318,652.000000,no_session,,
1766832159689,2025-12-27 10:42:39.689,1298944.761606,664.000000,no_session,,
1766832159692,2025-12-27 10:42:39.692,1298944.764561,689.000000,no_session,,
1766832159693,2025-12-27 10:42:39.693,1298944.764733,719.000000,no_session,,
1766832160649,2025-12-27 10:42:40.649,1298945.721482,697.000000,no_session,,
1766832161609,2025-12-27 10:42:41.609,1298946.681071,698.000000,no_session,,
1766832162570,2025-12-27 10:42:42.570,1298947.642423,713.000000,no_session,,
1766832162570,2025-12-27 10:42:42.570,1298947.642544,750.000000,no_session,,
1766832164010,2025-12-27 10:42:44.010,1298949.082436,770.000000,no_session,,
1766832164964,2025-12-27 10:42:44.964,1298950.036654,758.000000,no_session,,
1766832164964,2025-12-27 10:42:44.964,1298950.036753,719.000000,no_session,,
1766832165929,2025-12-27 10:42:45.929,1298951.001158,688.000000,no_session,,
