utc_ms,utc_iso,lsl_ts,rr,session,session_start_utc_ms,session_start_utc_iso
1766396520583,2025-12-22 09:42:00.583,1099136.405384,640.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396519943,2025-12-22 09:41:59.943,1099136.405459,623.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396520901,2025-12-22 09:42:00.901,1099137.363594,622.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396521860,2025-12-22 09:42:01.860,1099138.323705,622.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396521860,2025-12-22 09:42:01.860,1099138.323765,643.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396523288,2025-12-22 09:42:03.288,1099139.750647,656.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396523288,2025-12-22 09:42:03.288,1099139.750703,634.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396524261,2025-12-22 09:42:04.261,1099140.724512,634.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396525220,2025-12-22 09:42:05.220,1099141.682646,612.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396525220,2025-12-22 09:42:05.220,1099141.682681,601.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396526186,2025-12-22 09:42:06.186,1099142.648828,590.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396527139,2025-12-22 09:42:07.139,1099143.602594,602.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396527139,2025-12-22 09:42:07.139,1099143.602648,637.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396528104,2025-12-22 09:42:08.104,1099144.567232,655.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396529065,2025-12-22 09:42:09.065,1099145.527370,663.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396529065,2025-12-22 09:42:09.065,1099145.527435,679.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396530020,2025-12-22 09:42:10.020,1099146.483448,653.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396530982,2025-12-22 09:42:10.982,1099147.445347,659.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396530982,2025-12-22 09:42:10.982,1099147.445411,672.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396531941,2025-12-22 09:42:11.941,1099148.403692,706.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396532905,2025-12-22 09:42:12.905,1099149.367742,739.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396532905,2025-12-22 09:42:12.905,1099149.367801,703.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396533867,2025-12-22 09:42:13.867,1099150.329250,711.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396535302,2025-12-22 09:42:15.302,1099151.765074,732.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396536265,2025-12-22 09:42:16.265,1099152.727926,750.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396537226,2025-12-22 09:42:17.226,1099153.688993,768.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396537226,2025-12-22 09:42:17.226,1099153.689071,766.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396538183,2025-12-22 09:42:18.183,1099154.645680,736.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396539147,2025-12-22 09:42:19.147,1099155.609083,713.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396539147,2025-12-22 09:42:19.147,1099155.609154,729.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
1766396540103,2025-12-22 09:42:20.103,1099156.565848,730.000000,1222094156_5ef40ccd597a4,1766396516908,2025-12-22 09:41:56.908
