utc_ms,utc_iso,lsl_ts,rr,session,session_start_utc_ms,session_start_utc_iso
1769487522543,2026-01-27 04:18:42.543,183962.292351,549.000000,no_session,,
1769487521901,2026-01-27 04:18:41.901,183962.292418,571.000000,no_session,,
1769487522863,2026-01-27 04:18:42.863,183963.254058,617.000000,no_session,,
1769487524304,2026-01-27 04:18:44.304,183964.694668,665.000000,no_session,,
1769487524304,2026-01-27 04:18:44.304,183964.694858,680.000000,no_session,,
1769487525262,2026-01-27 04:18:45.262,183965.653204,690.000000,no_session,,
1769487526207,2026-01-27 04:18:46.207,183966.598637,698.000000,no_session,,
1769487526207,2026-01-27 04:18:46.207,183966.598711,691.000000,no_session,,
1769487527182,2026-01-27 04:18:47.182,183967.573566,649.000000,no_session,,
1769487528143,2026-01-27 04:18:48.143,183968.534084,634.000000,no_session,,
1769487528143,2026-01-27 04:18:48.143,183968.534150,615.000000,no_session,,
1769487529102,2026-01-27 04:18:49.102,183969.492756,598.000000,no_session,,
1769487529102,2026-01-27 04:18:49.102,183969.492820,593.000000,no_session,,
1769487530060,2026-01-27 04:18:50.060,183970.450544,597.000000,no_session,,
1769487531023,2026-01-27 04:18:51.023,183971.412923,599.000000,no_session,,
1769487531023,2026-01-27 04:18:51.023,183971.412994,602.000000,no_session,,
1769487531968,2026-01-27 04:18:51.968,183972.358666,577.000000,no_session,,
1769487531968,2026-01-27 04:18:51.968,183972.358742,577.000000,no_session,,
1769487532944,2026-01-27 04:18:52.944,183973.333961,588.000000,no_session,,
1769487533904,2026-01-27 04:18:53.904,183974.294534,596.000000,no_session,,
1769487533904,2026-01-27 04:18:53.904,183974.294607,590.000000,no_session,,
1769487534863,2026-01-27 04:18:54.863,183975.253925,575.000000,no_session,,
1769487534863,2026-01-27 04:18:54.863,183975.254000,578.000000,no_session,,
