utc_ms,utc_iso,lsl_ts,rr,session,session_start_utc_ms,session_start_utc_iso
1766465190909,2025-12-23 04:46:30.909,1130034.127914,694.000000,no_session,,
1766465191871,2025-12-23 04:46:31.871,1130035.089936,701.000000,no_session,,
1766465191871,2025-12-23 04:46:31.871,1130035.089992,668.000000,no_session,,
1766465193307,2025-12-23 04:46:33.307,1130036.526616,667.000000,no_session,,
1766465194268,2025-12-23 04:46:34.268,1130037.487090,673.000000,no_session,,
1766465194268,2025-12-23 04:46:34.268,1130037.487142,679.000000,no_session,,
1766465195230,2025-12-23 04:46:35.230,1130038.449099,699.000000,no_session,,
1766465197151,2025-12-23 04:46:37.151,1130040.369532,708.000000,no_session,,
1766465197154,2025-12-23 04:46:37.154,1130040.372636,715.000000,no_session,,
1766465197154,2025-12-23 04:46:37.154,1130040.372678,713.000000,no_session,,
