utc_ms,lsl_ts,hr,session,session_start_utc_ms
1765787414470,850151.602331,78.000,no_session,
1765787414792,850152.564720,79.000,no_session,
1765787415740,850153.513378,79.000,no_session,
1765787416707,850154.481162,80.000,no_session,
1765787417669,850155.443118,80.000,no_session,
1765787418632,850156.405550,80.000,no_session,
1765787419588,850157.361381,80.000,no_session,
1765787420537,850158.310411,80.000,no_session,
1765787421990,850159.764137,80.000,no_session,
