utc_ms,utc_iso,lsl_ts,hr,session,session_start_utc_ms,session_start_utc_iso
1769487395822,2026-01-27 04:16:35.822,183835.574320,100.000,no_session,,
1769487396136,2026-01-27 04:16:36.136,183836.530624,102.000,no_session,,
1769487397097,2026-01-27 04:16:37.097,183837.490646,104.000,no_session,,
1769487398057,2026-01-27 04:16:38.057,183838.451439,106.000,no_session,,
1769487399014,2026-01-27 04:16:39.014,183839.408353,107.000,no_session,,
1769487400936,2026-01-27 04:16:40.936,183841.330482,108.000,no_session,,
1769487400940,2026-01-27 04:16:40.940,183841.333841,107.000,no_session,,
1769487401900,2026-01-27 04:16:41.900,183842.294381,107.000,no_session,,
1769487402857,2026-01-27 04:16:42.857,183843.250828,106.000,no_session,,
1769487404300,2026-01-27 04:16:44.300,183844.693844,105.000,no_session,,
1769487405259,2026-01-27 04:16:45.259,183845.652670,104.000,no_session,,
1769487406219,2026-01-27 04:16:46.219,183846.612864,104.000,no_session,,
1769487407179,2026-01-27 04:16:47.179,183847.573031,103.000,no_session,,
1769487408138,2026-01-27 04:16:48.138,183848.531478,102.000,no_session,,
1769487409107,2026-01-27 04:16:49.107,183849.500616,103.000,no_session,,
1769487410059,2026-01-27 04:16:50.059,183850.453376,103.000,no_session,,
1769487411018,2026-01-27 04:16:51.018,183851.411417,103.000,no_session,,
1769487411978,2026-01-27 04:16:51.978,183852.371683,102.000,no_session,,
1769487412935,2026-01-27 04:16:52.935,183853.329132,102.000,no_session,,
